second,kW
467,3.8983
468,3.9121
469,3.9255
470,3.9323
471,3.9344
472,3.9345
473,3.9308
474,3.9198
475,3.9043
476,3.8942
477,3.8972
478,3.9119
479,3.9293
480,3.94
481,3.94
482,3.9316
483,3.9197
484,3.9083
485,3.8982
486,3.8889
487,3.8805
488,3.8751
489,3.8749
490,3.879
491,3.8823
492,3.8802
493,3.8736
494,3.8686
495,3.869
496,3.873
497,3.8766
498,3.8773
499,3.8759
500,3.8749
501,3.8776
502,3.8866
503,3.901
504,3.9157
505,3.9244
506,3.924
507,3.9168
508,3.9082
509,3.9034
510,3.9047
511,3.9109
512,3.9183
513,3.9224
514,3.9196
515,3.9113
516,3.9033
517,3.9013
518,3.9049
519,3.9078
520,3.9052
521,3.8983
522,3.8909
523,3.8852
524,3.8816
525,3.8812
526,3.8864
527,3.897
528,3.9088
529,3.9154
530,3.914
531,3.9075
532,3.9032
533,3.9078
534,3.9226
535,3.9413
536,3.9539
537,3.9524
538,3.9369
539,3.9149
540,3.8958
541,3.8851
542,3.8828
543,3.8864
544,3.8951
545,3.9086
546,3.9249
547,3.9378
548,3.9406
549,3.9312
550,3.9157
551,3.9042
552,3.9046
553,3.9159
554,3.9297
555,3.9372
556,3.9349
557,3.9264
558,3.9176
559,3.9117
560,3.9083
561,3.9069
562,3.9098
563,3.9197
564,3.9347
565,3.9482
566,3.954
567,3.9511
568,3.9439
569,3.9376
570,3.9341
571,3.9325
572,3.9308
573,3.9288
574,3.9276
575,3.9282
576,3.9303
577,3.9324
578,3.9328
579,3.9307
580,3.9273
581,3.9247
582,3.9238
583,3.9236
584,3.9226
585,3.9212
586,3.9227
587,3.9296
588,3.9403
589,3.9481
590,3.9462
591,3.9331
592,3.9147
593,3.9008
594,3.8982
595,3.9059
596,3.9163
597,3.9215
598,3.9206
599,3.9188
600,3.9208
601,3.9253
602,3.9263
603,3.9199
604,3.9077
605,3.8945
606,3.884
607,3.8771
608,3.8738
609,3.8743
610,3.879
611,3.8882
612,3.9015
613,3.9171
614,3.9309
615,3.9388
616,3.9396
617,3.9362
618,3.9332
619,3.9328
620,3.9333
621,3.9314
622,3.9255
623,3.9179
624,3.914
625,3.9184
626,3.9303
627,3.9427
628,3.9476
629,3.9426
630,3.9322
631,3.9234
632,3.9207
633,3.9243
634,3.9308
635,3.9347
636,3.9326
637,3.9255
638,3.9177
639,3.912
640,3.9077
641,3.9026
642,3.8965
643,3.8915
644,3.8904
645,3.895
646,3.9056
647,3.9188
648,3.9289
649,3.9308
650,3.9255
651,3.9197
652,3.9202
653,3.9279
654,3.9374
655,3.9432
656,3.9439
657,3.942
658,3.9409
659,3.9423
660,3.9448
661,3.9462
662,3.946
663,3.9461
664,3.9478
665,3.9488
666,3.9459
667,3.9395
668,3.9341
669,3.9339
670,3.9374
671,3.939
672,3.9354
673,3.9296
674,3.9281
675,3.9336
676,3.9415
677,3.9451
678,3.9419
679,3.9353
680,3.93
681,3.9268
682,3.9237
683,3.9197
684,3.9172
685,3.9198
686,3.9284
687,3.9402
688,3.9514
689,3.9606
690,3.9691
691,3.9772
692,3.9817
693,3.9797
694,3.9723
695,3.9644
696,3.9593
697,3.9551
698,3.9482
699,3.9385
700,3.9315
701,3.9331
702,3.9438
703,3.9589
704,3.9714
705,3.9771
706,3.976
707,3.9709
708,3.9637
709,3.9546
710,3.9444
711,3.9371
712,3.9376
713,3.9457
714,3.9545
715,3.9546
716,3.943
717,3.9247
718,3.9082
719,3.899
720,3.8987
721,3.9063
722,3.9182
723,3.9289
724,3.9338
725,3.9315
726,3.923
727,3.9105
728,3.8967
729,3.8861
730,3.8823
731,3.8853
732,3.8906
733,3.8926
734,3.8895
735,3.8846
736,3.8825
737,3.8841
738,3.8853
739,3.8818
740,3.874
741,3.8674
742,3.8661
743,3.8685
744,3.8689
745,3.8645
746,3.8596
747,3.8608
748,3.8703
749,3.8831
750,3.89
751,3.8848
752,3.8689
753,3.8511
754,3.8399
755,3.8373
756,3.8385
757,3.8376
758,3.8342
759,3.8326
760,3.8374
761,3.8481
762,3.8598
763,3.8694
764,3.8793
765,3.8938
766,3.9115
767,3.9249
768,3.9291
769,3.9279
770,3.9294
771,3.9379
772,3.951
773,3.9641
774,3.9748
775,3.9834
776,3.9902
777,3.9939
778,3.992
779,3.9831
780,3.9693
781,3.9557
782,3.9468
783,3.9428
784,3.9403
785,3.9371
786,3.9339
787,3.9319
788,3.9303
789,3.9275
790,3.9249
791,3.9269
792,3.9363
793,3.9491
794,3.9571
795,3.9553
796,3.9457
797,3.9345
798,3.9256
799,3.9188
800,3.9122
801,3.9058
802,3.9016
803,3.9007
804,3.902
805,3.9039
806,3.9077
807,3.9157
808,3.9279
809,3.9402
810,3.9468
811,3.9445
812,3.9341
813,3.921
814,3.9128
815,3.9153
816,3.9277
817,3.943
818,3.9534
819,3.956
820,3.9538
821,3.95
822,3.9442
823,3.9345
824,3.9216
825,3.9092
826,3.9006
827,3.8965
828,3.895
829,3.8941
830,3.8931
831,3.8919
832,3.89
833,3.8876
834,3.8863
835,3.8862
836,3.8854
837,3.8813
838,3.875
839,3.8705
840,3.8705
841,3.8732
842,3.8746
843,3.8735
844,3.8719
845,3.8723
846,3.8739
847,3.8745
848,3.8742
849,3.8764
850,3.8836
851,3.8935
852,3.9013
853,3.9046
854,3.9053
855,3.9044
856,3.8988
857,3.8847
858,3.8655
859,3.8522
860,3.8548
861,3.871
862,3.8879
863,3.8949
864,3.8929
865,3.8914
866,3.897
867,3.9068
868,3.9133
869,3.912
870,3.905
871,3.898
872,3.8954
873,3.897
874,3.8998
875,3.9014
876,3.9017
877,3.9027
878,3.9066
879,3.9131
880,3.9195
881,3.9214
882,3.916
883,3.9056
884,3.8954
885,3.8885
886,3.8829
887,3.8755
888,3.8682
889,3.8667
890,3.8736
891,3.8846
892,3.8942
893,3.9008
894,3.9065
895,3.9126
896,3.9187
897,3.9239
898,3.9275
899,3.9295
900,3.93
901,3.9294
902,3.928
903,3.9259
904,3.9234
905,3.9203
906,3.9159
907,3.91
908,3.904
909,3.9015
910,3.905
911,3.9133
912,3.9208
913,3.9223
914,3.9162
915,3.9049
916,3.892
917,3.8798
918,3.87
919,3.8641
920,3.8631
921,3.8662
922,3.8691
923,3.8677
924,3.8621
925,3.8573
926,3.8584
927,3.8665
928,3.8783
929,3.8883
930,3.8918
931,3.8878
932,3.8807
933,3.8777
934,3.8824
935,3.891
936,3.8964
937,3.8961
938,3.8948
939,3.899
940,3.9086
941,3.9174
942,3.9192
943,3.9142
944,3.908
945,3.9057
946,3.9071
947,3.9077
948,3.9029
949,3.8923
950,3.8797
951,3.8694
952,3.8639
953,3.8646
954,3.8724
955,3.8864
956,3.9015
957,3.9111
958,3.9116
959,3.9061
960,3.9006
961,3.8989
962,3.9001
963,3.9005
964,3.8974
965,3.8901
966,3.8813
967,3.8747
968,3.8728
969,3.8749
970,3.8794
971,3.8861
972,3.8954
973,3.9048
974,3.9096
975,3.9071
976,3.8993
977,3.8908
978,3.8841
979,3.8778
980,3.87
981,3.862
982,3.8577
983,3.859
984,3.8626
985,3.8635
986,3.8614
987,3.8613
988,3.867
989,3.8765
990,3.8845
991,3.8892
992,3.8933
993,3.9
994,3.9087
995,3.915
996,3.9141
997,3.9045
998,3.8903
999,3.8793
1000,3.877
1001,3.8825
1002,3.8895
1003,3.8937
1004,3.896
1005,3.8999
1006,3.9048
1007,3.9066
1008,3.9033
1009,3.8978
1010,3.8953
1011,3.8976
1012,3.9021
1013,3.9052
1014,3.9049
1015,3.9013
1016,3.896
1017,3.891
1018,3.8885
1019,3.8899
1020,3.8946
1021,3.8988
1022,3.8973
1023,3.8879
1024,3.8752
1025,3.8676
1026,3.8703
1027,3.8799
1028,3.8893
1029,3.8959
1030,3.9025
1031,3.9108
1032,3.9166
1033,3.9144
1034,3.9043
1035,3.8929
1036,3.8872
1037,3.8883
1038,3.8925
1039,3.896
1040,3.8984
1041,3.9
1042,3.899
1043,3.8931
1044,3.8838
1045,3.8765
1046,3.8757
1047,3.8805
1048,3.8843
1049,3.8801
1050,3.8664
1051,3.8486
1052,3.8345
1053,3.8282
1054,3.8288
1055,3.8325
1056,3.8358
1057,3.8371
1058,3.8376
1059,3.8395
1060,3.8447
1061,3.8522
1062,3.8585
1063,3.8602
1064,3.8571
1065,3.8531
1066,3.8525
1067,3.857
1068,3.8659
1069,3.8771
1070,3.8875
1071,3.8929
1072,3.8901
1073,3.8803
1074,3.8689
1075,3.863
1076,3.8661
1077,3.8763
1078,3.8881
1079,3.8963
1080,3.899
1081,3.8976
1082,3.8949
1083,3.8925
1084,3.8903
1085,3.8867
1086,3.881
1087,3.8746
1088,3.8717
1089,3.8753
1090,3.8844
1091,3.8934
1092,3.8964
1093,3.8911
1094,3.8805
1095,3.8713
1096,3.8705
1097,3.8808
1098,3.8984
1099,3.9136
1100,3.9174
1101,3.9082
1102,3.8938
1103,3.8842
1104,3.8828
1105,3.8854
1106,3.8857
1107,3.8811
1108,3.8749
1109,3.8728
1110,3.8777
1111,3.8869
1112,3.8938
1113,3.8929
1114,3.8855
1115,3.8783
1116,3.8774
1117,3.8826
1118,3.8897
1119,3.8958
1120,3.9006
1121,3.9036
1122,3.9037
1123,3.8999
1124,3.8926
1125,3.8828
1126,3.8724
1127,3.8644
1128,3.8611
1129,3.862
1130,3.864
1131,3.8638
1132,3.8605
1133,3.8548
1134,3.8478
1135,3.8412
1136,3.8385
1137,3.8429
1138,3.8528
1139,3.8614
1140,3.8626
1141,3.8581
1142,3.8555
1143,3.8619
1144,3.877
1145,3.8946
1146,3.9067
1147,3.9089
1148,3.9019
1149,3.8907
1150,3.8809
1151,3.8764
1152,3.8779
1153,3.8839
1154,3.8912
1155,3.8953
1156,3.8932
1157,3.8845
1158,3.8718
1159,3.8594
1160,3.8516
1161,3.8511
1162,3.8571
1163,3.866
1164,3.8749
1165,3.8836
1166,3.8929
1167,3.9019
1168,3.9069
1169,3.9047
1170,3.896
1171,3.8849
1172,3.8757
1173,3.87
1174,3.868
1175,3.8686
1176,3.8705
1177,3.8724
1178,3.8729
1179,3.8712
1180,3.8662
1181,3.8582
1182,3.8495
1183,3.8447
1184,3.8468
1185,3.8545
1186,3.8632
1187,3.869
1188,3.8713
1189,3.8718
1190,3.8731
1191,3.8767
1192,3.8801
1193,3.8777
1194,3.8656
1195,3.8471
1196,3.8312
1197,3.826
1198,3.8321
1199,3.8435
1200,3.8527
1201,3.8557
1202,3.8543
1203,3.8528
1204,3.8535
1205,3.855
1206,3.8551
1207,3.8547
1208,3.8571
1209,3.8636
1210,3.8705
1211,3.8735
1212,3.8728
1213,3.8731
1214,3.8773
1215,3.8826
1216,3.8837
1217,3.8798
1218,3.8762
1219,3.8789
1220,3.8878
1221,3.8951
1222,3.8928
1223,3.8811
1224,3.8703
1225,3.8707
1226,3.8819
1227,3.8927
1228,3.8945
1229,3.8904
1230,3.8911
1231,3.9003
1232,3.9102
1233,3.9098
1234,3.898
1235,3.8839
1236,3.8774
1237,3.88
1238,3.8867
1239,3.8928
1240,3.8974
1241,3.9019
1242,3.9073
1243,3.9139
1244,3.9214
1245,3.9282
1246,3.9322
1247,3.9324
1248,3.9304
1249,3.9285
1250,3.9277
1251,3.926
1252,3.9212
1253,3.9132
1254,3.9041
1255,3.896
1256,3.8894
1257,3.8833
1258,3.8775
1259,3.8737
1260,3.8742
1261,3.8785
1262,3.8833
1263,3.8836
1264,3.877
1265,3.8662
1266,3.8572
1267,3.8546
1268,3.8583
1269,3.8654
1270,3.8733
1271,3.8813
1272,3.8896
1273,3.8974
1274,3.9025
1275,3.9026
1276,3.8989
1277,3.8968
1278,3.9007
1279,3.9087
1280,3.9133
1281,3.9083
1282,3.895
1283,3.8798
1284,3.8682
1285,3.8603
1286,3.8544
1287,3.85
1288,3.8479
1289,3.848
1290,3.8496
1291,3.8532
1292,3.8599
1293,3.8694
1294,3.8799
1295,3.8904
1296,3.9005
1297,3.9088
1298,3.9116
1299,3.9055
1300,3.891
1301,3.8741
1302,3.863
1303,3.8614
1304,3.865
1305,3.8656
1306,3.8583
1307,3.8455
1308,3.8344
1309,3.8316
1310,3.8385
1311,3.8508
1312,3.8609
1313,3.863
1314,3.8569
1315,3.8476
1316,3.8406
1317,3.8383
1318,3.8389
1319,3.8403
1320,3.8421
1321,3.8453
1322,3.8498
1323,3.8545
1324,3.8595
1325,3.8678
1326,3.8825
1327,3.9024
1328,3.921
1329,3.9312
1330,3.9311
1331,3.9243
1332,3.9163
1333,3.911
1334,3.9098
1335,3.9125
1336,3.9172
1337,3.9203
1338,3.9192
1339,3.915
1340,3.9132
1341,3.9183
1342,3.9281
1343,3.9338
1344,3.9287
1345,3.9144
1346,3.8997
1347,3.8928
1348,3.8959
1349,3.9047
1350,3.9135
1351,3.9187
1352,3.9197
1353,3.9173
1354,3.9134
1355,3.9108
1356,3.9113
1357,3.9139
1358,3.9153
1359,3.9129
1360,3.9071
1361,3.9008
1362,3.8977
1363,3.8988
1364,3.9021
1365,3.9041
1366,3.9037
1367,3.9026
1368,3.9034
1369,3.9072
1370,3.9141
1371,3.9235
1372,3.9342
1373,3.9434
1374,3.9465
1375,3.9399
1376,3.925
1377,3.9088
1378,3.8985
1379,3.8962
1380,3.8988
1381,3.901
1382,3.899
1383,3.892
1384,3.8827
1385,3.8752
1386,3.8722
1387,3.8724
1388,3.8727
1389,3.8706
1390,3.865
1391,3.8569
1392,3.8488
1393,3.8448
1394,3.847
1395,3.853
1396,3.8569
1397,3.8546
1398,3.8481
1399,3.8436
1400,3.845
1401,3.8499
1402,3.8543
1403,3.8572
1404,3.8609
1405,3.8659
1406,3.8678
1407,3.8607
1408,3.8432
1409,3.8213
1410,3.8057
1411,3.8052
1412,3.82
1413,3.8419
1414,3.8603
1415,3.8694
1416,3.8707
1417,3.8705
1418,3.8735
1419,3.8796
1420,3.8847
1421,3.8857
1422,3.8847
1423,3.8864
1424,3.8924
1425,3.8977
1426,3.8959
1427,3.8865
1428,3.8766
1429,3.8726
1430,3.8735
1431,3.8732
1432,3.8684
1433,3.8629
1434,3.8626
1435,3.8691
1436,3.877
1437,3.8789
1438,3.8712
1439,3.8577
1440,3.8464
1441,3.843
1442,3.8462
1443,3.8504
1444,3.8523
1445,3.8545
1446,3.8609
1447,3.8703
1448,3.8757
1449,3.8716
1450,3.8603
1451,3.8503
1452,3.8476
1453,3.8508
1454,3.8546
1455,3.8564
1456,3.858
1457,3.8626
1458,3.871
1459,3.8795
1460,3.8824
1461,3.8764
1462,3.8649
1463,3.856
1464,3.8557
1465,3.8634
1466,3.8736
1467,3.8813
1468,3.8849
1469,3.8858
1470,3.8863
1471,3.8884
1472,3.8925
1473,3.8964
1474,3.8959
1475,3.8895
1476,3.8803
1477,3.8742
1478,3.8751
1479,3.8807
1480,3.8845
1481,3.8818
1482,3.8738
1483,3.8657
1484,3.8607
1485,3.8569
1486,3.85
1487,3.8386
1488,3.8268
1489,3.8206
1490,3.8229
1491,3.8311
1492,3.8403
1493,3.8476
1494,3.851
1495,3.8493
1496,3.843
1497,3.8367
1498,3.8364
1499,3.8436
1500,3.8536
1501,3.859
1502,3.8574
1503,3.8525
1504,3.8504
1505,3.852
1506,3.8525
1507,3.8469
1508,3.8371
1509,3.8311
1510,3.8364
1511,3.8523
1512,3.8696
1513,3.8787
1514,3.8765
1515,3.8674
1516,3.8585
1517,3.8544
1518,3.8559
1519,3.8618
1520,3.8689
1521,3.8736
1522,3.8737
1523,3.8704
1524,3.8678
1525,3.8691
1526,3.8744
1527,3.8805
1528,3.885
1529,3.8886
1530,3.8931
1531,3.8977
1532,3.899
1533,3.8942
1534,3.8845
1535,3.8742
1536,3.8668
1537,3.862
1538,3.8566
1539,3.8501
1540,3.847
1541,3.8533
1542,3.8691
1543,3.8865
1544,3.8946
1545,3.889
1546,3.875
1547,3.8638
1548,3.8629
1549,3.8703
1550,3.8768
1551,3.8746
1552,3.8649
1553,3.8555
1554,3.853
1555,3.8562
1556,3.8581
1557,3.8529
1558,3.8406
1559,3.8264
1560,3.8169
1561,3.816
1562,3.824
1563,3.8386
1564,3.8559
1565,3.8723
1566,3.8843
1567,3.8897
1568,3.8888
1569,3.8844
1570,3.8797
1571,3.8751
1572,3.8691
1573,3.8619
1574,3.8576
1575,3.8618
1576,3.8757
1577,3.893
1578,3.9033
1579,3.899
1580,3.8814
1581,3.8589
1582,3.8402
1583,3.8284
1584,3.8217
1585,3.8188
1586,3.8215
1587,3.8324
1588,3.8494
1589,3.8656
1590,3.8734
1591,3.8697
1592,3.858
1593,3.8443
1594,3.8322
1595,3.8221
1596,3.8136
1597,3.8094
1598,3.8132
1599,3.8253
1600,3.8406
1601,3.8512
1602,3.8523
1603,3.8451
1604,3.8361
1605,3.8325
1606,3.8366
1607,3.844
1608,3.8477
1609,3.8446
1610,3.8384
1611,3.8357
1612,3.8391
1613,3.8441
1614,3.8445
1615,3.8388
1616,3.8313
1617,3.8265
1618,3.8245
1619,3.8217
1620,3.8159
1621,3.8079
1622,3.8004
1623,3.7946
1624,3.791
1625,3.7897
1626,3.7915
1627,3.798
1628,3.8096
1629,3.824
1630,3.8366
1631,3.843
1632,3.841
1633,3.8312
1634,3.8173
1635,3.8062
1636,3.8047
1637,3.814
1638,3.8278
1639,3.8377
1640,3.8403
1641,3.8399
1642,3.8429
1643,3.8515
1644,3.8616
1645,3.8672
1646,3.8654
1647,3.8579
1648,3.8499
1649,3.8468
1650,3.8508
1651,3.859
1652,3.8665
1653,3.87
1654,3.8683
1655,3.8616
1656,3.8505
1657,3.8373
1658,3.8264
1659,3.821
1660,3.8215
1661,3.8259
1662,3.8312
1663,3.8337
1664,3.8298
1665,3.8195
1666,3.8089
1667,3.807
1668,3.8171
1669,3.8326
1670,3.8431
1671,3.8436
1672,3.8375
1673,3.8312
1674,3.8286
1675,3.8287
1676,3.8284
1677,3.8254
1678,3.8194
1679,3.8117
1680,3.8037
1681,3.7967
1682,3.7919
1683,3.7914
1684,3.7964
1685,3.8046
1686,3.8109
1687,3.8128
1688,3.8134
1689,3.8173
1690,3.8241
1691,3.8293
1692,3.831
1693,3.8333
1694,3.8402
1695,3.8497
1696,3.854
1697,3.8474
1698,3.8323
1699,3.8177
1700,3.8107
1701,3.8106
1702,3.8109
1703,3.8058
1704,3.795
1705,3.7828
1706,3.7742
1707,3.7716
1708,3.7747
1709,3.7818
1710,3.7909
1711,3.799
1712,3.8032
1713,3.8025
1714,3.8
1715,3.8011
1716,3.8088
1717,3.8207
1718,3.8305
1719,3.8328
1720,3.828
1721,3.8215
1722,3.8193
1723,3.8238
1724,3.8325
1725,3.8405
1726,3.8444
1727,3.8452
1728,3.8461
1729,3.8497
1730,3.8553
1731,3.8606
1732,3.864
1733,3.8649
1734,3.8635
1735,3.8608
1736,3.8578
1737,3.8545
1738,3.8506
1739,3.8475
1740,3.8481
1741,3.8529
1742,3.8585
1743,3.8602
1744,3.8554
1745,3.8454
1746,3.8344
1747,3.8262
1748,3.8227
1749,3.8226
1750,3.8224
1751,3.8187
1752,3.8106
1753,3.7995
1754,3.7892
1755,3.7846
1756,3.7884
1757,3.7975
1758,3.8051
1759,3.8059
1760,3.8011
1761,3.7978
1762,3.8019
1763,3.813
1764,3.8243
1765,3.8282
1766,3.822
1767,3.809
1768,3.7967
1769,3.7927
1770,3.8
1771,3.8151
1772,3.8306
1773,3.8413
1774,3.8463
1775,3.8484
1776,3.8501
1777,3.8529
1778,3.8565
1779,3.8584
1780,3.8548
1781,3.8423
1782,3.822
1783,3.7998
1784,3.7833
1785,3.7763
1786,3.7787
1787,3.787
1788,3.7972
1789,3.8072
1790,3.8165
1791,3.8256
1792,3.835
1793,3.8438
1794,3.8507
1795,3.8551
1796,3.8576
1797,3.8588
1798,3.8594
1799,3.8598
1800,3.86
1801,3.8597
1802,3.8591
1803,3.8587
1804,3.8579
1805,3.8554
1806,3.8498
1807,3.8421
1808,3.8348
1809,3.8296
1810,3.826
1811,3.8232
1812,3.8221
1813,3.8237
1814,3.8264
1815,3.8264
1816,3.822
1817,3.816
1818,3.8135
1819,3.8167
1820,3.8231
1821,3.8276
1822,3.826
1823,3.8183
1824,3.809
1825,3.8026
1826,3.7992
1827,3.795
1828,3.7883
1829,3.7823
1830,3.7824
1831,3.79
1832,3.8025
1833,3.8164
1834,3.83
1835,3.8424
1836,3.8505
1837,3.8501
1838,3.8391
1839,3.82
1840,3.7998
1841,3.7865
1842,3.7857
1843,3.7983
1844,3.8198
1845,3.842
1846,3.8566
1847,3.8601
1848,3.8565
1849,3.8535
1850,3.8557
1851,3.8623
1852,3.87
1853,3.8766
1854,3.8811
1855,3.8822
1856,3.8778
1857,3.8663
1858,3.8491
1859,3.8319
1860,3.823
1861,3.8263
1862,3.8371
1863,3.8456
1864,3.8462
1865,3.8418
1866,3.8388
1867,3.8394
1868,3.8388
1869,3.8302
1870,3.8128
1871,3.794
1872,3.7831
1873,3.783
1874,3.7885
1875,3.7926
1876,3.7931
1877,3.7919
1878,3.7905
1879,3.7887
1880,3.7868
1881,3.7874
1882,3.7931
1883,3.8033
1884,3.8141
1885,3.8223
1886,3.8272
1887,3.8298
1888,3.8308
1889,3.8304
1890,3.8297
1891,3.8299
1892,3.8308
1893,3.8307
1894,3.8294
1895,3.8288
1896,3.8304
1897,3.8332
1898,3.8345
1899,3.8339
1900,3.8341
