second,kW
1130,4.9647
1131,4.9674
1132,4.9732
1133,4.9809
1134,4.9857
1135,4.9835
1136,4.9754
1137,4.9665
1138,4.9611
1139,4.9606
1140,4.9641
1141,4.9711
1142,4.9808
1143,4.9913
1144,4.9994
1145,5.0031
1146,5.002
1147,4.9965
1148,4.9869
1149,4.9745
1150,4.9641
1151,4.9617
1152,4.9698
1153,4.9831
1154,4.9918
1155,4.9901
1156,4.9817
1157,4.9764
1158,4.9808
1159,4.9931
1160,5.0047
1161,5.0062
1162,4.9937
1163,4.9721
1164,4.9535
1165,4.9494
1166,4.9619
1167,4.98
1168,4.9886
1169,4.9821
1170,4.9702
1171,4.9672
1172,4.9764
1173,4.9877
1174,4.99
1175,4.9833
1176,4.9767
1177,4.9786
1178,4.9904
1179,5.0067
1180,5.019
1181,5.0203
1182,5.0085
1183,4.9884
1184,4.9687
1185,4.9566
1186,4.9539
1187,4.9562
1188,4.9563
1189,4.9497
1190,4.9396
1191,4.9355
1192,4.9439
1193,4.9599
1194,4.9693
1195,4.9613
1196,4.9393
1197,4.9174
1198,4.9074
1199,4.9097
1200,4.9177
1201,4.927
1202,4.9397
1203,4.9571
1204,4.9729
1205,4.9759
1206,4.9618
1207,4.9404
1208,4.9269
1209,4.9278
1210,4.9351
1211,4.9358
1212,4.9248
1213,4.9093
1214,4.9011
1215,4.9067
1216,4.9237
1217,4.9448
1218,4.964
1219,4.979
1220,4.9895
1221,4.9947
1222,4.9943
1223,4.9898
1224,4.9847
1225,4.9825
1226,4.9831
1227,4.9836
1228,4.9797
1229,4.97
1230,4.9571
1231,4.9469
1232,4.9442
1233,4.9486
1234,4.9553
1235,4.9605
1236,4.9661
1237,4.9755
1238,4.9866
1239,4.9913
1240,4.9843
1241,4.9695
1242,4.9562
1243,4.949
1244,4.946
1245,4.9443
1246,4.9438
1247,4.9462
1248,4.9519
1249,4.9586
1250,4.9623
1251,4.9594
1252,4.9489
1253,4.9332
1254,4.9168
1255,4.9023
1256,4.8897
1257,4.879
1258,4.8721
1259,4.8707
1260,4.8737
1261,4.8792
1262,4.8879
1263,4.9023
1264,4.9213
1265,4.9383
1266,4.9472
1267,4.9487
1268,4.9482
1269,4.9498
1270,4.9527
1271,4.9536
1272,4.9512
1273,4.9482
1274,4.949
1275,4.9559
1276,4.9679
1277,4.9807
1278,4.9892
1279,4.9898
1280,4.9832
1281,4.9744
1282,4.9681
1283,4.9648
1284,4.9609
1285,4.9538
1286,4.9447
1287,4.9367
1288,4.9326
1289,4.9345
1290,4.9432
1291,4.9561
1292,4.9673
1293,4.9713
1294,4.9671
1295,4.959
1296,4.9528
1297,4.9513
1298,4.9527
1299,4.9525
1300,4.946
1301,4.9305
1302,4.9095
1303,4.8926
1304,4.8889
1305,4.8986
1306,4.9129
1307,4.9244
1308,4.9338
1309,4.9476
1310,4.9674
1311,4.9867
1312,4.9965
1313,4.9953
1314,4.99
1315,4.988
1316,4.9882
1317,4.9827
1318,4.965
1319,4.9364
1320,4.9054
1321,4.8825
1322,4.8749
1323,4.8815
1324,4.8927
1325,4.897
1326,4.8915
1327,4.8852
1328,4.8893
1329,4.9053
1330,4.9227
1331,4.9284
1332,4.9189
1333,4.9019
1334,4.8885
1335,4.8844
1336,4.8874
1337,4.8933
1338,4.9004
1339,4.909
1340,4.918
1341,4.9252
1342,4.9298
1343,4.9332
1344,4.9359
1345,4.9375
1346,4.9382
1347,4.9386
1348,4.9381
1349,4.9345
1350,4.9263
1351,4.9144
1352,4.9011
1353,4.8878
1354,4.8752
1355,4.8642
1356,4.8555
1357,4.8498
1358,4.8494
1359,4.8582
1360,4.8787
1361,4.9072
1362,4.9327
1363,4.9425
1364,4.932
1365,4.9097
1366,4.8912
1367,4.8871
1368,4.8951
1369,4.9045
1370,4.906
1371,4.8979
1372,4.8844
1373,4.8712
1374,4.8622
1375,4.8584
1376,4.86
1377,4.8672
1378,4.8792
1379,4.8927
1380,4.9041
1381,4.9117
1382,4.9164
1383,4.9201
1384,4.9231
1385,4.9243
1386,4.9222
1387,4.9157
1388,4.906
1389,4.896
1390,4.8889
1391,4.8854
1392,4.8826
1393,4.8775
1394,4.8718
1395,4.8721
1396,4.8832
1397,4.9023
1398,4.9202
1399,4.9281
1400,4.9235
1401,4.9108
1402,4.8992
1403,4.8978
1404,4.9088
1405,4.9239
1406,4.9295
1407,4.9193
1408,4.9001
1409,4.8857
1410,4.8847
1411,4.8944
1412,4.9053
1413,4.9103
1414,4.9092
1415,4.9068
1416,4.9076
1417,4.9126
1418,4.9188
1419,4.9216
1420,4.9176
1421,4.9074
1422,4.8963
1423,4.8915
1424,4.8966
1425,4.9082
1426,4.9182
1427,4.9216
1428,4.9208
1429,4.9212
1430,4.9245
1431,4.9264
1432,4.9223
1433,4.9134
1434,4.9063
1435,4.9065
1436,4.9123
1437,4.9164
1438,4.9132
1439,4.9043
1440,4.8965
1441,4.8946
1442,4.8969
1443,4.8985
1444,4.897
1445,4.8951
1446,4.8958
1447,4.8982
1448,4.8981
1449,4.8919
1450,4.8799
1451,4.8656
1452,4.8534
1453,4.8475
1454,4.8514
1455,4.8659
1456,4.8868
1457,4.9043
1458,4.9081
1459,4.896
1460,4.8776
1461,4.8674
1462,4.8709
1463,4.8792
1464,4.8787
1465,4.8652
1466,4.8471
1467,4.8373
1468,4.8421
1469,4.8579
1470,4.8751
1471,4.8839
1472,4.8805
1473,4.8691
1474,4.8591
1475,4.8585
1476,4.8685
1477,4.8838
1478,4.8982
1479,4.9086
1480,4.9146
1481,4.917
1482,4.9168
1483,4.9148
1484,4.9122
1485,4.9104
1486,4.91
1487,4.9099
1488,4.9078
1489,4.9019
1490,4.8926
1491,4.883
1492,4.8766
1493,4.8745
1494,4.8738
1495,4.8707
1496,4.864
1497,4.857
1498,4.8543
1499,4.8579
1500,4.8657
1501,4.8741
1502,4.8791
1503,4.8784
1504,4.8728
1505,4.8673
1506,4.8687
1507,4.8795
1508,4.8947
1509,4.9053
1510,4.907
1511,4.9024
1512,4.8973
1513,4.8958
1514,4.8988
1515,4.9058
1516,4.9148
1517,4.9203
1518,4.9162
1519,4.9024
1520,4.8884
1521,4.8855
1522,4.8948
1523,4.9052
1524,4.9049
1525,4.8938
1526,4.8819
1527,4.8783
1528,4.8827
1529,4.8886
1530,4.8921
1531,4.8946
1532,4.8995
1533,4.906
1534,4.9084
1535,4.9015
1536,4.8869
1537,4.8729
1538,4.8683
1539,4.8748
1540,4.886
1541,4.8951
1542,4.902
1543,4.9124
1544,4.9281
1545,4.9427
1546,4.9483
1547,4.944
1548,4.9368
1549,4.9338
1550,4.936
1551,4.9399
1552,4.9427
1553,4.9439
1554,4.9447
1555,4.9461
1556,4.9483
1557,4.9504
1558,4.9511
1559,4.9488
1560,4.9425
1561,4.9331
1562,4.9248
1563,4.9229
1564,4.9279
1565,4.9333
1566,4.9305
1567,4.9175
1568,4.9002
1569,4.8859
1570,4.8768
1571,4.8693
1572,4.8589
1573,4.8461
1574,4.8371
1575,4.839
1576,4.8539
1577,4.8768
1578,4.8994
1579,4.9164
1580,4.9275
1581,4.934
1582,4.9363
1583,4.9343
1584,4.9289
1585,4.9215
1586,4.9117
1587,4.9003
1588,4.8915
1589,4.8923
1590,4.9042
1591,4.9203
1592,4.9296
1593,4.9261
1594,4.9119
1595,4.8945
1596,4.8813
1597,4.8762
1598,4.8787
1599,4.8839
1600,4.8859
1601,4.8819
1602,4.8738
1603,4.8663
1604,4.8635
1605,4.8666
1606,4.8733
1607,4.8799
1608,4.8831
1609,4.8824
1610,4.8787
1611,4.8724
1612,4.8641
1613,4.8561
1614,4.8517
1615,4.8524
1616,4.8567
1617,4.8621
1618,4.8661
1619,4.8663
1620,4.8633
1621,4.861
1622,4.8634
1623,4.8694
1624,4.8727
1625,4.8679
1626,4.8575
1627,4.8499
1628,4.8508
1629,4.8574
1630,4.8622
1631,4.8617
1632,4.8598
1633,4.8638
1634,4.8762
1635,4.8915
1636,4.9002
1637,4.8969
1638,4.8849
1639,4.8735
1640,4.8701
1641,4.875
1642,4.883
1643,4.8895
1644,4.8933
1645,4.8951
1646,4.8931
1647,4.8851
1648,4.8715
1649,4.857
1650,4.848
1651,4.8488
1652,4.8589
1653,4.8748
1654,4.8925
1655,4.9096
1656,4.9233
1657,4.9301
1658,4.9276
1659,4.9176
1660,4.9063
1661,4.8991
1662,4.8972
1663,4.8961
1664,4.8901
1665,4.8778
1666,4.8642
1667,4.8568
1668,4.8585
1669,4.8649
1670,4.8676
1671,4.8623
1672,4.8528
1673,4.8466
1674,4.8478
1675,4.8531
1676,4.8555
1677,4.8521
1678,4.8465
1679,4.8449
1680,4.8491
1681,4.8538
1682,4.8515
1683,4.8396
1684,4.8244
1685,4.8167
1686,4.8227
1687,4.8389
1688,4.8547
1689,4.8615
1690,4.8596
1691,4.8562
1692,4.8582
1693,4.8671
1694,4.8782
1695,4.8857
1696,4.8866
1697,4.8816
1698,4.8732
1699,4.8641
1700,4.8563
1701,4.8506
1702,4.847
1703,4.8461
1704,4.8473
1705,4.848
1706,4.8461
1707,4.844
1708,4.8472
1709,4.8564
1710,4.8645
1711,4.8626
1712,4.8489
1713,4.8311
1714,4.819
1715,4.8173
1716,4.8238
1717,4.8341
1718,4.8441
1719,4.8516
1720,4.8546
1721,4.8515
1722,4.8422
1723,4.8303
1724,4.8231
1725,4.8275
1726,4.8442
1727,4.8661
1728,4.883
1729,4.8901
1730,4.8899
1731,4.8889
1732,4.8919
1733,4.8992
1734,4.9065
1735,4.9074
1736,4.8993
1737,4.8859
1738,4.8732
1739,4.8639
1740,4.8566
1741,4.8495
1742,4.842
1743,4.8348
1744,4.8284
1745,4.8227
1746,4.8167
1747,4.8087
1748,4.7981
1749,4.7868
1750,4.7791
1751,4.7781
1752,4.782
1753,4.7855
1754,4.7847
1755,4.7809
1756,4.7793
1757,4.7829
1758,4.788
1759,4.7875
1760,4.7787
1761,4.7686
1762,4.7666
1763,4.772
1764,4.7731
1765,4.7596
1766,4.7358
1767,4.7159
1768,4.7095
1769,4.7122
1770,4.7113
1771,4.6996
1772,4.6815
1773,4.6678
1774,4.6649
1775,4.6704
1776,4.677
1777,4.6816
1778,4.6879
1779,4.7019
1780,4.7238
1781,4.744
1782,4.7505
1783,4.7391
1784,4.7187
1785,4.7035
1786,4.7021
1787,4.7116
1788,4.7227
1789,4.7308
1790,4.7374
1791,4.7456
1792,4.7555
1793,4.7649
1794,4.7714
1795,4.7748
1796,4.7765
1797,4.7783
1798,4.7807
1799,4.7828
1800,4.7833
1801,4.7822
1802,4.7799
1803,4.7773
1804,4.7751
1805,4.7744
1806,4.7749
1807,4.7756
1808,4.7759
1809,4.7768
1810,4.7789
1811,4.7797
1812,4.7746
1813,4.7623
1814,4.7481
1815,4.741
1816,4.7452
1817,4.7565
1818,4.7655
1819,4.7656
1820,4.7586
1821,4.7539
1822,4.7587
1823,4.7699
1824,4.7775
1825,4.7744
1826,4.7637
1827,4.7545
1828,4.7525
1829,4.7558
1830,4.7592
1831,4.7598
1832,4.7584
1833,4.7569
1834,4.7561
1835,4.7564
1836,4.7576
1837,4.7584
1838,4.7563
1839,4.7511
1840,4.7462
1841,4.7449
1842,4.7457
1843,4.7433
1844,4.7364
1845,4.7316
1846,4.7368
1847,4.7517
1848,4.7674
1849,4.7746
1850,4.7702
1851,4.7565
1852,4.7377
1853,4.7197
1854,4.7106
1855,4.7163
1856,4.7349
1857,4.7568
1858,4.7722
1859,4.7773
1860,4.7746
1861,4.768
1862,4.7599
1863,4.7513
1864,4.7428
1865,4.7344
1866,4.7258
1867,4.7176
1868,4.7118
1869,4.7102
1870,4.7125
1871,4.7162
1872,4.7187
1873,4.7174
1874,4.7114
1875,4.7016
1876,4.6904
1877,4.681
1878,4.6759
1879,4.6763
1880,4.681
1881,4.6879
1882,4.6937
1883,4.6957
1884,4.6925
1885,4.687
1886,4.6861
1887,4.6962
1888,4.7158
1889,4.7341
1890,4.7386
1891,4.7252
1892,4.7027
