second,kW
469,3.6154
470,3.6225
471,3.624
472,3.6256
473,3.631
474,3.6388
475,3.6446
476,3.6452
477,3.6399
478,3.6304
479,3.6208
480,3.6153
481,3.6151
482,3.6172
483,3.6169
484,3.6123
485,3.6051
486,3.5982
487,3.5943
488,3.5949
489,3.6005
490,3.609
491,3.6162
492,3.6189
493,3.617
494,3.6131
495,3.6095
496,3.6061
497,3.6016
498,3.5967
499,3.5944
500,3.5963
501,3.5995
502,3.5997
503,3.5958
504,3.5909
505,3.5887
506,3.591
507,3.5964
508,3.601
509,3.6014
510,3.5979
511,3.5962
512,3.6014
513,3.6128
514,3.6244
515,3.6301
516,3.6281
517,3.6212
518,3.6141
519,3.6105
520,3.611
521,3.6134
522,3.6158
523,3.6179
524,3.6201
525,3.6203
526,3.6158
527,3.6064
528,3.5975
529,3.5969
530,3.6081
531,3.6255
532,3.637
533,3.6339
534,3.6194
535,3.6059
536,3.6047
537,3.6158
538,3.6293
539,3.6349
540,3.629
541,3.6164
542,3.605
543,3.5999
544,3.599
545,3.5968
546,3.5916
547,3.5886
548,3.5947
549,3.6098
550,3.6261
551,3.6347
552,3.633
553,3.6249
554,3.6161
555,3.6088
556,3.6028
557,3.5987
558,3.5995
559,3.6085
560,3.624
561,3.6403
562,3.6523
563,3.6596
564,3.664
565,3.6668
566,3.6684
567,3.6695
568,3.6709
569,3.671
570,3.6665
571,3.6558
572,3.6408
573,3.6268
574,3.6188
575,3.6196
576,3.6288
577,3.6427
578,3.6556
579,3.6622
580,3.6612
581,3.6558
582,3.6506
583,3.6474
584,3.6447
585,3.6398
586,3.6316
587,3.6224
588,3.6167
589,3.6179
590,3.623
591,3.6244
592,3.616
593,3.5993
594,3.5832
595,3.5764
596,3.5821
597,3.5971
598,3.6137
599,3.625
600,3.6289
601,3.6285
602,3.6287
603,3.6309
604,3.6336
605,3.6358
606,3.6388
607,3.6442
608,3.6509
609,3.6552
610,3.6527
611,3.6421
612,3.626
613,3.6093
614,3.5975
615,3.5932
616,3.5943
617,3.5941
618,3.5862
619,3.5714
620,3.5582
621,3.5562
622,3.567
623,3.5825
624,3.5929
625,3.5946
626,3.592
627,3.5907
628,3.5923
629,3.5938
630,3.5914
631,3.5837
632,3.5731
633,3.5635
634,3.5587
635,3.5598
636,3.5647
637,3.569
638,3.5684
639,3.5634
640,3.5582
641,3.5569
642,3.56
643,3.5649
644,3.5696
645,3.5746
646,3.5804
647,3.5868
648,3.5934
649,3.5997
650,3.6049
651,3.6086
652,3.612
653,3.6169
654,3.6224
655,3.6255
656,3.6241
657,3.6195
658,3.6151
659,3.614
660,3.6175
661,3.6257
662,3.6365
663,3.6465
664,3.652
665,3.652
666,3.649
667,3.6464
668,3.645
669,3.6433
670,3.6402
671,3.6356
672,3.6301
673,3.6234
674,3.6155
675,3.6073
676,3.6006
677,3.5967
678,3.5963
679,3.5997
680,3.6066
681,3.6153
682,3.6243
683,3.6318
684,3.636
685,3.6347
686,3.6279
687,3.6184
688,3.61
689,3.605
690,3.6022
691,3.6001
692,3.5984
693,3.5985
694,3.6014
695,3.6066
696,3.6134
697,3.6219
698,3.6309
699,3.6375
700,3.6386
701,3.6344
702,3.6277
703,3.6206
704,3.6142
705,3.6088
706,3.6054
707,3.6044
708,3.6047
709,3.6049
710,3.6034
711,3.5999
712,3.5946
713,3.5894
714,3.5875
715,3.5922
716,3.6039
717,3.6182
718,3.6287
719,3.632
720,3.6304
721,3.6291
722,3.6313
723,3.6356
724,3.639
725,3.6399
726,3.6392
727,3.6379
728,3.6352
729,3.6306
730,3.6254
731,3.6227
732,3.6241
733,3.6279
734,3.6309
735,3.6308
736,3.6274
737,3.6222
738,3.6173
739,3.6143
740,3.6148
741,3.6199
742,3.6303
743,3.6445
744,3.6586
745,3.6675
746,3.6691
747,3.665
748,3.6588
749,3.653
750,3.6487
751,3.6455
752,3.6417
753,3.6357
754,3.6279
755,3.6206
756,3.6144
757,3.6082
758,3.6018
759,3.5981
760,3.6012
761,3.6109
762,3.6219
763,3.627
764,3.6237
765,3.6167
766,3.6143
767,3.6213
768,3.6349
769,3.647
770,3.6514
771,3.6486
772,3.6436
773,3.6404
774,3.6392
775,3.6369
776,3.63
777,3.6169
778,3.5998
779,3.5848
780,3.578
781,3.5819
782,3.5934
783,3.6059
784,3.6138
785,3.6152
786,3.6114
787,3.605
788,3.5982
789,3.5931
790,3.5897
791,3.5851
792,3.5752
793,3.5608
794,3.5499
795,3.5515
796,3.5668
797,3.5866
798,3.5991
799,3.5991
800,3.5901
801,3.5792
802,3.57
803,3.5631
804,3.5588
805,3.5585
806,3.5609
807,3.5618
808,3.5589
809,3.556
810,3.5597
811,3.5725
812,3.5901
813,3.6041
814,3.6089
815,3.6053
816,3.5986
817,3.594
818,3.5927
819,3.5918
820,3.5879
821,3.5808
822,3.5732
823,3.5681
824,3.566
825,3.5654
826,3.5651
827,3.5655
828,3.568
829,3.5725
830,3.5779
831,3.583
832,3.5888
833,3.5969
834,3.6075
835,3.6188
836,3.6278
837,3.634
838,3.6388
839,3.6442
840,3.651
841,3.6586
842,3.666
843,3.6722
844,3.6765
845,3.6779
846,3.6758
847,3.6694
848,3.6571
849,3.6397
850,3.6224
851,3.6126
852,3.6139
853,3.6223
854,3.6307
855,3.6349
856,3.6365
857,3.639
858,3.6437
859,3.6493
860,3.654
861,3.6578
862,3.6618
863,3.6653
864,3.6652
865,3.6595
866,3.6509
867,3.6448
868,3.6442
869,3.6477
870,3.6519
871,3.655
872,3.6564
873,3.6555
874,3.6522
875,3.6483
876,3.6467
877,3.6479
878,3.6498
879,3.6501
880,3.6491
881,3.6486
882,3.6492
883,3.6493
884,3.6479
885,3.6465
886,3.6462
887,3.6451
888,3.6394
889,3.6294
890,3.6204
891,3.618
892,3.6221
893,3.6284
894,3.6324
895,3.6336
896,3.6341
897,3.6356
898,3.6378
899,3.6394
900,3.64
901,3.6398
902,3.6393
903,3.6392
904,3.6407
905,3.6449
906,3.6517
907,3.6596
908,3.6662
909,3.6713
910,3.6769
911,3.6852
912,3.6944
913,3.7
914,3.6996
915,3.6959
916,3.6933
917,3.6933
918,3.6928
919,3.6882
920,3.678
921,3.6649
922,3.6539
923,3.6493
924,3.6519
925,3.6597
926,3.6697
927,3.6789
928,3.685
929,3.6869
930,3.6852
931,3.6825
932,3.6817
933,3.6843
934,3.6902
935,3.6981
936,3.706
937,3.7108
938,3.7098
939,3.7025
940,3.6921
941,3.6846
942,3.6847
943,3.693
944,3.7066
945,3.7208
946,3.7315
947,3.7358
948,3.7314
949,3.7181
950,3.699
951,3.6807
952,3.6699
953,3.6693
954,3.6766
955,3.6846
956,3.6848
957,3.6732
958,3.6548
959,3.6419
960,3.645
961,3.6631
962,3.6838
963,3.6939
964,3.6897
965,3.6786
966,3.6717
967,3.6745
968,3.6832
969,3.6896
970,3.6882
971,3.682
972,3.6792
973,3.6851
974,3.6978
975,3.7114
976,3.7204
977,3.7224
978,3.7174
979,3.7082
980,3.7009
981,3.7015
982,3.7113
983,3.7238
984,3.7302
985,3.7264
986,3.7164
987,3.7077
988,3.7036
989,3.701
990,3.6952
991,3.686
992,3.6778
993,3.6743
994,3.675
995,3.6778
996,3.6816
997,3.6868
998,3.6932
999,3.699
1000,3.702
1001,3.701
1002,3.6965
1003,3.6893
1004,3.6809
1005,3.673
1006,3.6671
1007,3.6636
1008,3.6621
1009,3.6609
1010,3.658
1011,3.6517
1012,3.6441
1013,3.6391
1014,3.6396
1015,3.6436
1016,3.6462
1017,3.6452
1018,3.6427
1019,3.642
1020,3.6435
1021,3.6436
1022,3.6388
1023,3.6295
1024,3.6202
1025,3.6163
1026,3.6193
1027,3.6262
1028,3.6314
1029,3.6319
1030,3.6296
1031,3.6296
1032,3.6356
1033,3.6472
1034,3.6589
1035,3.6646
1036,3.662
1037,3.6542
1038,3.6472
1039,3.6445
1040,3.645
1041,3.6453
1042,3.6439
1043,3.6429
1044,3.6465
1045,3.6566
1046,3.6706
1047,3.6824
1048,3.687
1049,3.6852
1050,3.6826
1051,3.6844
1052,3.6902
1053,3.6952
1054,3.6966
1055,3.6977
1056,3.7048
1057,3.7199
1058,3.7368
1059,3.7467
1060,3.7459
1061,3.7381
1062,3.7305
1063,3.7281
1064,3.7318
1065,3.739
1066,3.7459
1067,3.7492
1068,3.7469
1069,3.7397
1070,3.7302
1071,3.722
1072,3.7177
1073,3.7176
1074,3.7193
1075,3.7194
1076,3.7166
1077,3.7119
1078,3.7073
1079,3.7047
1080,3.7059
1081,3.7125
1082,3.7247
1083,3.7392
1084,3.7519
1085,3.7604
1086,3.7653
1087,3.7678
1088,3.7679
1089,3.7651
1090,3.7599
1091,3.7543
1092,3.7516
1093,3.7531
1094,3.7563
1095,3.7571
1096,3.7527
1097,3.7441
1098,3.7344
1099,3.7271
1100,3.7241
1101,3.725
1102,3.7269
1103,3.7266
1104,3.7235
1105,3.7198
1106,3.717
1107,3.7146
1108,3.7104
1109,3.7043
1110,3.6978
1111,3.6932
1112,3.6907
1113,3.6892
1114,3.6881
1115,3.6887
1116,3.6936
1117,3.7036
1118,3.716
1119,3.7259
1120,3.7303
1121,3.7309
1122,3.732
1123,3.7357
1124,3.7401
1125,3.7427
1126,3.7439
1127,3.7463
1128,3.7515
1129,3.7576
1130,3.761
1131,3.7594
1132,3.7531
1133,3.7447
1134,3.7383
1135,3.7382
1136,3.7466
1137,3.7612
1138,3.7753
1139,3.7828
1140,3.7837
1141,3.7835
1142,3.7865
1143,3.7918
1144,3.7949
1145,3.7927
1146,3.7852
1147,3.7742
1148,3.761
1149,3.7465
1150,3.7326
1151,3.7228
1152,3.7209
1153,3.7274
1154,3.7379
1155,3.7459
1156,3.7479
1157,3.7456
1158,3.7432
1159,3.7438
1160,3.7473
1161,3.7526
1162,3.7588
1163,3.7652
1164,3.7697
1165,3.7695
1166,3.765
1167,3.7606
1168,3.761
1169,3.7656
1170,3.7687
1171,3.7654
1172,3.7572
1173,3.7515
1174,3.754
1175,3.7636
1176,3.7732
1177,3.7769
1178,3.775
1179,3.7732
1180,3.7757
1181,3.7796
1182,3.777
1183,3.7643
1184,3.7469
1185,3.7356
1186,3.7365
1187,3.7458
1188,3.7534
1189,3.752
1190,3.743
1191,3.7354
1192,3.7371
1193,3.7478
1194,3.7588
1195,3.7613
1196,3.7551
1197,3.7477
1198,3.7463
1199,3.7513
1200,3.7577
1201,3.761
1202,3.7598
1203,3.7555
1204,3.7488
1205,3.7403
1206,3.7303
1207,3.72
1208,3.7118
1209,3.708
1210,3.7094
1211,3.7137
1212,3.7169
1213,3.7172
1214,3.7176
1215,3.7235
1216,3.7383
1217,3.7605
1218,3.7828
1219,3.797
1220,3.8001
1221,3.7968
1222,3.7945
1223,3.7959
1224,3.7974
1225,3.7946
1226,3.7889
1227,3.7859
1228,3.7885
1229,3.7925
1230,3.791
1231,3.7821
1232,3.7705
1233,3.7631
1234,3.7622
1235,3.7646
1236,3.766
1237,3.7641
1238,3.758
1239,3.7469
1240,3.7317
1241,3.7169
1242,3.7094
1243,3.7126
1244,3.723
1245,3.7326
1246,3.7357
1247,3.7334
1248,3.7308
1249,3.7316
1250,3.7356
1251,3.741
1252,3.7474
1253,3.7549
1254,3.7625
1255,3.7695
1256,3.7755
1257,3.7803
1258,3.7824
1259,3.7807
1260,3.7753
1261,3.7682
1262,3.7623
1263,3.7599
1264,3.7619
1265,3.7664
1266,3.7693
1267,3.7683
1268,3.7644
1269,3.762
1270,3.7637
1271,3.7673
1272,3.7678
1273,3.764
1274,3.7609
1275,3.7641
1276,3.7733
1277,3.7816
1278,3.7823
1279,3.7747
1280,3.7649
1281,3.7614
1282,3.7691
1283,3.785
1284,3.7994
1285,3.8036
1286,3.7972
1287,3.7883
1288,3.7867
1289,3.7959
1290,3.8105
1291,3.8222
1292,3.8266
1293,3.8253
1294,3.822
1295,3.818
1296,3.8132
1297,3.8086
1298,3.8073
1299,3.8108
1300,3.8161
1301,3.8168
1302,3.809
1303,3.7955
1304,3.7846
1305,3.7823
1306,3.7866
1307,3.7894
1308,3.786
1309,3.7799
1310,3.779
1311,3.7863
1312,3.797
1313,3.803
1314,3.8009
1315,3.7933
1316,3.786
1317,3.7835
1318,3.7875
1319,3.7964
1320,3.8059
1321,3.8109
1322,3.8094
1323,3.8038
1324,3.7977
1325,3.794
1326,3.7933
1327,3.7956
1328,3.8002
1329,3.8061
1330,3.8105
1331,3.8108
1332,3.8052
1333,3.7934
1334,3.7774
1335,3.7619
1336,3.7523
1337,3.7514
1338,3.7566
1339,3.7612
1340,3.761
1341,3.7581
1342,3.7589
1343,3.7677
1344,3.7837
1345,3.8007
1346,3.8122
1347,3.815
1348,3.8117
1349,3.8079
1350,3.8079
1351,3.8118
1352,3.8173
1353,3.8208
1354,3.8211
1355,3.8194
1356,3.8191
1357,3.8222
1358,3.8272
1359,3.8308
1360,3.8309
1361,3.8277
1362,3.8227
1363,3.8174
1364,3.8131
1365,3.8115
1366,3.8136
1367,3.8183
1368,3.8227
1369,3.8241
1370,3.8218
1371,3.8174
1372,3.8141
1373,3.8141
1374,3.8165
1375,3.8181
1376,3.817
1377,3.8144
1378,3.8133
1379,3.8146
1380,3.8162
1381,3.8148
1382,3.8098
1383,3.8036
1384,3.7996
1385,3.7989
1386,3.8013
1387,3.8049
1388,3.8067
1389,3.8037
1390,3.7949
1391,3.7827
1392,3.7712
1393,3.7631
1394,3.7597
1395,3.7612
1396,3.7673
1397,3.7756
1398,3.7828
1399,3.7852
1400,3.7812
1401,3.7728
1402,3.7651
1403,3.7643
1404,3.7737
1405,3.7906
1406,3.8073
1407,3.816
1408,3.8148
1409,3.8074
1410,3.7984
1411,3.788
1412,3.7745
1413,3.7596
1414,3.7501
1415,3.7514
1416,3.7621
1417,3.7745
1418,3.7822
1419,3.7849
1420,3.7867
1421,3.792
1422,3.8029
1423,3.8176
1424,3.8313
1425,3.8383
1426,3.8371
1427,3.8323
1428,3.8302
1429,3.8323
1430,3.8337
1431,3.8285
1432,3.8165
1433,3.8032
1434,3.795
1435,3.7946
1436,3.8004
1437,3.8084
1438,3.8149
1439,3.8179
1440,3.8184
1441,3.8208
1442,3.8282
1443,3.8383
1444,3.845
1445,3.8442
1446,3.837
1447,3.8274
1448,3.8179
1449,3.8108
1450,3.8083
1451,3.8123
1452,3.8208
1453,3.8284
1454,3.8303
1455,3.826
1456,3.8189
1457,3.8134
1458,3.8125
1459,3.8169
1460,3.8262
1461,3.8379
1462,3.8475
1463,3.8511
1464,3.8493
1465,3.8486
1466,3.8555
1467,3.8692
1468,3.8803
1469,3.8798
1470,3.8687
1471,3.8577
1472,3.8557
1473,3.8614
1474,3.8663
1475,3.8635
1476,3.8525
1477,3.8388
1478,3.8291
1479,3.8279
1480,3.8347
1481,3.8444
1482,3.8502
1483,3.8493
1484,3.8445
1485,3.8408
1486,3.8404
1487,3.8404
1488,3.8368
1489,3.8291
1490,3.8209
1491,3.8169
1492,3.8187
1493,3.8247
1494,3.8316
1495,3.8366
1496,3.8394
1497,3.8409
1498,3.8416
1499,3.8395
1500,3.8333
1501,3.8252
1502,3.8197
1503,3.819
1504,3.8203
1505,3.8189
1506,3.8121
1507,3.8015
1508,3.7916
1509,3.7867
1510,3.7886
1511,3.7966
1512,3.8079
1513,3.8191
1514,3.8277
1515,3.833
1516,3.8367
1517,3.8406
1518,3.8448
1519,3.8484
1520,3.8509
1521,3.8529
1522,3.8555
1523,3.8595
1524,3.8654
1525,3.8725
1526,3.8772
1527,3.8752
1528,3.8661
1529,3.8558
1530,3.8521
1531,3.8574
1532,3.8663
1533,3.8704
1534,3.8661
1535,3.856
1536,3.8454
1537,3.8371
1538,3.8307
1539,3.826
1540,3.8246
1541,3.8279
1542,3.8354
1543,3.845
1544,3.8563
1545,3.8711
1546,3.8906
1547,3.9113
1548,3.9251
1549,3.9239
1550,3.9066
1551,3.8812
1552,3.8604
1553,3.8541
1554,3.8638
1555,3.8846
1556,3.9082
1557,3.926
1558,3.9309
1559,3.9209
1560,3.9028
1561,3.889
1562,3.8882
1563,3.8979
1564,3.9074
1565,3.9078
1566,3.8996
1567,3.8902
1568,3.8859
1569,3.8875
1570,3.8916
1571,3.8947
1572,3.8956
1573,3.8945
1574,3.8915
1575,3.8873
1576,3.8837
1577,3.8836
1578,3.8878
1579,3.893
1580,3.8944
1581,3.891
1582,3.887
1583,3.8874
1584,3.8933
1585,3.9005
1586,3.9028
1587,3.897
1588,3.884
1589,3.8687
1590,3.8568
1591,3.852
1592,3.8547
1593,3.8616
1594,3.8689
1595,3.875
1596,3.8801
1597,3.8856
1598,3.8917
1599,3.8968
1600,3.8978
1601,3.8937
1602,3.8887
1603,3.8903
1604,3.9029
1605,3.9223
1606,3.9372
1607,3.9389
1608,3.928
1609,3.9128
1610,3.9017
1611,3.898
1612,3.8991
1613,3.9
1614,3.8976
1615,3.8927
1616,3.8885
1617,3.8881
1618,3.8921
1619,3.8991
1620,3.9073
1621,3.9154
1622,3.9222
1623,3.9272
1624,3.9319
1625,3.9391
1626,3.95
1627,3.9616
1628,3.9695
1629,3.9707
1630,3.965
1631,3.9538
1632,3.9394
1633,3.9265
1634,3.9199
1635,3.9205
1636,3.9244
1637,3.9266
1638,3.9249
1639,3.9202
1640,3.9137
1641,3.9065
1642,3.9002
1643,3.8969
1644,3.8972
1645,3.8989
1646,3.8991
1647,3.8962
1648,3.891
1649,3.8856
1650,3.8823
1651,3.882
1652,3.885
1653,3.8904
1654,3.8974
1655,3.9053
1656,3.9132
1657,3.9198
1658,3.9237
1659,3.9243
1660,3.9235
1661,3.9246
1662,3.9291
1663,3.9335
1664,3.9333
1665,3.9285
1666,3.9242
1667,3.9238
1668,3.9245
1669,3.9206
1670,3.9106
1671,3.8994
1672,3.8932
1673,3.8932
1674,3.8958
1675,3.8984
1676,3.902
1677,3.9094
1678,3.9215
1679,3.935
1680,3.9456
1681,3.9514
1682,3.9543
1683,3.9577
1684,3.9637
1685,3.9717
1686,3.9792
1687,3.9837
1688,3.986
1689,3.9883
1690,3.9915
1691,3.9944
1692,3.9955
1693,3.9938
1694,3.9879
1695,3.9779
1696,3.9663
1697,3.9565
1698,3.9486
1699,3.94
1700,3.9303
1701,3.923
1702,3.9217
1703,3.9266
1704,3.9344
1705,3.9423
1706,3.9498
1707,3.9576
1708,3.9645
1709,3.9667
1710,3.9611
1711,3.9498
1712,3.9382
1713,3.9306
1714,3.9263
1715,3.9211
1716,3.913
1717,3.9056
1718,3.9062
1719,3.9194
1720,3.9417
1721,3.9638
1722,3.9782
1723,3.9834
1724,3.9822
1725,3.9763
1726,3.9662
1727,3.9534
1728,3.9404
1729,3.9285
1730,3.9176
1731,3.9077
1732,3.9016
1733,3.9022
1734,3.9088
1735,3.9163
1736,3.9196
1737,3.9185
1738,3.9169
1739,3.918
1740,3.9204
1741,3.9213
1742,3.9203
1743,3.9201
1744,3.9219
1745,3.924
1746,3.9235
1747,3.9203
1748,3.9165
1749,3.915
1750,3.9168
1751,3.9207
1752,3.9244
1753,3.9257
1754,3.9239
1755,3.9205
1756,3.9191
1757,3.9234
1758,3.9339
1759,3.9471
1760,3.9577
1761,3.9623
1762,3.9608
1763,3.9554
1764,3.9479
1765,3.9396
1766,3.9317
1767,3.9263
1768,3.9258
1769,3.9307
1770,3.9391
1771,3.9483
1772,3.957
1773,3.9638
1774,3.9655
1775,3.9591
1776,3.946
1777,3.933
1778,3.9275
1779,3.9304
1780,3.9364
1781,3.9396
1782,3.9399
1783,3.9421
1784,3.9499
1785,3.9615
1786,3.9709
1787,3.9723
1788,3.9646
1789,3.9531
1790,3.9453
1791,3.9463
1792,3.9543
1793,3.963
1794,3.9679
1795,3.969
1796,3.9685
1797,3.9684
1798,3.969
1799,3.9697
1800,3.97
1801,3.9698
1802,3.9696
1803,3.969
1804,3.968
1805,3.9672
1806,3.9682
1807,3.9722
1808,3.9769
1809,3.9781
1810,3.9717
1811,3.9583
1812,3.9426
1813,3.9307
1814,3.9245
1815,3.9221
1816,3.9201
1817,3.9179
1818,3.9171
1819,3.9183
1820,3.9196
1821,3.9194
1822,3.9191
1823,3.9213
1824,3.9273
1825,3.9359
1826,3.9461
1827,3.9582
1828,3.9714
1829,3.9823
1830,3.987
1831,3.9847
1832,3.9788
1833,3.973
1834,3.9689
1835,3.967
1836,3.9684
1837,3.9735
1838,3.9801
1839,3.9841
1840,3.9818
1841,3.9729
1842,3.9618
1843,3.9553
1844,3.9574
1845,3.9654
1846,3.9735
1847,3.9779
1848,3.9801
1849,3.9819
1850,3.982
1851,3.9775
1852,3.9693
1853,3.963
1854,3.9639
1855,3.9726
1856,3.9842
1857,3.9933
1858,3.9963
1859,3.9916
1860,3.9784
1861,3.9591
1862,3.9403
1863,3.9292
1864,3.9279
1865,3.9326
1866,3.9388
1867,3.9434
1868,3.9436
1869,3.9368
1870,3.9235
1871,3.9092
1872,3.9001
1873,3.8977
1874,3.8987
1875,3.9003
1876,3.9034
1877,3.9104
1878,3.9212
1879,3.9318
1880,3.9377
1881,3.9371
1882,3.9314
1883,3.9237
1884,3.916
1885,3.908
1886,3.8997
1887,3.8937
1888,3.893
1889,3.8974
1890,3.9023
1891,3.9038
1892,3.9023
1893,3.9014
1894,3.9031
1895,3.9057
1896,3.9076
1897,3.9087
1898,3.9096
1899,3.9096
1900,3.906
1901,3.897
