second,kW
297,1.4538
298,1.4513
299,1.4503
300,1.4511
301,1.4526
302,1.4546
303,1.4573
304,1.4612
305,1.4652
306,1.4671
307,1.4653
308,1.4604
309,1.4554
310,1.4532
311,1.4544
312,1.4572
313,1.4594
314,1.4597
315,1.4586
316,1.4573
317,1.4566
318,1.4561
319,1.4545
320,1.4513
321,1.4478
322,1.4457
323,1.446
324,1.4476
325,1.4494
326,1.4513
327,1.4536
328,1.456
329,1.4566
330,1.4537
331,1.4478
332,1.4418
333,1.4385
334,1.4386
335,1.441
336,1.4443
337,1.4474
338,1.4496
339,1.45
340,1.4488
341,1.4467
342,1.4451
343,1.4446
344,1.4448
345,1.4452
346,1.4455
347,1.4459
348,1.4459
349,1.4452
350,1.444
351,1.4433
352,1.4438
353,1.4452
354,1.4466
355,1.4469
356,1.4457
357,1.4435
358,1.4413
359,1.4394
360,1.4382
361,1.4383
362,1.4412
363,1.4468
364,1.453
365,1.4563
366,1.4553
367,1.4521
368,1.4498
369,1.4498
370,1.4511
371,1.4517
372,1.451
373,1.4502
374,1.4502
375,1.4515
376,1.4532
377,1.4553
378,1.4579
379,1.4612
380,1.4646
381,1.4663
382,1.4649
383,1.4608
384,1.4563
385,1.4537
386,1.454
387,1.4559
388,1.4572
389,1.4562
390,1.4529
391,1.449
392,1.446
393,1.4448
394,1.4457
395,1.4489
396,1.4536
397,1.4576
398,1.4583
399,1.455
400,1.4502
401,1.4473
402,1.448
403,1.4502
404,1.4505
405,1.4478
406,1.4447
407,1.4449
408,1.4493
409,1.455
410,1.4582
411,1.4577
412,1.4551
413,1.4525
414,1.4502
415,1.448
416,1.446
417,1.4455
418,1.4473
419,1.4503
420,1.4517
421,1.4501
422,1.4464
423,1.4429
424,1.4412
425,1.4406
426,1.4397
427,1.4376
428,1.435
429,1.4336
430,1.4351
431,1.4391
432,1.444
433,1.4469
434,1.4463
435,1.4427
436,1.4383
437,1.4356
438,1.4361
439,1.439
440,1.4418
441,1.4424
442,1.4409
443,1.4398
444,1.442
445,1.4479
446,1.4546
447,1.458
448,1.456
449,1.45
450,1.4435
451,1.4395
452,1.4387
453,1.4401
454,1.4426
455,1.4453
456,1.4473
457,1.4477
458,1.4466
459,1.4451
460,1.4446
461,1.4455
462,1.4477
463,1.4501
464,1.4518
465,1.4519
466,1.4507
467,1.4495
468,1.4495
469,1.4506
470,1.452
471,1.4523
472,1.4519
473,1.4515
474,1.4518
475,1.4517
476,1.4501
477,1.4461
478,1.4405
479,1.4354
480,1.4334
481,1.4351
482,1.4387
483,1.4406
484,1.4385
485,1.434
486,1.4305
487,1.4302
488,1.4322
489,1.4344
490,1.4358
491,1.4372
492,1.4393
493,1.4415
494,1.4421
495,1.4408
496,1.4384
497,1.4364
498,1.4353
499,1.4353
500,1.4362
501,1.4378
502,1.4397
503,1.4416
504,1.4431
505,1.4436
506,1.4427
507,1.4405
508,1.4382
509,1.4367
510,1.4361
511,1.4358
512,1.4355
513,1.4352
514,1.435
515,1.435
516,1.4352
517,1.4353
518,1.4355
519,1.4363
520,1.4385
521,1.4425
522,1.4477
523,1.453
524,1.4563
525,1.4563
526,1.4525
527,1.4462
528,1.4398
529,1.4352
530,1.4328
531,1.4327
532,1.4347
533,1.4388
534,1.4444
535,1.4494
536,1.4512
537,1.4493
538,1.4465
539,1.4466
540,1.4504
541,1.4551
542,1.457
543,1.4552
544,1.4518
545,1.449
546,1.4471
547,1.4446
548,1.4408
549,1.4365
550,1.4337
551,1.434
552,1.4374
553,1.4423
554,1.4459
555,1.4468
556,1.4456
557,1.4448
558,1.446
559,1.4478
560,1.4478
561,1.4449
562,1.4414
563,1.4414
564,1.4468
565,1.455
566,1.4612
567,1.4621
568,1.4582
569,1.452
570,1.4466
571,1.4435
572,1.443
573,1.4437
574,1.4444
575,1.444
576,1.4431
577,1.4429
578,1.4442
579,1.4464
580,1.4482
581,1.4481
582,1.4457
583,1.4418
584,1.438
585,1.4354
586,1.4347
587,1.4359
588,1.4388
589,1.4417
590,1.4421
591,1.439
592,1.4336
593,1.4286
594,1.4257
595,1.4252
596,1.4272
597,1.432
598,1.4391
599,1.4462
600,1.4507
601,1.4516
602,1.4503
603,1.4487
604,1.4476
605,1.4468
606,1.4455
607,1.4438
608,1.4424
609,1.442
610,1.4422
611,1.4424
612,1.4419
613,1.4411
614,1.4416
615,1.4435
616,1.4456
617,1.4459
618,1.4437
619,1.4401
620,1.437
621,1.4357
622,1.4363
623,1.4381
624,1.44
625,1.4413
626,1.4419
627,1.4419
628,1.4412
629,1.4399
630,1.4383
631,1.4371
632,1.4367
633,1.4375
634,1.4396
635,1.4423
636,1.4446
637,1.4457
638,1.4459
639,1.4463
640,1.4474
641,1.4487
642,1.4492
643,1.4481
644,1.4456
645,1.443
646,1.4411
647,1.4405
648,1.4408
649,1.4417
650,1.4428
651,1.4433
652,1.442
653,1.4387
654,1.4343
655,1.4313
656,1.4311
657,1.433
658,1.4351
659,1.436
660,1.4367
661,1.4392
662,1.4442
663,1.4503
664,1.4548
665,1.456
666,1.4542
667,1.4514
668,1.4496
669,1.4495
670,1.4503
671,1.4505
672,1.4494
673,1.4484
674,1.4492
675,1.4523
676,1.4562
677,1.4593
678,1.4612
679,1.4624
680,1.463
681,1.4625
682,1.4606
683,1.4573
684,1.4534
685,1.4498
686,1.4477
687,1.4472
688,1.4473
689,1.4465
690,1.445
691,1.4443
692,1.4461
693,1.4504
694,1.4545
695,1.4556
696,1.4528
697,1.4486
698,1.4464
699,1.4473
700,1.4493
701,1.4494
702,1.4469
703,1.4436
704,1.4416
705,1.4414
706,1.4423
707,1.4435
708,1.4452
709,1.4482
710,1.4525
711,1.4574
712,1.461
713,1.4625
714,1.462
715,1.4607
716,1.4599
717,1.4594
718,1.459
719,1.4586
720,1.4587
721,1.4597
722,1.4612
723,1.4618
724,1.4607
725,1.459
726,1.4581
727,1.4589
728,1.4605
729,1.4614
730,1.4614
731,1.461
732,1.4609
733,1.4614
734,1.4615
735,1.4595
736,1.4552
737,1.4507
738,1.4498
739,1.4543
740,1.4623
741,1.4692
742,1.4717
743,1.4695
744,1.4646
745,1.4603
746,1.4591
747,1.4615
748,1.4655
749,1.468
750,1.468
751,1.4665
752,1.4651
753,1.4639
754,1.462
755,1.4583
756,1.4534
757,1.4492
758,1.4477
759,1.45
760,1.4547
761,1.4591
762,1.4616
763,1.4629
764,1.4646
765,1.4669
766,1.4684
767,1.4678
768,1.4664
769,1.4665
770,1.4689
771,1.4714
772,1.4717
773,1.4695
774,1.4664
775,1.464
776,1.4628
777,1.4623
778,1.4619
779,1.461
780,1.4591
781,1.4567
782,1.4547
783,1.4541
784,1.4553
785,1.4585
786,1.463
787,1.4676
788,1.4701
789,1.4689
790,1.464
791,1.4578
792,1.4536
793,1.4534
794,1.4567
795,1.4612
796,1.4645
797,1.4655
798,1.4645
799,1.4623
800,1.4606
801,1.4602
802,1.4609
803,1.4614
804,1.4607
805,1.4588
806,1.4567
807,1.4551
808,1.4537
809,1.452
810,1.4501
811,1.449
812,1.4497
813,1.452
814,1.4553
815,1.4591
816,1.4631
817,1.4666
818,1.4691
819,1.4706
820,1.4718
821,1.4728
822,1.4729
823,1.4711
824,1.4678
825,1.4651
826,1.465
827,1.4679
828,1.4722
829,1.4763
830,1.4797
831,1.4824
832,1.4835
833,1.482
834,1.4772
835,1.4711
836,1.4662
837,1.4643
838,1.4647
839,1.4651
840,1.4643
841,1.4628
842,1.4627
843,1.4646
844,1.4678
845,1.4704
846,1.4716
847,1.4715
848,1.4707
849,1.4698
850,1.4693
851,1.4696
852,1.4706
853,1.4717
854,1.4725
855,1.4731
856,1.4729
857,1.471
858,1.4675
859,1.4649
860,1.4658
861,1.4706
862,1.4767
863,1.4813
864,1.4833
865,1.4836
866,1.483
867,1.4819
868,1.4802
869,1.4778
870,1.4745
871,1.4703
872,1.4662
873,1.4635
874,1.4623
875,1.4615
876,1.4608
877,1.4609
878,1.4625
879,1.4651
880,1.467
881,1.4674
882,1.4664
883,1.4647
884,1.4634
885,1.4631
886,1.4635
887,1.4636
888,1.4624
889,1.4597
890,1.4565
891,1.454
892,1.4526
893,1.4522
894,1.4523
895,1.4522
896,1.4518
897,1.4511
898,1.4504
899,1.4501
900,1.45
901,1.4502
902,1.4508
903,1.452
904,1.4533
905,1.4542
906,1.4551
907,1.4569
908,1.4603
909,1.4651
910,1.4696
911,1.4723
912,1.4721
913,1.4698
914,1.4672
915,1.466
916,1.4667
917,1.4681
918,1.4687
919,1.4679
920,1.4662
921,1.4648
922,1.4648
923,1.4667
924,1.4699
925,1.4729
926,1.4738
927,1.4725
928,1.4705
929,1.4702
930,1.4723
931,1.4749
932,1.4748
933,1.4707
934,1.4647
935,1.4603
936,1.4595
937,1.4616
938,1.4645
939,1.4668
940,1.4685
941,1.4698
942,1.4706
943,1.4704
944,1.4689
945,1.4669
946,1.4653
947,1.4649
948,1.4655
949,1.467
950,1.4694
951,1.472
952,1.474
953,1.475
954,1.4757
955,1.4761
956,1.4753
957,1.4727
958,1.4689
959,1.4652
960,1.4622
961,1.4606
962,1.4607
963,1.4631
964,1.4663
965,1.4678
966,1.4664
967,1.4635
968,1.462
969,1.4627
970,1.4632
971,1.4608
972,1.4559
973,1.4519
974,1.4516
975,1.4546
976,1.4578
977,1.4583
978,1.4558
979,1.4523
980,1.4497
981,1.4488
982,1.4489
983,1.4494
984,1.4502
985,1.4519
986,1.4554
987,1.4607
988,1.4666
989,1.4706
990,1.4705
991,1.4664
992,1.4607
993,1.4567
994,1.4562
995,1.4585
996,1.4618
997,1.4645
998,1.4666
999,1.4686
1000,1.4708
1001,1.4728
1002,1.4738
1003,1.4736
1004,1.4721
1005,1.4697
1006,1.4667
1007,1.4633
1008,1.4597
1009,1.457
1010,1.4563
1011,1.458
1012,1.4603
1013,1.4608
1014,1.4583
1015,1.4545
1016,1.4514
1017,1.4498
1018,1.4487
1019,1.4465
1020,1.4431
1021,1.4396
1022,1.437
1023,1.4352
1024,1.4336
1025,1.433
1026,1.4343
1027,1.4371
1028,1.4396
1029,1.4401
1030,1.439
1031,1.4383
1032,1.4391
1033,1.4405
1034,1.4405
1035,1.4381
1036,1.4344
1037,1.4316
1038,1.4314
1039,1.4344
1040,1.4398
1041,1.4458
1042,1.4505
1043,1.4522
1044,1.4507
1045,1.4472
1046,1.4433
1047,1.4401
1048,1.438
1049,1.4367
1050,1.4358
1051,1.4352
1052,1.4346
1053,1.4343
1054,1.435
1055,1.4375
1056,1.4417
1057,1.4462
1058,1.4489
1059,1.4494
1060,1.4486
1061,1.4478
1062,1.4474
1063,1.4462
1064,1.4433
1065,1.439
1066,1.4348
1067,1.4327
1068,1.4337
1069,1.4367
1070,1.4397
1071,1.4415
1072,1.4425
1073,1.4435
1074,1.4441
1075,1.4432
1076,1.4411
1077,1.4395
1078,1.4408
1079,1.4453
1080,1.4507
1081,1.4544
1082,1.4552
1083,1.454
1084,1.4528
1085,1.4525
1086,1.4534
1087,1.4547
1088,1.4556
1089,1.4554
1090,1.4534
1091,1.4496
1092,1.4447
1093,1.4404
1094,1.4385
1095,1.4399
1096,1.4436
1097,1.4475
1098,1.4503
1099,1.4516
1100,1.452
1101,1.4514
1102,1.4488
1103,1.4444
1104,1.4401
1105,1.4383
1106,1.4396
1107,1.4423
1108,1.4446
1109,1.4466
1110,1.4495
1111,1.4539
1112,1.4588
1113,1.463
1114,1.4656
1115,1.4663
1116,1.4648
1117,1.461
1118,1.456
1119,1.4515
1120,1.4489
1121,1.4481
1122,1.4476
1123,1.4461
1124,1.4444
1125,1.4449
1126,1.4494
1127,1.4562
1128,1.4614
1129,1.4621
1130,1.459
1131,1.4561
1132,1.4563
1133,1.459
1134,1.461
1135,1.4595
1136,1.4547
1137,1.4496
1138,1.4474
1139,1.4484
1140,1.4504
1141,1.4509
1142,1.4496
1143,1.4486
1144,1.4496
1145,1.4527
1146,1.4561
1147,1.4581
1148,1.4583
1149,1.4577
1150,1.4573
1151,1.4569
1152,1.4564
1153,1.4558
1154,1.456
1155,1.457
1156,1.4583
1157,1.4584
1158,1.4567
1159,1.4532
1160,1.4494
1161,1.4469
1162,1.4466
1163,1.4486
1164,1.452
1165,1.4553
1166,1.4569
1167,1.4548
1168,1.4491
1169,1.4421
1170,1.4372
1171,1.4368
1172,1.4403
1173,1.4457
1174,1.4505
1175,1.4533
1176,1.4532
1177,1.4507
1178,1.4475
1179,1.4461
1180,1.4481
1181,1.4524
1182,1.456
1183,1.4566
1184,1.4543
1185,1.4517
1186,1.4512
1187,1.4531
1188,1.456
1189,1.458
1190,1.4585
1191,1.4574
1192,1.4547
1193,1.4507
1194,1.4468
1195,1.4442
1196,1.4438
1197,1.4448
1198,1.4461
1199,1.4467
1200,1.4462
1201,1.4451
1202,1.4439
1203,1.4432
1204,1.4435
1205,1.4447
1206,1.446
1207,1.4466
1208,1.4465
1209,1.4463
1210,1.4465
1211,1.4472
1212,1.4483
1213,1.4498
1214,1.4517
1215,1.453
1216,1.4528
1217,1.4512
1218,1.4492
1219,1.4479
1220,1.4473
1221,1.4464
1222,1.4456
1223,1.4463
1224,1.4492
1225,1.4529
1226,1.4548
1227,1.4532
1228,1.4491
1229,1.4451
1230,1.4431
1231,1.4434
1232,1.4444
1233,1.4448
1234,1.4441
1235,1.4431
1236,1.4423
1237,1.4414
1238,1.4392
1239,1.4351
1240,1.4299
1241,1.425
1242,1.4214
1243,1.4198
1244,1.4206
1245,1.424
1246,1.4296
1247,1.4358
1248,1.4408
1249,1.4431
1250,1.4424
1251,1.4397
1252,1.4369
1253,1.4358
1254,1.4365
1255,1.4378
1256,1.4389
1257,1.4398
1258,1.4414
1259,1.4441
1260,1.4472
1261,1.4492
1262,1.4494
1263,1.4478
1264,1.4455
1265,1.4436
1266,1.443
1267,1.4432
1268,1.4427
1269,1.4411
1270,1.4391
1271,1.4388
1272,1.4412
1273,1.446
1274,1.4518
1275,1.4571
1276,1.4616
1277,1.4655
1278,1.469
1279,1.4717
1280,1.4731
1281,1.4736
1282,1.474
1283,1.4746
1284,1.475
1285,1.4745
1286,1.473
1287,1.4709
1288,1.4686
1289,1.4666
1290,1.4656
1291,1.4662
1292,1.4682
1293,1.4694
1294,1.4671
1295,1.4606
1296,1.4523
1297,1.446
1298,1.444
1299,1.4459
1300,1.4497
1301,1.4542
1302,1.4588
1303,1.4625
1304,1.4646
1305,1.4654
1306,1.4668
1307,1.4696
1308,1.4726
1309,1.473
1310,1.4697
1311,1.4646
1312,1.4604
1313,1.4579
1314,1.456
1315,1.4546
1316,1.4547
1317,1.4571
1318,1.46
1319,1.4605
1320,1.4575
1321,1.4535
1322,1.4519
1323,1.4536
1324,1.4564
1325,1.4576
1326,1.4565
1327,1.4545
1328,1.4536
1329,1.455
1330,1.4585
1331,1.4624
1332,1.4652
1333,1.4661
1334,1.4665
1335,1.4682
1336,1.4718
1337,1.4756
1338,1.4769
1339,1.4742
1340,1.469
1341,1.4639
1342,1.461
1343,1.4603
1344,1.4599
1345,1.4575
1346,1.4521
1347,1.4458
1348,1.4416
1349,1.4412
1350,1.4435
1351,1.4456
1352,1.4459
1353,1.4452
1354,1.4454
1355,1.4478
1356,1.4518
1357,1.4563
1358,1.4603
1359,1.4631
1360,1.4642
1361,1.4636
1362,1.462
1363,1.4609
1364,1.461
1365,1.4615
1366,1.4614
1367,1.4608
1368,1.4609
1369,1.4628
1370,1.4657
1371,1.4682
1372,1.4695
1373,1.4701
1374,1.4709
1375,1.4722
1376,1.4732
1377,1.473
1378,1.4716
1379,1.4703
1380,1.4704
1381,1.4715
1382,1.4719
1383,1.4701
1384,1.4664
1385,1.4631
1386,1.4619
1387,1.4625
1388,1.4627
1389,1.4608
1390,1.4571
1391,1.4535
1392,1.4518
1393,1.4524
1394,1.4536
1395,1.453
1396,1.4489
1397,1.4422
1398,1.4365
1399,1.4356
1400,1.4397
1401,1.445
1402,1.4474
1403,1.446
1404,1.4437
1405,1.444
1406,1.4476
1407,1.4524
1408,1.456
1409,1.4576
1410,1.4584
1411,1.459
1412,1.4584
1413,1.4554
1414,1.4499
1415,1.4435
1416,1.438
1417,1.434
1418,1.431
1419,1.429
1420,1.4285
1421,1.4302
1422,1.4332
1423,1.4361
1424,1.4378
1425,1.4392
1426,1.4414
1427,1.4445
1428,1.4474
1429,1.4491
1430,1.4487
1431,1.446
1432,1.4417
1433,1.4385
1434,1.4397
1435,1.4461
1436,1.454
1437,1.4583
1438,1.4572
1439,1.4531
1440,1.4502
1441,1.4497
1442,1.4499
1443,1.449
1444,1.4474
1445,1.448
1446,1.4521
1447,1.4578
1448,1.4605
1449,1.4572
1450,1.4494
1451,1.4419
1452,1.439
1453,1.4409
1454,1.4446
1455,1.4464
1456,1.4448
1457,1.4413
1458,1.4389
1459,1.4393
1460,1.4425
1461,1.4467
1462,1.4497
1463,1.4503
1464,1.4487
1465,1.4462
1466,1.4452
1467,1.4474
1468,1.4524
1469,1.4583
1470,1.4625
1471,1.4642
1472,1.4642
1473,1.4637
1474,1.4632
1475,1.462
1476,1.4592
1477,1.4555
1478,1.4526
1479,1.4521
1480,1.4536
1481,1.4552
1482,1.4548
1483,1.4517
1484,1.4473
1485,1.444
1486,1.4439
1487,1.4475
1488,1.4532
1489,1.4585
1490,1.4619
1491,1.4637
1492,1.4651
1493,1.4665
1494,1.4668
1495,1.4648
1496,1.4609
1497,1.4581
1498,1.4587
1499,1.4615
1500,1.4626
1501,1.4595
1502,1.4543
1503,1.451
1504,1.4513
1505,1.4535
1506,1.4546
1507,1.4534
1508,1.4512
1509,1.4493
1510,1.4482
1511,1.4481
1512,1.4498
1513,1.4534
1514,1.4579
1515,1.461
1516,1.4616
1517,1.461
1518,1.4616
1519,1.4649
1520,1.47
1521,1.4743
1522,1.4757
1523,1.4744
1524,1.4719
1525,1.4697
1526,1.4683
1527,1.4674
1528,1.4667
1529,1.4653
1530,1.4627
1531,1.4589
1532,1.455
1533,1.4525
1534,1.4521
1535,1.453
1536,1.4538
1537,1.4537
1538,1.4525
1539,1.4508
1540,1.4502
1541,1.4522
1542,1.4567
1543,1.4618
1544,1.4645
1545,1.4634
1546,1.4592
1547,1.4541
1548,1.4503
1549,1.4491
1550,1.4503
1551,1.4525
1552,1.4542
1553,1.4552
1554,1.4561
1555,1.4567
1556,1.4561
1557,1.453
1558,1.4477
1559,1.4424
1560,1.4395
1561,1.4396
1562,1.4419
1563,1.4446
1564,1.4467
1565,1.4479
1566,1.4489
1567,1.4503
1568,1.4522
1569,1.4537
1570,1.4544
1571,1.4554
1572,1.4583
1573,1.4631
1574,1.4676
1575,1.4697
1576,1.4679
1577,1.4629
1578,1.4566
1579,1.4511
1580,1.4477
1581,1.4466
1582,1.4472
1583,1.4485
1584,1.45
1585,1.452
1586,1.455
1587,1.4588
1588,1.4618
1589,1.4619
1590,1.4594
1591,1.4559
1592,1.4533
1593,1.4512
1594,1.4485
1595,1.4448
1596,1.4407
1597,1.437
1598,1.4339
1599,1.4316
1600,1.4315
1601,1.4346
1602,1.4409
1603,1.4485
1604,1.4557
1605,1.4621
1606,1.4679
1607,1.4725
1608,1.4752
1609,1.4765
1610,1.4783
1611,1.4819
1612,1.4857
1613,1.4862
1614,1.4817
1615,1.4744
1616,1.4692
1617,1.4687
1618,1.4707
1619,1.4708
1620,1.4661
1621,1.458
1622,1.4504
1623,1.4464
1624,1.4465
1625,1.4491
1626,1.4522
1627,1.4545
1628,1.4563
1629,1.4586
1630,1.4622
1631,1.4657
1632,1.4671
1633,1.4656
1634,1.4628
1635,1.4614
1636,1.4621
1637,1.4638
1638,1.465
1639,1.4659
1640,1.4676
1641,1.4701
1642,1.4717
1643,1.4705
1644,1.4663
1645,1.4604
1646,1.4553
1647,1.4527
1648,1.4525
1649,1.4532
1650,1.4535
1651,1.4531
1652,1.4525
1653,1.4522
1654,1.4521
1655,1.4524
1656,1.4534
1657,1.4554
1658,1.4586
1659,1.4628
1660,1.4674
1661,1.4718
1662,1.4742
1663,1.4732
1664,1.4688
1665,1.4635
1666,1.4607
1667,1.4622
1668,1.466
1669,1.4685
1670,1.4677
1671,1.4645
1672,1.4615
1673,1.46
1674,1.4586
1675,1.4558
1676,1.4519
1677,1.4495
1678,1.4512
1679,1.4568
1680,1.4637
1681,1.4689
1682,1.4707
1683,1.4694
1684,1.4668
1685,1.4647
1686,1.4641
1687,1.4646
1688,1.4652
1689,1.465
1690,1.4636
1691,1.4614
1692,1.4587
1693,1.4564
1694,1.455
1695,1.4545
1696,1.4546
1697,1.4549
1698,1.4555
1699,1.4569
1700,1.459
1701,1.4607
1702,1.4608
1703,1.4594
1704,1.4579
1705,1.4575
1706,1.4578
1707,1.4577
1708,1.4559
1709,1.4523
1710,1.448
1711,1.4443
1712,1.4427
1713,1.4438
1714,1.4466
1715,1.4491
1716,1.4495
1717,1.4475
1718,1.4447
1719,1.4432
1720,1.4449
1721,1.4502
1722,1.4574
1723,1.464
1724,1.4682
1725,1.4694
1726,1.4684
1727,1.4658
1728,1.4625
1729,1.4599
1730,1.4589
1731,1.4596
1732,1.4606
1733,1.4605
1734,1.4595
1735,1.4589
1736,1.4595
1737,1.4607
1738,1.4616
1739,1.4619
1740,1.4621
1741,1.4626
1742,1.4627
1743,1.4619
1744,1.4599
1745,1.4576
1746,1.4561
1747,1.4557
1748,1.4555
1749,1.4547
1750,1.4535
1751,1.4531
1752,1.4543
1753,1.4567
1754,1.459
1755,1.4602
1756,1.4606
1757,1.4612
1758,1.4631
1759,1.4658
1760,1.4676
1761,1.4668
1762,1.4633
1763,1.4588
1764,1.4557
1765,1.4557
1766,1.459
1767,1.4644
1768,1.4696
1769,1.4729
1770,1.4736
1771,1.4729
1772,1.4724
1773,1.4726
1774,1.4718
1775,1.4685
1776,1.4627
1777,1.4563
1778,1.4517
1779,1.4499
1780,1.4502
1781,1.4516
1782,1.4536
1783,1.4567
1784,1.4614
1785,1.467
1786,1.4717
1787,1.474
1788,1.4734
1789,1.4709
1790,1.4681
1791,1.466
1792,1.4652
1793,1.4652
1794,1.465
1795,1.4641
1796,1.4624
1797,1.4609
1798,1.4601
1799,1.46
1800,1.46
1801,1.4599
1802,1.4599
1803,1.46
1804,1.4599
1805,1.4592
1806,1.4584
1807,1.4587
1808,1.4609
1809,1.4647
1810,1.4688
1811,1.4722
1812,1.4745
1813,1.4759
1814,1.4762
1815,1.4751
1816,1.4737
1817,1.4732
1818,1.4735
1819,1.4737
1820,1.473
1821,1.4721
1822,1.4726
1823,1.4749
1824,1.4773
1825,1.4785
1826,1.4787
1827,1.4788
1828,1.4787
1829,1.477
1830,1.4722
1831,1.4653
1832,1.4592
1833,1.4563
1834,1.4571
1835,1.4602
1836,1.4635
1837,1.4658
1838,1.467
1839,1.4677
1840,1.4689
1841,1.4712
1842,1.4739
1843,1.4749
1844,1.4733
1845,1.4701
1846,1.4671
1847,1.4652
1848,1.4629
1849,1.4585
1850,1.4522
1851,1.4461
1852,1.4427
1853,1.4439
1854,1.4493
1855,1.4561
1856,1.4608
1857,1.461
1858,1.4573
1859,1.453
1860,1.451
1861,1.4523
1862,1.4556
1863,1.4589
1864,1.4612
1865,1.4617
1866,1.4604
1867,1.4573
1868,1.454
1869,1.4522
1870,1.4534
1871,1.4573
1872,1.4621
1873,1.4653
1874,1.4656
1875,1.4636
1876,1.4607
1877,1.4579
1878,1.4552
1879,1.4525
1880,1.4503
1881,1.4495
1882,1.4506
1883,1.4529
1884,1.455
1885,1.4557
1886,1.4552
1887,1.4545
1888,1.4548
1889,1.4563
1890,1.4584
1891,1.4593
1892,1.4568
1893,1.4499
1894,1.4402
1895,1.4318
1896,1.4287
1897,1.4319
