second,kW
302,3.0343
303,3.0295
304,3.0218
305,3.0174
306,3.0207
307,3.0313
308,3.0443
309,3.0539
310,3.0562
311,3.0518
312,3.0444
313,3.0389
314,3.0387
315,3.0438
316,3.0511
317,3.0569
318,3.0596
319,3.061
320,3.0645
321,3.0718
322,3.0821
323,3.0934
324,3.1038
325,3.1121
326,3.1173
327,3.1193
328,3.119
329,3.1188
330,3.1205
331,3.1236
332,3.1257
333,3.1246
334,3.1212
335,3.1186
336,3.1196
337,3.1242
338,3.1307
339,3.1371
340,3.1426
341,3.1492
342,3.1597
343,3.1752
344,3.1925
345,3.2057
346,3.2113
347,3.2112
348,3.2101
349,3.2114
350,3.2165
351,3.2249
352,3.2347
353,3.2423
354,3.2441
355,3.2393
356,3.2322
357,3.2291
358,3.2344
359,3.2475
360,3.2647
361,3.281
362,3.2916
363,3.2945
364,3.2914
365,3.2869
366,3.2848
367,3.2853
368,3.2868
369,3.2891
370,3.2935
371,3.3009
372,3.3108
373,3.3212
374,3.3292
375,3.3331
376,3.3342
377,3.337
378,3.3453
379,3.3584
380,3.3704
381,3.3743
382,3.3668
383,3.3506
384,3.3339
385,3.326
386,3.3311
387,3.346
388,3.3629
389,3.3753
390,3.3809
391,3.3801
392,3.3747
393,3.367
394,3.3607
395,3.3597
396,3.3664
397,3.3804
398,3.3976
399,3.4114
400,3.4158
401,3.4104
402,3.4011
403,3.3955
404,3.3981
405,3.4082
406,3.4221
407,3.4346
408,3.4408
409,3.438
410,3.4284
411,3.4183
412,3.4151
413,3.4225
414,3.4382
415,3.4556
416,3.4695
417,3.4789
418,3.486
419,3.4925
420,3.4986
421,3.5047
422,3.5118
423,3.5199
424,3.5269
425,3.5302
426,3.5297
427,3.5268
428,3.524
429,3.5247
430,3.5316
431,3.5445
432,3.5585
433,3.5679
434,3.5708
435,3.5696
436,3.5679
437,3.5674
438,3.5685
439,3.5712
440,3.5762
441,3.5831
442,3.5897
443,3.5944
444,3.5973
445,3.5993
446,3.6002
447,3.5991
448,3.597
449,3.5963
450,3.5978
451,3.5987
452,3.5959
453,3.5905
454,3.5874
455,3.5892
456,3.5939
457,3.5975
458,3.5985
459,3.5992
460,3.6013
461,3.6043
462,3.6065
463,3.6077
464,3.6092
465,3.6126
466,3.6182
467,3.6249
468,3.6321
469,3.6392
470,3.6451
471,3.6477
472,3.6461
473,3.642
474,3.6382
475,3.6354
476,3.6315
477,3.6266
478,3.6248
479,3.6315
480,3.6471
481,3.665
482,3.6777
483,3.6836
484,3.6882
485,3.6954
486,3.7015
487,3.6988
488,3.6864
489,3.6738
490,3.672
491,3.6822
492,3.696
493,3.7046
494,3.7066
495,3.707
496,3.7111
497,3.7199
498,3.7301
499,3.737
500,3.7385
501,3.737
502,3.7373
503,3.7435
504,3.7554
505,3.7683
506,3.7764
507,3.7771
508,3.7733
509,3.77
510,3.7698
511,3.7719
512,3.7757
513,3.7816
514,3.7898
515,3.7984
516,3.805
517,3.8082
518,3.8073
519,3.8012
520,3.7902
521,3.7786
522,3.7734
523,3.7777
524,3.7876
525,3.797
526,3.8047
527,3.8144
528,3.8292
529,3.8454
530,3.8549
531,3.8526
532,3.8404
533,3.8262
534,3.8179
535,3.819
536,3.8261
537,3.832
538,3.8314
539,3.8257
540,3.8218
541,3.8248
542,3.8336
543,3.8436
544,3.8525
545,3.8605
546,3.8681
547,3.8733
548,3.8749
549,3.8753
550,3.8794
551,3.8886
552,3.8991
553,3.906
554,3.9082
555,3.9078
556,3.9066
557,3.9048
558,3.9027
559,3.9008
560,3.8988
561,3.8958
562,3.8927
563,3.8922
564,3.8963
565,3.9039
566,3.9107
567,3.9133
568,3.9114
569,3.9069
570,3.9011
571,3.8945
572,3.8896
573,3.8912
574,3.9023
575,3.9199
576,3.9378
577,3.9521
578,3.9642
579,3.9765
580,3.988
581,3.9949
582,3.9976
583,4.0016
584,4.0115
585,4.0247
586,4.0337
587,4.0341
588,4.0287
589,4.0235
590,4.0225
591,4.0258
592,4.0309
593,4.0345
594,4.0348
595,4.0331
596,4.0341
597,4.0413
598,4.0521
599,4.0601
600,4.0609
601,4.0571
602,4.0542
603,4.054
604,4.0544
605,4.0534
606,4.0519
607,4.0522
608,4.0556
609,4.0609
610,4.0646
611,4.0632
612,4.0571
613,4.0498
614,4.0441
615,4.0396
616,4.0363
617,4.0382
618,4.0505
619,4.0719
620,4.0926
621,4.101
622,4.0938
623,4.0794
624,4.0722
625,4.0806
626,4.1014
627,4.124
628,4.1397
629,4.1479
630,4.1534
631,4.1592
632,4.1629
633,4.1611
634,4.1559
635,4.1541
636,4.1598
637,4.1675
638,4.1672
639,4.1545
640,4.1358
641,4.1228
642,4.1232
643,4.1356
644,4.1522
645,4.1659
646,4.1746
647,4.1812
648,4.1891
649,4.2001
650,4.2136
651,4.2265
652,4.2329
653,4.2285
654,4.215
655,4.2013
656,4.1959
657,4.1996
658,4.2066
659,4.2127
660,4.2198
661,4.2326
662,4.2522
663,4.2748
664,4.2946
665,4.3072
666,4.3112
667,4.3085
668,4.3029
669,4.2973
670,4.293
671,4.2911
672,4.2931
673,4.2996
674,4.3084
675,4.3151
676,4.3172
677,4.3177
678,4.322
679,4.3316
680,4.3406
681,4.3402
682,4.329
683,4.3154
684,4.3111
685,4.3195
686,4.3328
687,4.3407
688,4.3393
689,4.333
690,4.3276
691,4.3253
692,4.3249
693,4.3241
694,4.322
695,4.3193
696,4.3179
697,4.3195
698,4.3237
699,4.329
700,4.335
701,4.3421
702,4.3496
703,4.3546
704,4.3543
705,4.3486
706,4.341
707,4.3368
708,4.3401
709,4.3509
710,4.3642
711,4.3731
712,4.3759
713,4.3765
714,4.3788
715,4.3825
716,4.3834
717,4.3794
718,4.3725
719,4.3672
720,4.3673
721,4.3744
722,4.3875
723,4.4029
724,4.415
725,4.4189
726,4.4145
727,4.4065
728,4.4005
729,4.3987
730,4.401
731,4.4069
732,4.4163
733,4.4278
734,4.439
735,4.4487
736,4.4576
737,4.4653
738,4.4692
739,4.4664
740,4.4579
741,4.4483
742,4.4417
743,4.4388
744,4.4376
745,4.4351
746,4.431
747,4.4283
748,4.4305
749,4.4361
750,4.4386
751,4.4335
752,4.4227
753,4.4131
754,4.4114
755,4.4205
756,4.4393
757,4.4624
758,4.4824
759,4.4937
760,4.494
761,4.4843
762,4.4675
763,4.4484
764,4.4328
765,4.4246
766,4.4228
767,4.422
768,4.4173
769,4.4081
770,4.3975
771,4.3888
772,4.384
773,4.3833
774,4.3861
775,4.3904
776,4.394
777,4.3971
778,4.4022
779,4.4111
780,4.4216
781,4.4294
782,4.4334
783,4.4365
784,4.4414
785,4.4482
786,4.4548
787,4.4593
788,4.4607
789,4.4599
790,4.4605
791,4.4667
792,4.4784
793,4.4905
794,4.4966
795,4.4942
796,4.4858
797,4.4769
798,4.4734
799,4.4785
800,4.4918
801,4.5087
802,4.5214
803,4.523
804,4.5129
805,4.4979
806,4.4866
807,4.4823
808,4.4819
809,4.4812
810,4.4806
811,4.4841
812,4.4941
813,4.5071
814,4.5168
815,4.5207
816,4.5238
817,4.5331
818,4.5487
819,4.5616
820,4.562
821,4.5503
822,4.5367
823,4.5317
824,4.5375
825,4.5475
826,4.5535
827,4.5502
828,4.5376
829,4.5197
830,4.5018
831,4.4881
832,4.4806
833,4.4785
834,4.4778
835,4.4744
836,4.4694
837,4.4688
838,4.478
839,4.4948
840,4.5116
841,4.5223
842,4.5284
843,4.5363
844,4.5489
845,4.5616
846,4.5662
847,4.5596
848,4.546
849,4.5319
850,4.5192
851,4.5062
852,4.4932
853,4.4843
854,4.4843
855,4.4925
856,4.5023
857,4.5065
858,4.5043
859,4.5008
860,4.5012
861,4.5061
862,4.5129
863,4.5188
864,4.5229
865,4.5252
866,4.5257
867,4.5241
868,4.5204
869,4.5146
870,4.5073
871,4.4994
872,4.4919
873,4.4857
874,4.4827
875,4.4856
876,4.4961
877,4.5144
878,4.5383
879,4.5624
880,4.5797
881,4.5859
882,4.584
883,4.5803
884,4.5774
885,4.5729
886,4.5654
887,4.5586
888,4.5564
889,4.5574
890,4.5573
891,4.5544
892,4.5505
893,4.548
894,4.548
895,4.5505
896,4.5542
897,4.5571
898,4.5587
899,4.5596
900,4.56
901,4.5593
902,4.5572
903,4.5546
904,4.5525
905,4.5504
906,4.548
907,4.5463
908,4.5475
909,4.5509
910,4.5528
911,4.5498
912,4.542
913,4.5318
914,4.522
915,4.516
916,4.5169
917,4.525
918,4.5357
919,4.5414
920,4.5388
921,4.5336
922,4.5354
923,4.5486
924,4.5681
925,4.5843
926,4.5906
927,4.5873
928,4.579
929,4.5714
930,4.5679
931,4.569
932,4.5723
933,4.5732
934,4.5678
935,4.5549
936,4.5377
937,4.522
938,4.5136
939,4.5139
940,4.5178
941,4.5172
942,4.5079
943,4.4951
944,4.4904
945,4.5011
946,4.5238
947,4.5462
948,4.5575
949,4.5569
950,4.553
951,4.5555
952,4.5676
953,4.5847
954,4.6001
955,4.6101
956,4.6156
957,4.6197
958,4.6249
959,4.6316
960,4.6381
961,4.6416
962,4.6403
963,4.6353
964,4.6302
965,4.6284
966,4.6295
967,4.6289
968,4.6226
969,4.6121
970,4.6036
971,4.6013
972,4.6025
973,4.6007
974,4.5917
975,4.5787
976,4.5693
977,4.5699
978,4.5795
979,4.5912
980,4.5971
981,4.5946
982,4.5868
983,4.5784
984,4.5715
985,4.5661
986,4.5617
987,4.5594
988,4.5603
989,4.5631
990,4.5636
991,4.56
992,4.5548
993,4.5521
994,4.5531
995,4.5558
996,4.5582
997,4.56
998,4.5612
999,4.5612
1000,4.5591
1001,4.5546
1002,4.5499
1003,4.5489
1004,4.5544
1005,4.565
1006,4.5759
1007,4.583
1008,4.5858
1009,4.587
1010,4.5899
1011,4.595
1012,4.5993
1013,4.5988
1014,4.5924
1015,4.582
1016,4.5703
1017,4.5584
1018,4.5476
1019,4.5393
1020,4.5343
1021,4.5315
1022,4.5297
1023,4.5295
1024,4.5343
1025,4.5462
1026,4.562
1027,4.5735
1028,4.5738
1029,4.5638
1030,4.5503
1031,4.5407
1032,4.5383
1033,4.5423
1034,4.5479
1035,4.5484
1036,4.5412
1037,4.5307
1038,4.5253
1039,4.5286
1040,4.5364
1041,4.5419
1042,4.5434
1043,4.5452
1044,4.5503
1045,4.5557
1046,4.5553
1047,4.5462
1048,4.5327
1049,4.5221
1050,4.5196
1051,4.5251
1052,4.534
1053,4.5403
1054,4.5404
1055,4.5355
1056,4.5307
1057,4.5304
1058,4.5349
1059,4.542
1060,4.5498
1061,4.5559
1062,4.5572
1063,4.5516
1064,4.5418
1065,4.5339
1066,4.5318
1067,4.5337
1068,4.5341
1069,4.5306
1070,4.5256
1071,4.5229
1072,4.5242
1073,4.5282
1074,4.5326
1075,4.5365
1076,4.5419
1077,4.5512
1078,4.564
1079,4.5764
1080,4.5835
1081,4.5826
1082,4.5743
1083,4.5631
1084,4.5553
1085,4.5545
1086,4.5593
1087,4.5642
1088,4.5642
1089,4.5593
1090,4.5543
1091,4.5532
1092,4.5552
1093,4.5558
1094,4.5531
1095,4.5503
1096,4.552
1097,4.5578
1098,4.5618
1099,4.5591
1100,4.551
1101,4.5443
1102,4.5441
1103,4.5488
1104,4.5519
1105,4.5487
1106,4.5385
1107,4.524
1108,4.5082
1109,4.4943
1110,4.4848
1111,4.48
1112,4.4775
1113,4.4748
1114,4.473
1115,4.4769
1116,4.4904
1117,4.5127
1118,4.5385
1119,4.5612
1120,4.5754
1121,4.5785
1122,4.5718
1123,4.561
1124,4.5518
1125,4.5466
1126,4.5436
1127,4.5402
1128,4.5356
1129,4.531
1130,4.5274
1131,4.525
1132,4.5241
1133,4.5262
1134,4.5326
1135,4.5417
1136,4.5499
1137,4.5554
1138,4.559
1139,4.5605
1140,4.5571
1141,4.5481
1142,4.5378
1143,4.5322
1144,4.5339
1145,4.5396
1146,4.5439
1147,4.5435
1148,4.5402
1149,4.539
1150,4.5426
1151,4.5482
1152,4.5501
1153,4.5449
1154,4.5349
1155,4.525
1156,4.5178
1157,4.5121
1158,4.5066
1159,4.5031
1160,4.5042
1161,4.5093
1162,4.5145
1163,4.518
1164,4.522
1165,4.5285
1166,4.5357
1167,4.5392
1168,4.5372
1169,4.5326
1170,4.53
1171,4.5293
1172,4.5261
1173,4.5174
1174,4.5069
1175,4.5019
1176,4.5049
1177,4.5106
1178,4.5123
1179,4.5101
1180,4.5092
1181,4.5127
1182,4.5188
1183,4.524
1184,4.528
1185,4.531
1186,4.5315
1187,4.5277
1188,4.5214
1189,4.5178
1190,4.5208
1191,4.5296
1192,4.5407
1193,4.553
1194,4.5677
1195,4.5837
1196,4.595
1197,4.5951
1198,4.5827
1199,4.5627
1200,4.5414
1201,4.5227
1202,4.5093
1203,4.5034
1204,4.5043
1205,4.5053
1206,4.4996
1207,4.4887
1208,4.4821
1209,4.4856
1210,4.4941
1211,4.4969
1212,4.492
1213,4.4894
1214,4.4991
1215,4.5183
1216,4.5332
1217,4.5354
1218,4.5312
1219,4.5337
1220,4.5471
1221,4.5609
1222,4.5613
1223,4.5449
1224,4.5218
1225,4.5042
1226,4.496
1227,4.4927
1228,4.4897
1229,4.4874
1230,4.4885
1231,4.4933
1232,4.5004
1233,4.5098
1234,4.524
1235,4.5435
1236,4.562
1237,4.5691
1238,4.5591
1239,4.5366
1240,4.5139
1241,4.5016
1242,4.5017
1243,4.5085
1244,4.5163
1245,4.5238
1246,4.5324
1247,4.5416
1248,4.547
1249,4.5433
1250,4.5304
1251,4.5161
1252,4.5102
1253,4.5155
1254,4.5248
1255,4.5281
1256,4.5222
1257,4.5134
1258,4.5099
1259,4.5145
1260,4.5227
1261,4.5282
1262,4.528
1263,4.5245
1264,4.5225
1265,4.5246
1266,4.5303
1267,4.5367
1268,4.5409
1269,4.5416
1270,4.5406
1271,4.541
1272,4.5432
1273,4.5447
1274,4.543
1275,4.5396
1276,4.5387
1277,4.5437
1278,4.5538
1279,4.5636
1280,4.5671
1281,4.5624
1282,4.5533
1283,4.5452
1284,4.5408
1285,4.5381
1286,4.5331
1287,4.5246
1288,4.5161
1289,4.5136
1290,4.5191
1291,4.5278
1292,4.5317
1293,4.5276
1294,4.5206
1295,4.5192
1296,4.5269
1297,4.5388
1298,4.5472
1299,4.5498
1300,4.5505
1301,4.5543
1302,4.5606
1303,4.5645
1304,4.5624
1305,4.5558
1306,4.5478
1307,4.5398
1308,4.5313
1309,4.5232
1310,4.5182
1311,4.518
1312,4.5199
1313,4.5194
1314,4.5152
1315,4.5119
1316,4.5165
1317,4.5316
1318,4.5523
1319,4.5682
1320,4.5709
1321,4.5603
1322,4.5437
1323,4.5302
1324,4.5253
1325,4.5287
1326,4.5371
1327,4.5457
1328,4.5507
1329,4.5513
1330,4.5506
1331,4.5532
1332,4.5608
1333,4.5709
1334,4.5791
1335,4.584
1336,4.5879
1337,4.5935
1338,4.5993
1339,4.5994
1340,4.5888
1341,4.5692
1342,4.5501
1343,4.542
1344,4.5476
1345,4.5591
1346,4.5677
1347,4.5713
1348,4.5736
1349,4.576
1350,4.574
1351,4.5634
1352,4.5479
1353,4.5381
1354,4.5417
1355,4.5561
1356,4.5699
1357,4.5717
1358,4.5589
1359,4.5395
1360,4.5262
1361,4.526
1362,4.5354
1363,4.5445
1364,4.5465
1365,4.5425
1366,4.539
1367,4.5409
1368,4.548
1369,4.5569
1370,4.5631
1371,4.563
1372,4.5558
1373,4.5447
1374,4.5346
1375,4.5294
1376,4.5303
1377,4.5368
1378,4.5471
1379,4.5576
1380,4.5644
1381,4.5649
1382,4.5592
1383,4.5488
1384,4.5359
1385,4.5227
1386,4.5113
1387,4.503
1388,4.498
1389,4.4968
1390,4.5
1391,4.5063
1392,4.5134
1393,4.5198
1394,4.5259
1395,4.5321
1396,4.5368
1397,4.5385
1398,4.5384
1399,4.5409
1400,4.5492
1401,4.5618
1402,4.5736
1403,4.5794
1404,4.5774
1405,4.5699
1406,4.5621
1407,4.5587
1408,4.5619
1409,4.5686
1410,4.5729
1411,4.5699
1412,4.5595
1413,4.5462
1414,4.5348
1415,4.5271
1416,4.5213
1417,4.5143
1418,4.5046
1419,4.4936
1420,4.4855
1421,4.4844
1422,4.4912
1423,4.503
1424,4.5165
1425,4.5306
1426,4.546
1427,4.5616
1428,4.5729
1429,4.5751
1430,4.5676
1431,4.5543
1432,4.5411
1433,4.5322
1434,4.5294
1435,4.5331
1436,4.5431
1437,4.5574
1438,4.5717
1439,4.5803
1440,4.5792
1441,4.5685
1442,4.5522
1443,4.5346
1444,4.5189
1445,4.5076
1446,4.5028
1447,4.5046
1448,4.51
1449,4.5148
1450,4.5168
1451,4.5166
1452,4.5157
1453,4.5141
1454,4.5113
1455,4.5089
1456,4.5098
1457,4.5163
1458,4.5264
1459,4.5336
1460,4.5307
1461,4.5156
1462,4.4936
1463,4.4745
1464,4.4648
1465,4.4632
1466,4.4653
1467,4.4709
1468,4.4836
1469,4.5026
1470,4.5193
1471,4.5242
1472,4.5176
1473,4.5102
1474,4.5115
1475,4.5214
1476,4.5335
1477,4.5439
1478,4.5544
1479,4.5684
1480,4.5836
1481,4.5926
1482,4.5887
1483,4.5733
1484,4.5571
1485,4.5512
1486,4.5569
1487,4.5655
1488,4.5674
1489,4.562
1490,4.5547
1491,4.5477
1492,4.5379
1493,4.5238
1494,4.5108
1495,4.5076
1496,4.518
1497,4.5383
1498,4.5611
1499,4.5801
1500,4.5914
1501,4.5931
1502,4.5861
1503,4.5747
1504,4.5646
1505,4.5597
1506,4.5588
1507,4.5574
1508,4.5516
1509,4.5424
1510,4.534
1511,4.5301
1512,4.531
1513,4.5336
1514,4.5342
1515,4.5309
1516,4.5247
1517,4.5175
1518,4.5113
1519,4.5065
1520,4.5025
1521,4.5001
1522,4.5028
1523,4.5137
1524,4.5308
1525,4.5473
1526,4.558
1527,4.5645
1528,4.5718
1529,4.5799
1530,4.5842
1531,4.582
1532,4.5776
1533,4.5782
1534,4.5854
1535,4.5933
1536,4.5951
1537,4.5916
1538,4.5893
1539,4.5933
1540,4.6013
1541,4.6072
1542,4.6071
1543,4.6011
1544,4.5926
1545,4.5856
1546,4.583
1547,4.585
1548,4.5891
1549,4.5919
1550,4.5912
1551,4.5868
1552,4.5801
1553,4.5742
1554,4.5733
1555,4.5803
1556,4.5936
1557,4.6068
1558,4.6122
1559,4.6081
1560,4.6005
1561,4.5967
1562,4.5978
1563,4.5977
1564,4.5907
1565,4.5781
1566,4.5669
1567,4.5628
1568,4.5667
1569,4.5767
1570,4.5901
1571,4.6031
1572,4.6093
1573,4.6028
1574,4.584
1575,4.5622
1576,4.5496
1577,4.5506
1578,4.5579
1579,4.5593
1580,4.5503
1581,4.5374
1582,4.5308
1583,4.5336
1584,4.5407
1585,4.5455
1586,4.5463
1587,4.5445
1588,4.5414
1589,4.5377
1590,4.5365
1591,4.5425
1592,4.5567
1593,4.5737
1594,4.586
1595,4.5914
1596,4.5931
1597,4.5939
1598,4.5914
1599,4.5798
1600,4.5572
1601,4.5301
1602,4.5109
1603,4.5091
1604,4.5236
1605,4.5422
1606,4.5503
1607,4.5414
1608,4.5212
1609,4.5024
1610,4.4934
1611,4.4922
1612,4.4916
1613,4.4872
1614,4.4822
1615,4.4826
1616,4.4918
1617,4.5081
1618,4.526
1619,4.5388
1620,4.5423
1621,4.5374
1622,4.5301
1623,4.5269
1624,4.5291
1625,4.5321
1626,4.5297
1627,4.5207
1628,4.5098
1629,4.5029
1630,4.502
1631,4.5053
1632,4.5096
1633,4.5133
1634,4.5157
1635,4.5163
1636,4.5143
1637,4.5103
1638,4.5067
1639,4.5068
1640,4.5112
1641,4.5178
1642,4.524
1643,4.5278
1644,4.5283
1645,4.5252
1646,4.5198
1647,4.5149
1648,4.5121
1649,4.5098
1650,4.5041
1651,4.4928
1652,4.4792
1653,4.4703
1654,4.4704
1655,4.4771
1656,4.4859
1657,4.4963
1658,4.5118
1659,4.5328
1660,4.5523
1661,4.5603
1662,4.5528
1663,4.5361
1664,4.5215
1665,4.5179
1666,4.526
1667,4.5393
1668,4.5483
1669,4.5463
1670,4.5334
1671,4.5154
1672,4.4998
1673,4.4915
1674,4.4906
1675,4.4948
1676,4.5022
1677,4.5117
1678,4.5217
1679,4.53
1680,4.5358
1681,4.5403
1682,4.5447
1683,4.5475
1684,4.5453
1685,4.5374
1686,4.5278
1687,4.5215
1688,4.5209
1689,4.5248
1690,4.5304
1691,4.5356
1692,4.5399
1693,4.5441
1694,4.5491
1695,4.5544
1696,4.5582
1697,4.5596
1698,4.5591
1699,4.5573
1700,4.5522
1701,4.5418
1702,4.5279
1703,4.5164
1704,4.5116
1705,4.5117
1706,4.5115
1707,4.5094
1708,4.5081
1709,4.5096
1710,4.5112
1711,4.5081
1712,4.4985
1713,4.4861
1714,4.477
1715,4.4749
1716,4.4777
1717,4.4792
1718,4.4738
1719,4.4598
1720,4.442
1721,4.4301
1722,4.4331
1723,4.452
1724,4.4783
1725,4.4997
1726,4.5097
1727,4.5112
1728,4.512
1729,4.5166
1730,4.5222
1731,4.5226
1732,4.516
1733,4.508
1734,4.5062
1735,4.5101
1736,4.5106
1737,4.501
1738,4.4858
1739,4.477
1740,4.482
1741,4.4964
1742,4.5097
1743,4.5143
1744,4.5105
1745,4.5035
1746,4.4997
1747,4.5025
1748,4.5109
1749,4.5192
1750,4.5216
1751,4.5166
1752,4.5091
1753,4.506
1754,4.5112
1755,4.523
1756,4.5353
1757,4.5421
1758,4.5416
1759,4.536
1760,4.5287
1761,4.5219
1762,4.517
1763,4.516
1764,4.5215
1765,4.5324
1766,4.5423
1767,4.5426
1768,4.5292
1769,4.5077
1770,4.4892
1771,4.4809
1772,4.481
1773,4.4832
1774,4.4833
1775,4.4826
1776,4.484
1777,4.4872
1778,4.4885
1779,4.485
1780,4.4784
1781,4.4735
1782,4.4736
1783,4.4771
1784,4.4794
1785,4.4782
1786,4.4764
1787,4.4796
1788,4.4893
1789,4.5019
1790,4.5114
1791,4.515
1792,4.5141
1793,4.5125
1794,4.5129
1795,4.5152
1796,4.5173
1797,4.518
1798,4.5177
1799,4.5179
1800,4.5183
1801,4.5174
1802,4.5144
1803,4.5104
1804,4.5075
1805,4.5066
1806,4.5062
1807,4.5038
1808,4.4977
1809,4.4885
1810,4.4789
1811,4.4718
1812,4.4694
1813,4.4713
1814,4.4758
1815,4.48
1816,4.4817
1817,4.4796
1818,4.4735
1819,4.4638
1820,4.4528
1821,4.4457
1822,4.4479
1823,4.4609
1824,4.4795
1825,4.4954
1826,4.5033
1827,4.5049
1828,4.5057
1829,4.509
1830,4.5135
1831,4.5166
1832,4.5187
1833,4.5219
1834,4.5262
1835,4.5284
1836,4.5257
1837,4.5193
1838,4.5135
1839,4.5107
1840,4.5096
1841,4.5075
1842,4.5032
1843,4.4983
1844,4.4965
1845,4.5002
1846,4.5074
1847,4.5109
1848,4.5039
1849,4.4873
1850,4.4703
1851,4.4641
1852,4.4721
1853,4.4862
1854,4.4943
1855,4.4908
1856,4.4817
1857,4.479
1858,4.4908
1859,4.5146
1860,4.5378
1861,4.5464
1862,4.5343
1863,4.5081
1864,4.4826
1865,4.4718
1866,4.4807
1867,4.5037
1868,4.5285
1869,4.5435
1870,4.5434
1871,4.5312
1872,4.5148
1873,4.5022
1874,4.4987
1875,4.5051
1876,4.5175
1877,4.5284
1878,4.5311
1879,4.5236
1880,4.5098
1881,4.4971
1882,4.4911
1883,4.4922
1884,4.4968
1885,4.5018
1886,4.5066
1887,4.5105
1888,4.5108
1889,4.5068
1890,4.5027
1891,4.5049
1892,4.5141
1893,4.5237
1894,4.5279
1895,4.5288
