second,kW
534,0.0071
535,0.005
536,0.0017
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0015
544,0.0056
545,0.0101
546,0.0135
547,0.0152
548,0.0155
549,0.0149
550,0.0129
551,0.0091
552,0.0036
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0006
562,0.0041
563,0.0072
564,0.0085
565,0.0082
566,0.0074
567,0.0072
568,0.0071
569,0.0061
570,0.0037
571,0.0005
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0003
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0019
608,0.0039
609,0.0048
610,0.0043
611,0.0027
612,0.0008
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0017
619,0.0039
620,0.0047
621,0.0036
622,0.0014
623,0.0
624,0.0
625,0.0015
626,0.004
627,0.005
628,0.0037
629,0.0011
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0013
636,0.0031
637,0.0051
638,0.0063
639,0.006
640,0.0043
641,0.0022
642,0.001
643,0.002
644,0.0048
645,0.0079
646,0.0096
647,0.0095
648,0.0083
649,0.0071
650,0.0062
651,0.0052
652,0.0037
653,0.0019
654,0.0007
655,0.0007
656,0.0016
657,0.0025
658,0.003
659,0.0035
660,0.0046
661,0.0062
662,0.0076
663,0.0081
664,0.0075
665,0.0062
666,0.0051
667,0.0043
668,0.0035
669,0.0028
670,0.0027
671,0.0035
672,0.0047
673,0.0055
674,0.0053
675,0.0049
676,0.0048
677,0.0049
678,0.0046
679,0.0034
680,0.0017
681,0.0
682,0.0
683,0.0
684,0.002
685,0.0042
686,0.0051
687,0.0041
688,0.0014
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0004
699,0.0012
700,0.0022
701,0.0032
702,0.0036
703,0.0032
704,0.0026
705,0.0029
706,0.0043
707,0.0063
708,0.0079
709,0.0086
710,0.0087
711,0.0083
712,0.0077
713,0.0069
714,0.0058
715,0.0041
716,0.0019
717,0.0
718,0.0
719,0.0
720,0.0003
721,0.0028
722,0.0053
723,0.0071
724,0.008
725,0.0079
726,0.0073
727,0.0067
728,0.0065
729,0.0067
730,0.0072
731,0.0081
732,0.009
733,0.0092
734,0.0078
735,0.0049
736,0.0013
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0024
742,0.0052
743,0.0073
744,0.0092
745,0.0106
746,0.0108
747,0.01
748,0.0092
749,0.0098
750,0.0112
751,0.012
752,0.0111
753,0.009
754,0.0071
755,0.0064
756,0.0067
757,0.0073
758,0.0072
759,0.0064
760,0.0053
761,0.0045
762,0.0048
763,0.0061
764,0.0073
765,0.0071
766,0.0054
767,0.0035
768,0.0026
769,0.0027
770,0.0027
771,0.0021
772,0.0012
773,0.0005
774,0.0002
775,0.0001
776,0.0005
777,0.0019
778,0.0045
779,0.0078
780,0.011
781,0.0131
782,0.0133
783,0.0118
784,0.0092
785,0.0069
786,0.0056
787,0.0057
788,0.0068
789,0.0081
790,0.009
791,0.0086
792,0.0071
793,0.0056
794,0.0052
795,0.0061
796,0.0072
797,0.0075
798,0.0069
799,0.0062
800,0.0064
801,0.0079
802,0.01
803,0.0118
804,0.012
805,0.0108
806,0.0094
807,0.0095
808,0.0109
809,0.012
810,0.0111
811,0.0085
812,0.0058
813,0.0045
814,0.0044
815,0.0043
816,0.0034
817,0.002
818,0.0013
819,0.0021
820,0.0042
821,0.0061
822,0.0069
823,0.0062
824,0.0049
825,0.0033
826,0.0016
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0004
832,0.0007
833,0.0006
834,0.0005
835,0.0005
836,0.0006
837,0.0005
838,0.0006
839,0.0012
840,0.0022
841,0.0031
842,0.0033
843,0.0027
844,0.0021
845,0.0027
846,0.0049
847,0.0083
848,0.012
849,0.0148
850,0.0159
851,0.0155
852,0.0144
853,0.0135
854,0.0128
855,0.0116
856,0.0094
857,0.007
858,0.0054
859,0.0052
860,0.0058
861,0.0063
862,0.0065
863,0.0065
864,0.0068
865,0.0078
866,0.0091
867,0.0097
868,0.0087
869,0.0067
870,0.005
871,0.005
872,0.0061
873,0.0069
874,0.0064
875,0.0052
876,0.0043
877,0.0047
878,0.006
879,0.0076
880,0.009
881,0.01
882,0.0103
883,0.0098
884,0.0078
885,0.0045
886,0.0011
887,0.0
888,0.0
889,0.0009
890,0.0024
891,0.0037
892,0.0047
893,0.005
894,0.0044
895,0.0032
896,0.0018
897,0.0008
898,0.0003
899,0.0
900,0.0
901,0.0
902,0.0001
903,0.0004
904,0.0007
905,0.0013
906,0.0023
907,0.0038
908,0.0048
909,0.0043
910,0.0022
911,0.0
912,0.0
913,0.0018
914,0.0053
915,0.0083
916,0.0098
917,0.01
918,0.0095
919,0.0094
920,0.0104
921,0.0121
922,0.0131
923,0.012
924,0.0091
925,0.0054
926,0.0026
927,0.0015
928,0.0022
929,0.0041
930,0.0059
931,0.0063
932,0.0047
933,0.0021
934,0.0001
935,0.0001
936,0.0016
937,0.0035
938,0.005
939,0.0063
940,0.0079
941,0.0092
942,0.0095
943,0.009
944,0.0088
945,0.0098
946,0.0116
947,0.0127
948,0.0124
949,0.0112
950,0.0105
951,0.0111
952,0.0124
953,0.0129
954,0.0119
955,0.01
956,0.0086
957,0.0082
958,0.008
959,0.0077
960,0.0079
961,0.0097
962,0.0126
963,0.0146
964,0.0143
965,0.0121
966,0.0101
967,0.0097
968,0.0106
969,0.0111
970,0.0102
971,0.0086
972,0.0076
973,0.0077
974,0.0081
975,0.0075
976,0.0059
977,0.0043
978,0.0037
979,0.0039
980,0.0035
981,0.0019
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0004
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0001
996,0.0044
997,0.0082
998,0.0101
999,0.0092
1000,0.0063
1001,0.0032
1002,0.0018
1003,0.0024
1004,0.0039
1005,0.0047
1006,0.0042
1007,0.0029
1008,0.0014
1009,0.0004
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0021
1022,0.0065
1023,0.0093
1024,0.0095
1025,0.008
1026,0.0064
1027,0.0061
1028,0.0077
1029,0.0103
1030,0.0125
1031,0.0127
1032,0.0102
1033,0.0059
1034,0.0018
1035,0.0
1036,0.0
1037,0.0005
1038,0.0016
1039,0.0021
1040,0.0019
1041,0.0014
1042,0.001
1043,0.0008
1044,0.0008
1045,0.0006
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0004
1051,0.0026
1052,0.0042
1053,0.0049
1054,0.0053
1055,0.006
1056,0.0071
1057,0.0083
1058,0.0087
1059,0.0079
1060,0.0061
1061,0.0043
1062,0.0032
1063,0.0025
1064,0.0013
1065,0.0
1066,0.0
1067,0.0
1068,0.0
1069,0.0003
1070,0.0005
1071,0.0011
1072,0.0024
1073,0.0042
1074,0.0054
1075,0.0054
1076,0.0042
1077,0.0019
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,0.0
1085,0.0
1086,0.0
1087,0.0
1088,0.0
1089,0.0
1090,0.0
1091,0.0
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0012
1169,0.0014
1170,0.0001
1171,0.0
1172,0.0
1173,0.0
1174,0.0007
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0013
1189,0.0029
1190,0.0038
1191,0.0035
1192,0.0016
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0011
1201,0.0031
1202,0.0046
1203,0.005
1204,0.0044
1205,0.0034
1206,0.0026
1207,0.0022
1208,0.0024
1209,0.003
1210,0.0035
1211,0.0031
1212,0.002
1213,0.001
1214,0.0008
1215,0.0012
1216,0.0018
1217,0.0022
1218,0.0024
1219,0.0026
1220,0.0029
1221,0.003
1222,0.0029
1223,0.0027
1224,0.0019
1225,0.0003
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0004
1246,0.0019
1247,0.0029
1248,0.0035
1249,0.004
1250,0.0048
1251,0.0059
1252,0.0067
1253,0.0065
1254,0.0048
1255,0.0019
1256,0.0
1257,0.0
1258,0.0
1259,0.0013
1260,0.0042
1261,0.0049
1262,0.0027
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0003
1271,0.0017
1272,0.0025
1273,0.0026
1274,0.0024
1275,0.0019
1276,0.0013
1277,0.0005
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0007
1288,0.0018
1289,0.0021
1290,0.0016
1291,0.0009
1292,0.0003
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0019
1302,0.0026
1303,0.0023
1304,0.0018
1305,0.0019
1306,0.0029
1307,0.0042
1308,0.0054
1309,0.0064
1310,0.0068
1311,0.0065
1312,0.0049
1313,0.0021
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,0.0
1439,0.0008
1440,0.0024
1441,0.0028
1442,0.0025
1443,0.0018
1444,0.0003
1445,0.0
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,0.0
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0001
1486,0.0003
1487,0.0009
1488,0.0028
1489,0.0057
1490,0.0082
1491,0.0095
1492,0.0102
1493,0.0108
1494,0.0109
1495,0.0099
1496,0.008
1497,0.0062
1498,0.0054
1499,0.0048
1500,0.0033
1501,0.0005
1502,0.0
1503,0.0
1504,0.0
1505,0.0019
1506,0.0064
1507,0.0093
1508,0.0093
1509,0.0069
1510,0.0041
1511,0.0024
1512,0.0022
1513,0.0025
1514,0.0024
1515,0.0013
1516,0.0
1517,0.0
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0003
1528,0.0007
1529,0.0005
1530,0.0006
1531,0.0015
1532,0.003
1533,0.004
1534,0.0035
1535,0.0019
1536,0.0002
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0004
1561,0.0007
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.0
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0006
1583,0.0035
1584,0.0057
1585,0.0074
1586,0.0086
1587,0.0092
1588,0.0093
1589,0.0095
1590,0.0103
1591,0.0115
1592,0.0117
1593,0.0103
1594,0.0076
1595,0.0053
1596,0.0051
1597,0.0073
1598,0.0106
1599,0.0128
1600,0.0129
1601,0.0115
1602,0.0098
1603,0.0088
1604,0.0084
1605,0.0076
1606,0.0056
1607,0.0027
1608,0.0001
1609,0.0
1610,0.0
1611,0.001
1612,0.0026
1613,0.004
1614,0.0051
1615,0.0054
1616,0.0052
1617,0.0051
1618,0.0053
1619,0.0054
1620,0.0046
1621,0.0029
1622,0.0012
1623,0.0006
1624,0.0013
1625,0.003
1626,0.005
1627,0.0065
1628,0.0069
1629,0.0057
1630,0.0031
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0003
1639,0.0007
1640,0.0015
1641,0.003
1642,0.0048
1643,0.0066
1644,0.0082
1645,0.0091
1646,0.0091
1647,0.0085
1648,0.0083
1649,0.009
1650,0.0099
1651,0.0097
1652,0.0075
1653,0.0041
1654,0.0011
1655,0.0
1656,0.0003
1657,0.0015
1658,0.0022
1659,0.0018
1660,0.0004
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.0007
1674,0.0015
1675,0.0024
1676,0.0034
1677,0.0037
1678,0.0028
1679,0.0008
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.0
1689,0.0
1690,0.0
1691,0.0019
1692,0.0056
1693,0.0071
1694,0.0062
1695,0.004
1696,0.0017
1697,0.0
1698,0.0
1699,0.0
1700,0.0011
1701,0.0027
1702,0.0035
1703,0.0033
1704,0.0028
1705,0.0025
1706,0.0023
1707,0.0017
1708,0.0006
1709,0.0
1710,0.0
1711,0.0
1712,0.0006
1713,0.0017
1714,0.0033
1715,0.0052
1716,0.0071
1717,0.0088
1718,0.0104
1719,0.0111
1720,0.0102
1721,0.0074
1722,0.0034
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0002
1731,0.0028
1732,0.0054
1733,0.0076
1734,0.0093
1735,0.0108
1736,0.0117
1737,0.0117
1738,0.0106
1739,0.0087
1740,0.0067
1741,0.0051
1742,0.0039
1743,0.0028
1744,0.0016
1745,0.0008
1746,0.0005
1747,0.0008
1748,0.0014
1749,0.0022
1750,0.0031
1751,0.0037
1752,0.0038
1753,0.0037
1754,0.0034
1755,0.003
1756,0.0023
1757,0.0011
1758,0.0
1759,0.0
1760,0.0
1761,0.0
1762,0.0
1763,0.0
1764,0.0
1765,0.0
1766,0.0
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,0.0
1785,0.0
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0005
1794,0.0009
1795,0.001
1796,0.0007
1797,0.0003
1798,0.0001
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0003
1817,0.0015
1818,0.0023
1819,0.0028
1820,0.0038
1821,0.0056
1822,0.0075
1823,0.0084
1824,0.008
1825,0.007
1826,0.0063
1827,0.0067
1828,0.0076
1829,0.0081
1830,0.0072
1831,0.0046
1832,0.0014
1833,0.0
1834,0.0
1835,0.0
1836,0.0001
1837,0.001
1838,0.0006
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.0014
1845,0.0016
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.0
1856,0.0
1857,0.0
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.0
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0002
1872,0.0004
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0002
1883,0.0018
1884,0.0021
1885,0.0008
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0015
1912,0.002
1913,0.001
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0001
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.001
1937,0.002
1938,0.0012
1939,0.0002
1940,0.0001
1941,0.0009
1942,0.0018
1943,0.0021
1944,0.0018
1945,0.0015
1946,0.0015
1947,0.0016
1948,0.0016
1949,0.0013
1950,0.0004
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0018
1984,0.005
1985,0.0073
1986,0.0082
1987,0.0074
1988,0.0048
1989,0.0014
1990,0.0
1991,0.0
1992,0.0
1993,0.0019
1994,0.0048
1995,0.0068
1996,0.0072
1997,0.0063
1998,0.005
1999,0.0041
2000,0.0034
2001,0.0024
2002,0.0008
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
