second,kW
220,3.823
221,3.8272
222,3.837
223,3.8475
224,3.857
225,3.8661
226,3.8756
227,3.8854
228,3.8947
229,3.9024
230,3.907
231,3.9066
232,3.9006
233,3.8905
234,3.8793
235,3.8695
236,3.8622
237,3.857
238,3.8523
239,3.8467
240,3.8406
241,3.8363
242,3.8361
243,3.8407
244,3.8489
245,3.8589
246,3.8672
247,3.8689
248,3.8613
249,3.8472
250,3.8335
251,3.827
252,3.8309
253,3.8436
254,3.8594
255,3.871
256,3.8746
257,3.8712
258,3.8653
259,3.8616
260,3.8623
261,3.8661
262,3.8699
263,3.8713
264,3.87
265,3.8678
266,3.8676
267,3.8708
268,3.8755
269,3.8769
270,3.8708
271,3.8571
272,3.8392
273,3.821
274,3.8044
275,3.7898
276,3.7779
277,3.7699
278,3.7666
279,3.7663
280,3.7658
281,3.763
282,3.7614
283,3.7683
284,3.787
285,3.8121
286,3.8319
287,3.8396
288,3.8382
289,3.8363
290,3.8398
291,3.847
292,3.8529
293,3.8543
294,3.8532
295,3.8536
296,3.8572
297,3.8613
298,3.8618
299,3.8572
300,3.85
301,3.8438
302,3.8394
303,3.8343
304,3.8257
305,3.8145
306,3.8058
307,3.8041
308,3.8101
309,3.8212
310,3.8341
311,3.846
312,3.8547
313,3.8588
314,3.8581
315,3.8536
316,3.8475
317,3.8423
318,3.8401
319,3.8415
320,3.8443
321,3.8442
322,3.8369
323,3.8225
324,3.8056
325,3.7916
326,3.7832
327,3.7799
328,3.7806
329,3.7849
330,3.7929
331,3.8036
332,3.8137
333,3.8192
334,3.818
335,3.8118
336,3.8031
337,3.7933
338,3.7823
339,3.7727
340,3.7696
341,3.7757
342,3.7879
343,3.7997
344,3.8059
345,3.8063
346,3.8043
347,3.8037
348,3.8057
349,3.8087
350,3.8102
351,3.8101
352,3.8102
353,3.8115
354,3.8115
355,3.8075
356,3.8003
357,3.794
358,3.791
359,3.7891
360,3.7851
361,3.7787
362,3.7738
363,3.7742
364,3.7808
365,3.7907
366,3.7995
367,3.8052
368,3.8081
369,3.8088
370,3.8054
371,3.7964
372,3.7851
373,3.7787
374,3.7826
375,3.7957
376,3.8115
377,3.8236
378,3.8283
379,3.8256
380,3.8174
381,3.8053
382,3.7915
383,3.7812
384,3.7802
385,3.7888
386,3.7986
387,3.7996
388,3.789
389,3.7743
390,3.7668
391,3.7725
392,3.7873
393,3.8008
394,3.8041
395,3.7962
396,3.7832
397,3.7738
398,3.7728
399,3.7793
400,3.7878
401,3.7927
402,3.7913
403,3.7861
404,3.7816
405,3.7808
406,3.7824
407,3.7826
408,3.7794
409,3.7744
410,3.771
411,3.7711
412,3.7742
413,3.7791
414,3.7849
415,3.7903
416,3.7942
417,3.7961
418,3.7952
419,3.7898
420,3.7778
421,3.76
422,3.7424
423,3.7322
424,3.7321
425,3.7386
426,3.7459
427,3.7497
428,3.7494
429,3.7469
430,3.7441
431,3.7413
432,3.7363
433,3.7274
434,3.7153
435,3.7051
436,3.7029
437,3.7101
438,3.7219
439,3.7315
440,3.7366
441,3.7402
442,3.745
443,3.7487
444,3.7469
445,3.7382
446,3.7268
447,3.72
448,3.7224
449,3.7325
450,3.7438
451,3.7501
452,3.749
453,3.7431
454,3.7377
455,3.7368
456,3.7416
457,3.7492
458,3.7538
459,3.7509
460,3.7408
461,3.7293
462,3.7239
463,3.7285
464,3.7392
465,3.747
466,3.7451
467,3.7345
468,3.7232
469,3.7195
470,3.7246
471,3.7327
472,3.7366
473,3.7341
474,3.7294
475,3.7281
476,3.7313
477,3.7348
478,3.7341
479,3.7281
480,3.7196
481,3.713
482,3.7118
483,3.7172
484,3.7267
485,3.7349
486,3.7373
487,3.7337
488,3.7282
489,3.7239
490,3.7207
491,3.717
492,3.7118
493,3.7057
494,3.6995
495,3.6934
496,3.6878
497,3.6832
498,3.6801
499,3.6793
500,3.6813
501,3.6857
502,3.691
503,3.6953
504,3.6981
505,3.7001
506,3.7018
507,3.703
508,3.7039
509,3.7068
510,3.7141
511,3.7256
512,3.7379
513,3.7463
514,3.7477
515,3.7429
516,3.7348
517,3.7276
518,3.7247
519,3.7279
520,3.7352
521,3.7411
522,3.7411
523,3.7359
524,3.7304
525,3.7286
526,3.7294
527,3.7279
528,3.7198
529,3.7049
530,3.6873
531,3.6723
532,3.6639
533,3.6632
534,3.6695
535,3.6814
536,3.6967
537,3.7123
538,3.7253
539,3.7352
540,3.744
541,3.7535
542,3.7609
543,3.7609
544,3.7513
545,3.7365
546,3.7252
547,3.7237
548,3.7319
549,3.743
550,3.7469
551,3.7367
552,3.714
553,3.6894
554,3.6749
555,3.6753
556,3.6851
557,3.6946
558,3.6969
559,3.6921
560,3.6853
561,3.6811
562,3.6795
563,3.6768
564,3.67
565,3.6608
566,3.6546
567,3.6568
568,3.6682
569,3.6838
570,3.6967
571,3.7023
572,3.7009
573,3.6963
574,3.6932
575,3.6948
576,3.7003
577,3.7041
578,3.7001
579,3.6874
580,3.6713
581,3.6586
582,3.6528
583,3.6541
584,3.6617
585,3.6739
586,3.6875
587,3.6982
588,3.7043
589,3.7065
590,3.7068
591,3.7061
592,3.7038
593,3.6995
594,3.6936
595,3.6881
596,3.6862
597,3.6902
598,3.699
599,3.7077
600,3.7102
601,3.7032
602,3.6889
603,3.6739
604,3.666
605,3.6683
606,3.677
607,3.6841
608,3.6848
609,3.6814
610,3.6792
611,3.6805
612,3.6827
613,3.6819
614,3.677
615,3.6702
616,3.6646
617,3.6611
618,3.6591
619,3.658
620,3.6578
621,3.6583
622,3.6584
623,3.6567
624,3.6531
625,3.6495
626,3.6486
627,3.6507
628,3.6528
629,3.6517
630,3.6481
631,3.6467
632,3.651
633,3.6607
634,3.6726
635,3.6835
636,3.6908
637,3.6923
638,3.6874
639,3.6785
640,3.6709
641,3.6691
642,3.6743
643,3.6847
644,3.6966
645,3.7053
646,3.707
647,3.7004
648,3.6889
649,3.6793
650,3.6767
651,3.6805
652,3.6846
653,3.683
654,3.6755
655,3.6666
656,3.6606
657,3.6576
658,3.6536
659,3.6439
660,3.6278
661,3.6103
662,3.5992
663,3.5998
664,3.6115
665,3.6292
666,3.6476
667,3.6623
668,3.6714
669,3.6752
670,3.6761
671,3.6766
672,3.6774
673,3.6783
674,3.6792
675,3.6802
676,3.6801
677,3.6768
678,3.6692
679,3.6598
680,3.6546
681,3.6576
682,3.666
683,3.6721
684,3.6703
685,3.6625
686,3.6552
687,3.6533
688,3.656
689,3.6585
690,3.6569
691,3.652
692,3.6475
693,3.6465
694,3.6499
695,3.6562
696,3.6634
697,3.6697
698,3.674
699,3.6751
700,3.6725
701,3.6669
702,3.6601
703,3.6545
704,3.6518
705,3.6517
706,3.652
707,3.6511
708,3.6504
709,3.6529
710,3.6599
711,3.6688
712,3.6757
713,3.6783
714,3.6771
715,3.6752
716,3.6772
717,3.6858
718,3.6997
719,3.7137
720,3.7234
721,3.7272
722,3.7254
723,3.7187
724,3.7091
725,3.7011
726,3.6981
727,3.6991
728,3.6996
729,3.6961
730,3.6893
731,3.6827
732,3.678
733,3.6734
734,3.6657
735,3.6541
736,3.6421
737,3.6345
738,3.6342
739,3.6397
740,3.6463
741,3.6485
742,3.6431
743,3.6314
744,3.619
745,3.6133
746,3.6182
747,3.6308
748,3.6425
749,3.6452
750,3.6384
751,3.6301
752,3.6294
753,3.6381
754,3.6483
755,3.6508
756,3.6431
757,3.632
758,3.6265
759,3.6303
760,3.639
761,3.6459
762,3.648
763,3.6466
764,3.644
765,3.6411
766,3.6377
767,3.635
768,3.6357
769,3.641
770,3.6466
771,3.6453
772,3.6335
773,3.6176
774,3.6103
775,3.6199
776,3.6418
777,3.662
778,3.6696
779,3.665
780,3.6569
781,3.6522
782,3.6512
783,3.6497
784,3.6449
785,3.6367
786,3.6272
787,3.6181
788,3.6103
789,3.6042
790,3.6008
791,3.601
792,3.6044
793,3.6081
794,3.6089
795,3.6064
796,3.6036
797,3.6052
798,3.6144
799,3.6311
800,3.6513
801,3.6692
802,3.6799
803,3.6825
804,3.6808
805,3.6793
806,3.6786
807,3.6746
808,3.6629
809,3.6448
810,3.6272
811,3.6174
812,3.6166
813,3.6193
814,3.6202
815,3.62
816,3.6235
817,3.632
818,3.6405
819,3.6431
820,3.6385
821,3.6307
822,3.6235
823,3.617
824,3.6096
825,3.6016
826,3.5962
827,3.5975
828,3.607
829,3.6232
830,3.6419
831,3.658
832,3.6665
833,3.6656
834,3.659
835,3.6547
836,3.6598
837,3.6751
838,3.6932
839,3.7037
840,3.7006
841,3.6871
842,3.6736
843,3.6697
844,3.6783
845,3.693
846,3.7025
847,3.6988
848,3.6825
849,3.662
850,3.6476
851,3.6435
852,3.6466
853,3.6506
854,3.6518
855,3.651
856,3.6508
857,3.6527
858,3.6563
859,3.6594
860,3.6594
861,3.6551
862,3.648
863,3.6421
864,3.6398
865,3.6407
866,3.6413
867,3.6385
868,3.6315
869,3.6233
870,3.6197
871,3.6245
872,3.6361
873,3.6475
874,3.6517
875,3.6455
876,3.6306
877,3.6111
878,3.5919
879,3.5782
880,3.5747
881,3.5827
882,3.5989
883,3.6173
884,3.6323
885,3.6401
886,3.6384
887,3.6287
888,3.6166
889,3.608
890,3.6049
891,3.6047
892,3.6046
893,3.6034
894,3.602
895,3.6013
896,3.6011
897,3.6009
898,3.6005
899,3.6001
900,3.6
901,3.6001
902,3.6003
903,3.6009
904,3.6025
905,3.6048
906,3.6062
907,3.6057
908,3.6048
909,3.6063
910,3.6098
911,3.6099
912,3.6012
913,3.5867
914,3.5767
915,3.579
916,3.5909
917,3.6037
918,3.6116
919,3.6145
920,3.6148
921,3.6135
922,3.6109
923,3.6089
924,3.61
925,3.6144
926,3.6199
927,3.6245
928,3.629
929,3.6351
930,3.6416
931,3.6439
932,3.6388
933,3.6287
934,3.6205
935,3.619
936,3.6223
937,3.6247
938,3.6222
939,3.6146
940,3.6042
941,3.5939
942,3.5855
943,3.5799
944,3.5766
945,3.5755
946,3.5775
947,3.5828
948,3.5902
949,3.5978
950,3.6045
951,3.6094
952,3.6105
953,3.607
954,3.6011
955,3.597
956,3.5968
957,3.5994
958,3.6017
959,3.6022
960,3.6014
961,3.6013
962,3.6046
963,3.6124
964,3.6231
965,3.6326
966,3.6373
967,3.6367
968,3.6326
969,3.6285
970,3.6275
971,3.6309
972,3.6367
973,3.6399
974,3.6364
975,3.6273
976,3.6187
977,3.6169
978,3.6233
979,3.6329
980,3.6384
981,3.6359
982,3.627
983,3.6157
984,3.6061
985,3.6008
986,3.6009
987,3.6057
988,3.6125
989,3.6175
990,3.6172
991,3.6112
992,3.6021
993,3.5945
994,3.5908
995,3.5904
996,3.5905
997,3.5893
998,3.5872
999,3.5853
1000,3.5857
1001,3.5906
1002,3.6008
1003,3.6134
1004,3.6234
1005,3.6272
1006,3.6258
1007,3.6235
1008,3.6247
1009,3.6317
1010,3.6439
1011,3.6568
1012,3.6626
1013,3.6547
1014,3.6338
1015,3.6096
1016,3.594
1017,3.5933
1018,3.6032
1019,3.6138
1020,3.6165
1021,3.61
1022,3.5998
1023,3.5923
1024,3.5903
1025,3.5925
1026,3.5967
1027,3.6023
1028,3.6098
1029,3.619
1030,3.6278
1031,3.6333
1032,3.6349
1033,3.6353
1034,3.6382
1035,3.6447
1036,3.6526
1037,3.6579
1038,3.6575
1039,3.6516
1040,3.6431
1041,3.6349
1042,3.6284
1043,3.6242
1044,3.6235
1045,3.6281
1046,3.6361
1047,3.6417
1048,3.64
1049,3.6334
1050,3.6308
1051,3.6391
1052,3.6551
1053,3.6689
1054,3.6732
1055,3.6705
1056,3.6693
1057,3.6745
1058,3.6824
1059,3.6848
1060,3.6787
1061,3.6703
1062,3.6693
1063,3.6786
1064,3.6914
1065,3.6978
1066,3.6934
1067,3.6813
1068,3.6682
1069,3.6587
1070,3.6539
1071,3.6516
1072,3.6493
1073,3.6468
1074,3.6472
1075,3.6539
1076,3.6661
1077,3.6786
1078,3.6854
1079,3.6839
1080,3.6767
1081,3.6686
1082,3.6643
1083,3.6651
1084,3.6702
1085,3.6783
1086,3.6886
1087,3.6999
1088,3.7087
1089,3.7098
1090,3.7008
1091,3.6843
1092,3.6669
1093,3.6555
1094,3.6533
1095,3.659
1096,3.6678
1097,3.6741
1098,3.6747
1099,3.6715
1100,3.6696
1101,3.6715
1102,3.6739
1103,3.6709
1104,3.6601
1105,3.6466
1106,3.638
1107,3.6377
1108,3.6423
1109,3.6462
1110,3.6468
1111,3.6448
1112,3.6416
1113,3.638
1114,3.6344
1115,3.6324
1116,3.6335
1117,3.6384
1118,3.6458
1119,3.6538
1120,3.6608
1121,3.6667
1122,3.6718
1123,3.6744
1124,3.6719
1125,3.6633
1126,3.6527
1127,3.6466
1128,3.6489
1129,3.6571
1130,3.6657
1131,3.6717
1132,3.6762
1133,3.6813
1134,3.6866
1135,3.6895
1136,3.6883
1137,3.684
1138,3.6797
1139,3.6775
1140,3.6771
1141,3.6768
1142,3.6755
1143,3.6749
1144,3.6775
1145,3.6829
1146,3.686
1147,3.6815
1148,3.6708
1149,3.6625
1150,3.6642
1151,3.6739
1152,3.6823
1153,3.6813
1154,3.6718
1155,3.6617
1156,3.658
1157,3.6615
1158,3.6677
1159,3.6722
1160,3.6745
1161,3.6766
1162,3.6809
1163,3.6877
1164,3.6959
1165,3.7036
1166,3.7099
1167,3.7147
1168,3.7173
1169,3.7178
1170,3.7167
1171,3.7148
1172,3.7115
1173,3.7052
1174,3.6974
1175,3.6926
1176,3.6932
1177,3.6958
1178,3.6936
1179,3.6848
1180,3.6756
1181,3.6739
1182,3.6826
1183,3.6966
1184,3.7076
1185,3.7099
1186,3.7033
1187,3.6908
1188,3.6768
1189,3.6653
1190,3.6588
1191,3.6572
1192,3.6582
1193,3.66
1194,3.6628
1195,3.6669
1196,3.6711
1197,3.6725
1198,3.6692
1199,3.6624
1200,3.6567
1201,3.6572
1202,3.6646
1203,3.6733
1204,3.6751
1205,3.6673
1206,3.6571
1207,3.655
1208,3.6645
1209,3.6789
1210,3.6894
1211,3.6942
1212,3.6983
1213,3.7059
1214,3.716
1215,3.7242
1216,3.7271
1217,3.7246
1218,3.7196
1219,3.7145
1220,3.71
1221,3.7052
1222,3.7002
1223,3.6956
1224,3.6922
1225,3.6903
1226,3.6895
1227,3.6881
1228,3.6839
1229,3.6769
1230,3.6698
1231,3.6653
1232,3.6624
1233,3.6567
1234,3.6458
1235,3.6337
1236,3.6298
1237,3.6405
1238,3.6605
1239,3.6744
1240,3.6706
1241,3.6519
1242,3.6335
1243,3.63
1244,3.6438
1245,3.6645
1246,3.6794
1247,3.6837
1248,3.6828
1249,3.6847
1250,3.6913
1251,3.6974
1252,3.6954
1253,3.6824
1254,3.6637
1255,3.6492
1256,3.6463
1257,3.6548
1258,3.6676
1259,3.6766
1260,3.6773
1261,3.6706
1262,3.6616
1263,3.6559
1264,3.6564
1265,3.6612
1266,3.6662
1267,3.6696
1268,3.6729
1269,3.6781
1270,3.6851
1271,3.693
1272,3.7013
1273,3.7083
1274,3.7109
1275,3.7073
1276,3.7004
1277,3.6954
1278,3.6959
1279,3.7014
1280,3.7094
1281,3.7177
1282,3.7246
1283,3.7282
1284,3.7274
1285,3.7247
1286,3.7251
1287,3.7314
1288,3.7399
1289,3.7441
1290,3.7419
1291,3.7379
1292,3.7381
1293,3.7433
1294,3.749
1295,3.7502
1296,3.7462
1297,3.7398
1298,3.7327
1299,3.7231
1300,3.709
1301,3.6931
1302,3.6815
1303,3.6793
1304,3.6858
1305,3.695
1306,3.7007
1307,3.7011
1308,3.6989
1309,3.6979
1310,3.6997
1311,3.704
1312,3.7103
1313,3.7187
1314,3.7281
1315,3.7365
1316,3.7423
1317,3.746
1318,3.7495
1319,3.7538
1320,3.7562
1321,3.7526
1322,3.7414
1323,3.7265
1324,3.7159
1325,3.7154
1326,3.7245
1327,3.7372
1328,3.7476
1329,3.7537
1330,3.7572
1331,3.7599
1332,3.761
1333,3.7576
1334,3.748
1335,3.7353
1336,3.7254
1337,3.7227
1338,3.7273
1339,3.7356
1340,3.7447
1341,3.7532
1342,3.7603
1343,3.7644
1344,3.7635
1345,3.757
1346,3.747
1347,3.7365
1348,3.7278
1349,3.722
1350,3.7215
1351,3.73
1352,3.7478
1353,3.7688
1354,3.7836
1355,3.7864
1356,3.7787
1357,3.7659
1358,3.7527
1359,3.7411
1360,3.7338
1361,3.7336
1362,3.7406
1363,3.7498
1364,3.7547
1365,3.7527
1366,3.7479
1367,3.747
1368,3.7527
1369,3.7605
1370,3.7632
1371,3.7576
1372,3.7482
1373,3.7434
1374,3.7485
1375,3.7612
1376,3.7738
1377,3.7805
1378,3.7817
1379,3.7816
1380,3.7819
1381,3.7806
1382,3.7758
1383,3.7689
1384,3.7638
1385,3.7627
1386,3.7645
1387,3.766
1388,3.7649
1389,3.7615
1390,3.7588
1391,3.7592
1392,3.7618
1393,3.7631
1394,3.7593
1395,3.7502
1396,3.7396
1397,3.7324
1398,3.7301
1399,3.7313
1400,3.7349
1401,3.743
1402,3.7575
1403,3.7751
1404,3.7875
1405,3.7886
1406,3.7803
1407,3.7709
1408,3.7669
1409,3.768
1410,3.7697
1411,3.7685
1412,3.7659
1413,3.7646
1414,3.7652
1415,3.7655
1416,3.7635
1417,3.7608
1418,3.7608
1419,3.7655
1420,3.7736
1421,3.782
1422,3.7882
1423,3.7903
1424,3.7875
1425,3.7806
1426,3.7725
1427,3.7657
1428,3.7611
1429,3.7591
1430,3.7603
1431,3.7643
1432,3.7675
1433,3.7665
1434,3.7618
1435,3.7573
1436,3.7554
1437,3.7551
1438,3.7546
1439,3.7537
1440,3.7539
1441,3.7556
1442,3.7581
1443,3.7604
1444,3.7619
1445,3.7624
1446,3.7615
1447,3.7591
1448,3.7564
1449,3.7551
1450,3.7555
1451,3.7566
1452,3.757
1453,3.7561
1454,3.7553
1455,3.757
1456,3.7635
1457,3.7736
1458,3.7833
1459,3.7884
1460,3.7883
1461,3.7858
1462,3.7843
1463,3.7839
1464,3.7817
1465,3.7753
1466,3.767
1467,3.7617
1468,3.7615
1469,3.7636
1470,3.7637
1471,3.7613
1472,3.7598
1473,3.7619
1474,3.766
1475,3.7691
1476,3.7702
1477,3.7704
1478,3.7704
1479,3.7704
1480,3.7711
1481,3.7738
1482,3.7776
1483,3.7805
1484,3.7822
1485,3.7847
1486,3.7905
1487,3.7999
1488,3.8114
1489,3.8234
1490,3.8346
1491,3.8422
1492,3.8431
1493,3.8369
1494,3.8273
1495,3.8193
1496,3.8147
1497,3.8109
1498,3.8041
1499,3.7934
1500,3.7819
1501,3.7732
1502,3.7689
1503,3.768
1504,3.7684
1505,3.7694
1506,3.7709
1507,3.7725
1508,3.7743
1509,3.7775
1510,3.7834
1511,3.7915
1512,3.7988
1513,3.8022
1514,3.8013
1515,3.7981
1516,3.7951
1517,3.794
1518,3.7951
1519,3.798
1520,3.8003
1521,3.7985
1522,3.7911
1523,3.781
1524,3.7733
1525,3.7722
1526,3.7784
1527,3.79
1528,3.8031
1529,3.8122
1530,3.8124
1531,3.8032
1532,3.7917
1533,3.7891
1534,3.803
1535,3.8294
1536,3.854
1537,3.8628
1538,3.8529
1539,3.8327
1540,3.8142
1541,3.8049
1542,3.805
1543,3.8097
1544,3.8138
1545,3.8147
1546,3.812
1547,3.807
1548,3.8014
1549,3.7964
1550,3.7922
1551,3.7883
1552,3.7857
1553,3.7877
1554,3.7961
1555,3.808
1556,3.8179
1557,3.8217
1558,3.8201
1559,3.8159
1560,3.8102
1561,3.8028
1562,3.7948
1563,3.7896
1564,3.79
1565,3.796
1566,3.8042
1567,3.8106
1568,3.8125
1569,3.8107
1570,3.8093
1571,3.8124
1572,3.8196
1573,3.8251
1574,3.8244
1575,3.8193
1576,3.8162
1577,3.8188
1578,3.8249
1579,3.83
1580,3.8329
1581,3.8361
1582,3.8427
1583,3.8522
1584,3.8605
1585,3.8624
1586,3.8558
1587,3.8441
1588,3.8342
1589,3.8313
1590,3.8346
1591,3.8398
1592,3.8439
1593,3.847
1594,3.8508
1595,3.855
1596,3.8569
1597,3.8541
1598,3.8477
1599,3.8416
1600,3.8377
1601,3.8329
1602,3.822
1603,3.8042
1604,3.7864
1605,3.7778
1606,3.7819
1607,3.7946
1608,3.809
1609,3.8206
1610,3.8286
1611,3.8331
1612,3.8334
1613,3.8287
1614,3.8204
1615,3.812
1616,3.8084
1617,3.8122
1618,3.8209
1619,3.8273
1620,3.8266
1621,3.8214
1622,3.8186
1623,3.8213
1624,3.8256
1625,3.8261
1626,3.8221
1627,3.8166
1628,3.8127
1629,3.8126
1630,3.8186
1631,3.8316
1632,3.8472
1633,3.8574
1634,3.8567
1635,3.8484
1636,3.8414
1637,3.8416
1638,3.8472
1639,3.8524
1640,3.8556
1641,3.8603
1642,3.8686
1643,3.8769
1644,3.8798
1645,3.8779
1646,3.877
1647,3.8819
1648,3.8912
1649,3.9012
1650,3.9106
1651,3.9198
1652,3.9271
1653,3.9277
1654,3.9191
1655,3.9037
1656,3.8862
1657,3.8692
1658,3.8532
1659,3.8396
1660,3.8312
1661,3.8311
1662,3.8381
1663,3.8478
1664,3.8543
1665,3.8545
1666,3.8485
1667,3.8391
1668,3.8298
1669,3.8237
1670,3.8235
1671,3.8303
1672,3.8418
1673,3.8514
1674,3.8518
1675,3.841
1676,3.8249
1677,3.8138
1678,3.8155
1679,3.8303
1680,3.8514
1681,3.8684
1682,3.8745
1683,3.8706
1684,3.8639
1685,3.8616
1686,3.8648
1687,3.8677
1688,3.8643
1689,3.854
1690,3.843
1691,3.8391
1692,3.8465
1693,3.862
1694,3.8777
1695,3.8862
1696,3.8861
1697,3.8817
1698,3.8783
1699,3.8764
1700,3.8707
1701,3.8561
1702,3.8343
1703,3.8128
1704,3.7982
1705,3.7911
1706,3.7887
1707,3.7883
1708,3.7889
1709,3.7896
1710,3.7894
1711,3.7887
1712,3.7895
1713,3.7933
1714,3.7995
1715,3.8056
1716,3.8097
1717,3.8113
1718,3.8121
1719,3.8138
1720,3.816
1721,3.817
1722,3.8158
1723,3.8142
1724,3.8141
1725,3.8155
1726,3.8173
1727,3.8193
1728,3.8232
1729,3.8299
1730,3.8383
1731,3.8457
1732,3.8497
1733,3.8496
1734,3.8462
1735,3.8411
1736,3.8362
1737,3.8317
1738,3.8267
1739,3.8206
1740,3.8144
1741,3.81
1742,3.8082
1743,3.8087
1744,3.8117
1745,3.8168
1746,3.8222
1747,3.8258
1748,3.8271
1749,3.8288
1750,3.8351
1751,3.8473
1752,3.8617
1753,3.8704
1754,3.8677
1755,3.8555
1756,3.8418
1757,3.8347
1758,3.8369
1759,3.8459
1760,3.8575
1761,3.867
1762,3.8689
1763,3.859
1764,3.84
1765,3.8228
1766,3.8191
1767,3.832
1768,3.8532
1769,3.8696
1770,3.8739
1771,3.8677
1772,3.8578
1773,3.8509
1774,3.8501
1775,3.8542
1776,3.8596
1777,3.8627
1778,3.8628
1779,3.8612
1780,3.8598
1781,3.8597
1782,3.8611
1783,3.8632
1784,3.8642
1785,3.8632
1786,3.8616
1787,3.8622
1788,3.8658
1789,3.8693
1790,3.869
1791,3.8651
1792,3.8609
1793,3.8595
1794,3.8602
1795,3.8605
1796,3.8593
1797,3.8582
1798,3.8585
1799,3.8596
1800,3.86
1801,3.86
1802,3.8608
1803,3.8619
1804,3.8609
1805,3.8567
1806,3.851
1807,3.8476
1808,3.8488
1809,3.8544
1810,3.8615
1811,3.8662
1812,3.8669
1813,3.8655
1814,3.867
1815,3.874
1816,3.8834
1817,3.8899
1818,3.891
1819,3.8901
1820,3.8917
1821,3.8966
1822,3.9021
1823,3.9052
1824,3.9044
1825,3.9
1826,3.8921
1827,3.8817
1828,3.8724
1829,3.8691
1830,3.8736
1831,3.8825
1832,3.8895
1833,3.89
1834,3.8833
1835,3.872
1836,3.8607
1837,3.8533
1838,3.8506
1839,3.8513
1840,3.8555
1841,3.8647
1842,3.8794
1843,3.8953
1844,3.906
1845,3.9081
1846,3.9037
1847,3.898
1848,3.8943
1849,3.8923
1850,3.8898
1851,3.8851
1852,3.8782
1853,3.8701
1854,3.8614
1855,3.8525
1856,3.8439
1857,3.8368
1858,3.833
1859,3.833
1860,3.836
1861,3.8414
1862,3.8494
1863,3.8596
1864,3.8693
1865,3.8734
1866,3.8694
1867,3.8601
1868,3.8518
1869,3.848
1870,3.8481
1871,3.8503
1872,3.8535
1873,3.857
1874,3.8582
1875,3.8544
1876,3.8469
1877,3.8416
1878,3.8451
1879,3.8581
1880,3.8744
1881,3.8856
1882,3.8889
1883,3.8876
1884,3.8855
1885,3.8812
1886,3.8714
1887,3.8578
1888,3.8475
1889,3.8475
1890,3.8584
1891,3.8749
1892,3.8891
1893,3.8946
1894,3.8895
1895,3.877
