second,kW
174,6.9624
175,6.9714
176,6.9709
177,6.96
178,6.9478
179,6.9466
180,6.9606
181,6.9819
182,6.9982
183,7.0043
184,7.0038
185,7.0013
186,6.9968
187,6.9874
188,6.9725
189,6.9536
190,6.9325
191,6.9118
192,6.8966
193,6.8921
194,6.8986
195,6.9107
196,6.9216
197,6.9272
198,6.9275
199,6.9254
200,6.9235
201,6.9225
202,6.9219
203,6.9212
204,6.9211
205,6.9227
206,6.925
207,6.9257
208,6.9241
209,6.9231
210,6.926
211,6.9326
212,6.9384
213,6.9395
214,6.9357
215,6.928
216,6.9166
217,6.9015
218,6.886
219,6.8747
220,6.8685
221,6.8629
222,6.8527
223,6.8391
224,6.8283
225,6.8243
226,6.8236
227,6.82
228,6.8136
229,6.8106
230,6.816
231,6.8267
232,6.8347
233,6.8349
234,6.8283
235,6.8192
236,6.8112
237,6.805
238,6.7988
239,6.7903
240,6.7783
241,6.7627
242,6.7447
243,6.7269
244,6.7138
245,6.709
246,6.713
247,6.7224
248,6.7327
249,6.7413
250,6.7471
251,6.7502
252,6.7514
253,6.754
254,6.7604
255,6.7686
256,6.7714
257,6.763
258,6.7448
259,6.7255
260,6.7142
261,6.7144
262,6.7226
263,6.7334
264,6.7432
265,6.7507
266,6.7557
267,6.7575
268,6.7558
269,6.7527
270,6.7519
271,6.7553
272,6.7613
273,6.7653
274,6.7632
275,6.7545
276,6.7444
277,6.7402
278,6.7454
279,6.7556
280,6.7635
281,6.7651
282,6.7602
283,6.7475
284,6.725
285,6.6945
286,6.6646
287,6.6465
288,6.6466
289,6.6629
290,6.6859
291,6.702
292,6.7003
293,6.6788
294,6.6486
295,6.6288
296,6.6343
297,6.6625
298,6.6943
299,6.7098
300,6.7039
301,6.6854
302,6.667
303,6.656
304,6.6522
305,6.6515
306,6.6507
307,6.6482
308,6.6423
309,6.6301
310,6.6124
311,6.598
312,6.597
313,6.6103
314,6.6263
315,6.6324
316,6.6275
317,6.6215
318,6.6239
319,6.6342
320,6.645
321,6.6516
322,6.6567
323,6.6655
324,6.6785
325,6.6903
326,6.6947
327,6.6881
328,6.67
329,6.6443
330,6.6207
331,6.6107
332,6.6202
333,6.6458
334,6.6779
335,6.7047
336,6.714
337,6.6988
338,6.6636
339,6.6258
340,6.6053
341,6.6114
342,6.6367
343,6.6631
344,6.6735
345,6.6611
346,6.6318
347,6.5999
348,6.5794
349,6.577
350,6.5889
351,6.6036
352,6.6063
353,6.5886
354,6.5581
355,6.536
356,6.5397
357,6.5657
358,6.5936
359,6.6053
360,6.5996
361,6.5877
362,6.5793
363,6.5765
364,6.5772
365,6.5809
366,6.5896
367,6.6042
368,6.6219
369,6.6373
370,6.6467
371,6.6487
372,6.6402
373,6.6171
374,6.5816
375,6.547
376,6.5299
377,6.5348
378,6.5498
379,6.5575
380,6.5499
381,6.5338
382,6.521
383,6.5162
384,6.5149
385,6.5094
386,6.4974
387,6.4828
388,6.4728
389,6.4733
390,6.4851
391,6.4997
392,6.504
393,6.4918
394,6.4704
395,6.4528
396,6.4438
397,6.4376
398,6.4297
399,6.4251
400,6.4328
401,6.4508
402,6.4649
403,6.4622
404,6.4457
405,6.4318
406,6.4341
407,6.4524
408,6.4755
409,6.4928
410,6.5
411,6.5002
412,6.4989
413,6.4996
414,6.4996
415,6.4943
416,6.4842
417,6.4765
418,6.4762
419,6.4787
420,6.4741
421,6.459
422,6.4416
423,6.4332
424,6.4384
425,6.454
426,6.4733
427,6.4888
428,6.4942
429,6.4872
430,6.4717
431,6.4547
432,6.441
433,6.4306
434,6.4226
435,6.4194
436,6.4244
437,6.438
438,6.4542
439,6.4645
440,6.4651
441,6.4598
442,6.4569
443,6.4614
444,6.4707
445,6.4764
446,6.4731
447,6.4649
448,6.4624
449,6.4732
450,6.4947
451,6.5172
452,6.5305
453,6.529
454,6.5142
455,6.4944
456,6.4805
457,6.4778
458,6.4805
459,6.4758
460,6.4569
461,6.4305
462,6.4124
463,6.4124
464,6.4254
465,6.4364
466,6.4348
467,6.4227
468,6.41
469,6.4051
470,6.408
471,6.4116
472,6.4098
473,6.4033
474,6.398
475,6.397
476,6.3988
477,6.4016
478,6.4085
479,6.4216
480,6.4346
481,6.4349
482,6.4186
483,6.3967
484,6.3859
485,6.3913
486,6.4021
487,6.4028
488,6.3879
489,6.367
490,6.3561
491,6.3618
492,6.3748
493,6.3779
494,6.3636
495,6.3416
496,6.3307
497,6.3409
498,6.3649
499,6.3866
500,6.3952
501,6.3927
502,6.389
503,6.3911
504,6.3992
505,6.4081
506,6.4126
507,6.4096
508,6.399
509,6.3837
510,6.3677
511,6.3549
512,6.3499
513,6.3576
514,6.3795
515,6.4067
516,6.4231
517,6.4172
518,6.3923
519,6.3635
520,6.345
521,6.342
522,6.3501
523,6.3618
524,6.3715
525,6.3779
526,6.3837
527,6.3937
528,6.4116
529,6.4357
530,6.4586
531,6.4712
532,6.4689
533,6.4528
534,6.4289
535,6.4054
536,6.3908
537,6.3897
538,6.3996
539,6.4116
540,6.4157
541,6.4066
542,6.3854
543,6.3589
544,6.3359
545,6.3225
546,6.3192
547,6.3226
548,6.3295
549,6.3375
550,6.3428
551,6.3415
552,6.3331
553,6.3216
554,6.3122
555,6.3067
556,6.3049
557,6.3075
558,6.316
559,6.3287
560,6.3404
561,6.348
562,6.354
563,6.3625
564,6.3711
565,6.3726
566,6.3646
567,6.3537
568,6.3481
569,6.348
570,6.3449
571,6.3317
572,6.3099
573,6.2877
574,6.2723
575,6.2659
576,6.2669
577,6.2721
578,6.2761
579,6.2723
580,6.258
581,6.2403
582,6.2328
583,6.2434
584,6.2663
585,6.2859
586,6.2908
587,6.283
588,6.2731
589,6.2687
590,6.269
591,6.2681
592,6.2611
593,6.2472
594,6.2284
595,6.2088
596,6.193
597,6.1851
598,6.1861
599,6.1934
600,6.202
601,6.2072
602,6.2079
603,6.2081
604,6.2139
605,6.226
606,6.2383
607,6.2448
608,6.2468
609,6.2503
610,6.2572
611,6.2624
612,6.2601
613,6.2504
614,6.2389
615,6.2314
616,6.2304
617,6.2363
618,6.248
619,6.2624
620,6.275
621,6.2816
622,6.2805
623,6.2733
624,6.2651
625,6.2608
626,6.2606
627,6.2608
628,6.2596
629,6.2594
630,6.2619
631,6.2613
632,6.2495
633,6.2274
634,6.2064
635,6.1962
636,6.1936
637,6.187
638,6.17
639,6.1491
640,6.1373
641,6.1424
642,6.1603
643,6.1787
644,6.1876
645,6.1865
646,6.1834
647,6.1866
648,6.1949
649,6.1968
650,6.1819
651,6.1545
652,6.1324
653,6.1316
654,6.1522
655,6.179
656,6.1953
657,6.193
658,6.174
659,6.1455
660,6.1172
661,6.0993
662,6.0996
663,6.1173
664,6.142
665,6.1584
666,6.1565
667,6.1395
668,6.1209
669,6.1138
670,6.1209
671,6.1342
672,6.1425
673,6.1401
674,6.13
675,6.1193
676,6.1117
677,6.1053
678,6.0974
679,6.0912
680,6.0942
681,6.1096
682,6.1302
683,6.1439
684,6.1446
685,6.1371
686,6.1323
687,6.1376
688,6.1527
689,6.1716
690,6.1873
691,6.1945
692,6.1912
693,6.1799
694,6.1659
695,6.1535
696,6.144
697,6.1382
698,6.1364
699,6.1359
700,6.1313
701,6.1216
702,6.1144
703,6.1198
704,6.1393
705,6.1625
706,6.1771
707,6.1803
708,6.18
709,6.1844
710,6.1932
711,6.1994
712,6.1988
713,6.1946
714,6.1924
715,6.1949
716,6.2002
717,6.204
718,6.2019
719,6.1918
720,6.1764
721,6.163
722,6.1579
723,6.1612
724,6.1671
725,6.1697
726,6.1672
727,6.1616
728,6.1547
729,6.1476
730,6.1422
731,6.1404
732,6.1422
733,6.1448
734,6.1443
735,6.1393
736,6.1317
737,6.1254
738,6.1238
739,6.128
740,6.1366
741,6.1463
742,6.1532
743,6.1552
744,6.1539
745,6.1539
746,6.1598
747,6.1719
748,6.1845
749,6.1878
750,6.1775
751,6.1613
752,6.1531
753,6.1598
754,6.1736
755,6.1812
756,6.1772
757,6.1674
758,6.1587
759,6.1515
760,6.1422
761,6.1314
762,6.123
763,6.1173
764,6.1094
765,6.0968
766,6.0857
767,6.0856
768,6.0982
769,6.1144
770,6.1234
771,6.1218
772,6.1146
773,6.1078
774,6.1023
775,6.0945
776,6.082
777,6.0675
778,6.0576
779,6.0579
780,6.07
781,6.0925
782,6.1211
783,6.1483
784,6.1662
785,6.1736
786,6.1792
787,6.1937
788,6.217
789,6.2359
790,6.2368
791,6.218
792,6.1911
793,6.1701
794,6.1612
795,6.1601
796,6.1565
797,6.1418
798,6.1171
799,6.0936
800,6.0829
801,6.0868
802,6.0971
803,6.1052
804,6.1083
805,6.1077
806,6.1058
807,6.1066
808,6.1157
809,6.1359
810,6.1609
811,6.1773
812,6.1754
813,6.1581
814,6.1367
815,6.12
816,6.1088
817,6.1021
818,6.1024
819,6.1118
820,6.1265
821,6.1386
822,6.1427
823,6.1406
824,6.1376
825,6.1362
826,6.1346
827,6.1308
828,6.1245
829,6.1174
830,6.1108
831,6.1071
832,6.1101
833,6.1227
834,6.1427
835,6.1621
836,6.1717
837,6.1672
838,6.151
839,6.1299
840,6.1105
841,6.098
842,6.0946
843,6.0989
844,6.1058
845,6.1108
846,6.1135
847,6.1162
848,6.1191
849,6.118
850,6.1092
851,6.095
852,6.0841
853,6.0861
854,6.1038
855,6.129
856,6.1467
857,6.1473
858,6.1344
859,6.1209
860,6.1167
861,6.1203
862,6.1226
863,6.1177
864,6.1087
865,6.1025
866,6.1025
867,6.1065
868,6.1109
869,6.1139
870,6.1145
871,6.1121
872,6.1083
873,6.1063
874,6.1076
875,6.1107
876,6.1144
877,6.1187
878,6.1229
879,6.1243
880,6.1216
881,6.1166
882,6.1117
883,6.1077
884,6.104
885,6.1021
886,6.1051
887,6.1143
888,6.1254
889,6.1306
890,6.1251
891,6.1112
892,6.0967
893,6.0885
894,6.088
895,6.091
896,6.0923
897,6.0899
898,6.0852
899,6.0813
900,6.08
901,6.0808
902,6.0821
903,6.0835
904,6.0858
905,6.0893
906,6.0906
907,6.0838
908,6.0666
909,6.0462
910,6.0367
911,6.0461
912,6.066
913,6.0768
914,6.0664
915,6.0423
916,6.0241
917,6.026
918,6.0469
919,6.0741
920,6.0933
921,6.0999
922,6.1007
923,6.1067
924,6.123
925,6.1448
926,6.1609
927,6.1638
928,6.1555
929,6.1451
930,6.1403
931,6.1415
932,6.1451
933,6.1504
934,6.1595
935,6.1714
936,6.1796
937,6.1784
938,6.1687
939,6.1566
940,6.1468
941,6.1403
942,6.1392
943,6.1485
944,6.1702
945,6.1965
946,6.213
947,6.2102
948,6.192
949,6.1714
950,6.1588
951,6.154
952,6.1491
953,6.1374
954,6.1201
955,6.1031
956,6.0894
957,6.0773
958,6.0654
959,6.0575
960,6.0574
961,6.0615
962,6.0596
963,6.0452
964,6.0253
965,6.0155
966,6.0266
967,6.0558
968,6.0891
969,6.113
970,6.122
971,6.1204
972,6.1159
973,6.1124
974,6.1072
975,6.0964
976,6.0818
977,6.0709
978,6.0699
979,6.0764
980,6.0816
981,6.0783
982,6.068
983,6.0589
984,6.0585
985,6.0688
986,6.0855
987,6.1021
988,6.1129
989,6.1162
990,6.1143
991,6.1119
992,6.1115
993,6.1122
994,6.1099
995,6.1
996,6.0817
997,6.0617
998,6.0514
999,6.0569
1000,6.0701
1001,6.0747
1002,6.0639
1003,6.0499
1004,6.0524
1005,6.0778
1006,6.1113
1007,6.1307
1008,6.1269
1009,6.1114
1010,6.1033
1011,6.112
1012,6.1294
1013,6.1404
1014,6.1379
1015,6.1295
1016,6.1287
1017,6.1407
1018,6.1577
1019,6.1667
1020,6.1619
1021,6.1481
1022,6.1354
1023,6.1308
1024,6.1358
1025,6.147
1026,6.1597
1027,6.1686
1028,6.1694
1029,6.1598
1030,6.1411
1031,6.1196
1032,6.1038
1033,6.0992
1034,6.1033
1035,6.1068
1036,6.103
1037,6.0937
1038,6.0867
1039,6.0863
1040,6.0888
1041,6.0881
1042,6.0826
1043,6.0757
1044,6.0699
1045,6.0648
1046,6.0603
1047,6.0579
1048,6.0587
1049,6.0617
1050,6.0662
1051,6.0746
1052,6.0887
1053,6.1043
1054,6.1134
1055,6.1112
1056,6.1015
1057,6.0937
1058,6.0944
1059,6.1025
1060,6.1115
1061,6.1165
1062,6.1185
1063,6.1219
1064,6.1296
1065,6.1389
1066,6.1434
1067,6.1376
1068,6.1212
1069,6.0996
1070,6.0817
1071,6.0749
1072,6.081
1073,6.0953
1074,6.1086
1075,6.1122
1076,6.1017
1077,6.0781
1078,6.0479
1079,6.0219
1080,6.0106
1081,6.0186
1082,6.0396
1083,6.0593
1084,6.066
1085,6.0584
1086,6.0463
1087,6.0415
1088,6.0491
1089,6.0643
1090,6.078
1091,6.0846
1092,6.0855
1093,6.0864
1094,6.0912
1095,6.0983
1096,6.1011
1097,6.0938
1098,6.078
1099,6.0626
1100,6.0568
1101,6.0631
1102,6.076
1103,6.0872
1104,6.0903
1105,6.0844
1106,6.0732
1107,6.0628
1108,6.0571
1109,6.0572
1110,6.0618
1111,6.0687
1112,6.0748
1113,6.0782
1114,6.0811
1115,6.0884
1116,6.1007
1117,6.1121
1118,6.1148
1119,6.1079
1120,6.0981
1121,6.0926
1122,6.0918
1123,6.0909
1124,6.0865
1125,6.0791
1126,6.0718
1127,6.0668
1128,6.0658
1129,6.0687
1130,6.0731
1131,6.0758
1132,6.0755
1133,6.0728
1134,6.0681
1135,6.06
1136,6.0471
1137,6.0313
1138,6.0174
1139,6.0108
1140,6.0142
1141,6.0263
1142,6.0422
1143,6.0551
1144,6.0601
1145,6.0564
1146,6.0481
1147,6.0425
1148,6.0475
1149,6.0659
1150,6.0926
1151,6.1163
1152,6.126
1153,6.1174
1154,6.0961
1155,6.074
1156,6.0604
1157,6.056
1158,6.0551
1159,6.0526
1160,6.0488
1161,6.0467
1162,6.047
1163,6.0466
1164,6.0423
1165,6.0341
1166,6.0252
1167,6.0204
1168,6.0219
1169,6.0265
1170,6.0274
1171,6.0201
1172,6.007
1173,5.9963
1174,5.9955
1175,6.0064
1176,6.0238
1177,6.0414
1178,6.0563
1179,6.0696
1180,6.0804
1181,6.0826
1182,6.0713
1183,6.0521
1184,6.0407
1185,6.0505
1186,6.0793
1187,6.1106
1188,6.127
1189,6.1224
1190,6.1041
1191,6.0839
1192,6.0693
1193,6.0613
1194,6.058
1195,6.0578
1196,6.058
1197,6.0542
1198,6.0436
1199,6.0304
1200,6.0254
1201,6.0373
1202,6.0642
1203,6.0954
1204,6.1211
1205,6.1388
1206,6.1498
1207,6.1558
1208,6.1584
1209,6.1611
1210,6.1667
1211,6.174
1212,6.1786
1213,6.1772
1214,6.1709
1215,6.1634
1216,6.1554
1217,6.1428
1218,6.1215
1219,6.0935
1220,6.0678
1221,6.0545
1222,6.0582
1223,6.0747
1224,6.0941
1225,6.1074
1226,6.1118
1227,6.1107
1228,6.1102
1229,6.1142
1230,6.1221
1231,6.1299
1232,6.133
1233,6.1302
1234,6.1259
1235,6.1264
1236,6.1339
1237,6.1446
1238,6.1519
1239,6.1506
1240,6.1396
1241,6.1234
1242,6.1102
1243,6.107
1244,6.1119
1245,6.1146
1246,6.1058
1247,6.0883
1248,6.0729
1249,6.0649
1250,6.0565
1251,6.0362
1252,6.0047
1253,5.9778
1254,5.9719
1255,5.9885
1256,6.0133
1257,6.0306
1258,6.0363
1259,6.0374
1260,6.0414
1261,6.0509
1262,6.065
1263,6.0813
1264,6.0946
1265,6.0981
1266,6.0901
1267,6.0777
1268,6.071
1269,6.0735
1270,6.0799
1271,6.083
1272,6.0797
1273,6.0729
1274,6.0678
1275,6.0672
1276,6.0703
1277,6.0744
1278,6.079
1279,6.0854
1280,6.0923
1281,6.0945
1282,6.0872
1283,6.0723
1284,6.0589
1285,6.0559
1286,6.0651
1287,6.0807
1288,6.0949
1289,6.1041
1290,6.1096
1291,6.1128
1292,6.1128
1293,6.1083
1294,6.1002
1295,6.0934
1296,6.0922
1297,6.0947
1298,6.0935
1299,6.0826
1300,6.0644
1301,6.0494
1302,6.0477
1303,6.0616
1304,6.0843
1305,6.1062
1306,6.1218
1307,6.1307
1308,6.1335
1309,6.1276
1310,6.1112
1311,6.09
1312,6.0758
1313,6.0765
1314,6.0873
1315,6.0952
1316,6.0916
1317,6.08
1318,6.0706
1319,6.0707
1320,6.0797
1321,6.0927
1322,6.1045
1323,6.111
1324,6.1102
1325,6.1044
1326,6.1
1327,6.1014
1328,6.1065
1329,6.1091
1330,6.1072
1331,6.1066
1332,6.114
1333,6.129
1334,6.1425
1335,6.1455
1336,6.1388
1337,6.1331
1338,6.1372
1339,6.1451
1340,6.141
1341,6.117
1342,6.0841
1343,6.0625
1344,6.0639
1345,6.084
1346,6.1091
1347,6.1271
1348,6.1329
1349,6.1291
1350,6.122
1351,6.1171
1352,6.1163
1353,6.1184
1354,6.1224
1355,6.1281
1356,6.134
1357,6.1367
1358,6.1331
1359,6.1232
1360,6.1107
1361,6.1008
1362,6.0973
1363,6.1012
1364,6.1109
1365,6.1239
1366,6.1381
1367,6.1526
1368,6.1645
1369,6.1666
1370,6.151
1371,6.1192
1372,6.0868
1373,6.074
1374,6.0868
1375,6.1107
1376,6.1242
1377,6.1185
1378,6.1034
1379,6.096
1380,6.1049
1381,6.1246
1382,6.1423
1383,6.1485
1384,6.142
1385,6.1286
1386,6.116
1387,6.1098
1388,6.1127
1389,6.1248
1390,6.1418
1391,6.1557
1392,6.1609
1393,6.1571
1394,6.1482
1395,6.1362
1396,6.1202
1397,6.1006
1398,6.0824
1399,6.0728
1400,6.0758
1401,6.0889
1402,6.1059
1403,6.1201
1404,6.1268
1405,6.1256
1406,6.1204
1407,6.1169
1408,6.1175
1409,6.1199
1410,6.1213
1411,6.1222
1412,6.1261
1413,6.1355
1414,6.1489
1415,6.1612
1416,6.1666
1417,6.1615
1418,6.1471
1419,6.13
1420,6.1186
1421,6.118
1422,6.1267
1423,6.1371
1424,6.14
1425,6.1302
1426,6.1114
1427,6.0941
1428,6.0887
1429,6.0963
1430,6.1077
1431,6.1118
1432,6.1047
1433,6.0923
1434,6.0841
1435,6.0862
1436,6.096
1437,6.1058
1438,6.1103
1439,6.1105
1440,6.1106
1441,6.1104
1442,6.1057
1443,6.0961
1444,6.0911
1445,6.1023
1446,6.1299
1447,6.1585
1448,6.1698
1449,6.16
1450,6.1425
1451,6.1349
1452,6.143
1453,6.1592
1454,6.171
1455,6.17
1456,6.1554
1457,6.1318
1458,6.1071
1459,6.0888
1460,6.0808
1461,6.0814
1462,6.0851
1463,6.0881
1464,6.0916
1465,6.1
1466,6.1146
1467,6.1306
1468,6.1408
1469,6.1411
1470,6.1345
1471,6.1273
1472,6.1245
1473,6.1262
1474,6.1297
1475,6.1324
1476,6.1331
1477,6.1321
1478,6.13
1479,6.1267
1480,6.1233
1481,6.1234
1482,6.1319
1483,6.1497
1484,6.1708
1485,6.1866
1486,6.1937
1487,6.196
1488,6.1996
1489,6.2078
1490,6.2197
1491,6.2317
1492,6.2377
1493,6.231
1494,6.2086
1495,6.1739
1496,6.1371
1497,6.1101
1498,6.1
1499,6.1051
1500,6.1162
1501,6.1223
1502,6.1176
1503,6.1041
1504,6.0905
1505,6.0856
1506,6.0932
1507,6.1093
1508,6.1257
1509,6.1346
1510,6.1322
1511,6.1196
1512,6.1024
1513,6.0873
1514,6.0773
1515,6.0717
1516,6.0716
1517,6.0816
1518,6.1037
1519,6.1316
1520,6.1532
1521,6.1608
1522,6.1559
1523,6.1467
1524,6.1405
1525,6.14
1526,6.1443
1527,6.151
1528,6.1576
1529,6.1615
1530,6.1613
1531,6.1573
1532,6.1509
1533,6.1429
1534,6.1341
1535,6.1284
1536,6.1309
1537,6.1433
1538,6.1623
1539,6.1827
1540,6.201
1541,6.2145
1542,6.2195
1543,6.2135
1544,6.1993
1545,6.1839
1546,6.173
1547,6.166
1548,6.1595
1549,6.1537
1550,6.1535
1551,6.1618
1552,6.1729
1553,6.1775
1554,6.1711
1555,6.1584
1556,6.1465
1557,6.14
1558,6.1404
1559,6.1475
1560,6.1584
1561,6.1682
1562,6.1742
1563,6.1778
1564,6.1808
1565,6.1838
1566,6.1875
1567,6.1938
1568,6.2011
1569,6.2032
1570,6.1938
1571,6.1742
1572,6.154
1573,6.1439
1574,6.147
1575,6.1565
1576,6.1609
1577,6.1541
1578,6.1416
1579,6.135
1580,6.1401
1581,6.1516
1582,6.1607
1583,6.1628
1584,6.1601
1585,6.1573
1586,6.1565
1587,6.1537
1588,6.1433
1589,6.1253
1590,6.1093
1591,6.108
1592,6.1275
1593,6.1603
1594,6.1894
1595,6.1996
1596,6.1903
1597,6.1751
1598,6.1685
1599,6.1721
1600,6.1752
1601,6.1689
1602,6.1581
1603,6.1563
1604,6.1696
1605,6.1871
1606,6.1906
1607,6.1721
1608,6.1423
1609,6.121
1610,6.1198
1611,6.1347
1612,6.1535
1613,6.167
1614,6.1736
1615,6.1735
1616,6.1663
1617,6.1519
1618,6.134
1619,6.1196
1620,6.1152
1621,6.1208
1622,6.1289
1623,6.1304
1624,6.123
1625,6.1139
1626,6.1127
1627,6.1209
1628,6.1303
1629,6.1317
1630,6.1247
1631,6.1169
1632,6.1143
1633,6.1158
1634,6.1165
1635,6.1149
1636,6.1131
1637,6.1129
1638,6.1127
1639,6.1083
1640,6.0971
1641,6.0824
1642,6.0737
1643,6.0806
1644,6.1028
1645,6.1291
1646,6.1475
1647,6.1555
1648,6.1593
1649,6.1649
1650,6.1728
1651,6.1803
1652,6.1842
1653,6.1812
1654,6.1679
1655,6.1457
1656,6.123
1657,6.111
1658,6.1145
1659,6.126
1660,6.1322
1661,6.126
1662,6.113
1663,6.1046
1664,6.1069
1665,6.1164
1666,6.1249
1667,6.128
1668,6.127
1669,6.1268
1670,6.1315
1671,6.1424
1672,6.1557
1673,6.1637
1674,6.1606
1675,6.1474
1676,6.1305
1677,6.1152
1678,6.1023
1679,6.0913
1680,6.0849
1681,6.0863
1682,6.0932
1683,6.0984
1684,6.0968
1685,6.0915
1686,6.091
1687,6.1023
1688,6.1256
1689,6.1536
1690,6.1764
1691,6.1873
1692,6.1857
1693,6.1755
1694,6.1603
1695,6.1408
1696,6.1168
1697,6.0917
1698,6.0747
1699,6.0769
1700,6.1017
1701,6.1384
1702,6.1661
1703,6.1687
1704,6.1482
1705,6.1216
1706,6.1064
1707,6.1066
1708,6.1145
1709,6.1214
1710,6.1255
1711,6.1311
1712,6.1414
1713,6.1553
1714,6.1704
1715,6.1848
1716,6.1967
1717,6.2038
1718,6.2064
1719,6.2081
1720,6.2128
1721,6.2202
1722,6.226
1723,6.2252
1724,6.2174
1725,6.208
1726,6.2049
1727,6.2119
1728,6.2264
1729,6.2408
1730,6.2472
1731,6.2415
1732,6.2255
1733,6.207
1734,6.1956
1735,6.1968
1736,6.2089
1737,6.225
1738,6.2376
1739,6.2433
1740,6.244
1741,6.2435
1742,6.2428
1743,6.2395
1744,6.2319
1745,6.2224
1746,6.2153
1747,6.2117
1748,6.2086
1749,6.2047
1750,6.2027
1751,6.2045
1752,6.2057
1753,6.1967
1754,6.1749
1755,6.1511
1756,6.1424
1757,6.1552
1758,6.1788
1759,6.1957
1760,6.1977
1761,6.1902
1762,6.1843
1763,6.1863
1764,6.1956
1765,6.2067
1766,6.2145
1767,6.2183
1768,6.2226
1769,6.2329
1770,6.2494
1771,6.2649
1772,6.2702
1773,6.2643
1774,6.2562
1775,6.2557
1776,6.2621
1777,6.2659
1778,6.2604
1779,6.2488
1780,6.2368
1781,6.2243
1782,6.2062
1783,6.1826
1784,6.1624
1785,6.156
1786,6.1658
1787,6.1848
1788,6.2036
1789,6.2167
1790,6.222
1791,6.2188
1792,6.2094
1793,6.1985
1794,6.1892
1795,6.1814
1796,6.1738
1797,6.1668
1798,6.1623
1799,6.1603
1800,6.16
1801,6.1605
1802,6.1612
1803,6.1609
1804,6.1594
1805,6.1596
1806,6.1651
1807,6.1737
1808,6.1775
1809,6.1713
1810,6.1605
1811,6.1557
1812,6.1636
1813,6.1829
1814,6.2079
1815,6.233
1816,6.2557
1817,6.2742
1818,6.2851
1819,6.2844
1820,6.2726
1821,6.2556
1822,6.2418
1823,6.2363
1824,6.2366
1825,6.2363
1826,6.2316
1827,6.2259
1828,6.2244
1829,6.2277
1830,6.2298
1831,6.2256
1832,6.2155
1833,6.2046
1834,6.1994
1835,6.2034
1836,6.2148
1837,6.2268
1838,6.2313
1839,6.2252
1840,6.2121
1841,6.1993
1842,6.1914
1843,6.1888
1844,6.1913
1845,6.2002
1846,6.2146
1847,6.2304
1848,6.2446
1849,6.2593
1850,6.2774
1851,6.2941
1852,6.2978
1853,6.2824
1854,6.2557
1855,6.2345
1856,6.2299
1857,6.2408
1858,6.26
1859,6.2808
1860,6.3006
1861,6.318
1862,6.331
1863,6.3357
1864,6.328
1865,6.3065
1866,6.2741
1867,6.2359
1868,6.1981
1869,6.1677
1870,6.1511
1871,6.1492
1872,6.1548
1873,6.1576
1874,6.1534
1875,6.1468
1876,6.1464
1877,6.1555
1878,6.1687
1879,6.1767
1880,6.1747
1881,6.165
1882,6.1534
1883,6.1444
1884,6.1391
1885,6.1375
1886,6.1404
1887,6.1508
1888,6.1697
1889,6.1922
1890,6.2082
1891,6.2104
1892,6.201
1893,6.1899
1894,6.1858
1895,6.1907
1896,6.1995
1897,6.2048
1898,6.2022
