second,kW
551,3.675
552,3.6631
553,3.6553
554,3.6531
555,3.6534
556,3.6515
557,3.6444
558,3.6327
559,3.6189
560,3.6064
561,3.5973
562,3.5923
563,3.5915
564,3.5966
565,3.6092
566,3.6279
567,3.6465
568,3.6575
569,3.6581
570,3.653
571,3.6504
572,3.6561
573,3.6683
574,3.6795
575,3.6835
576,3.6803
577,3.675
578,3.6725
579,3.674
580,3.6778
581,3.6801
582,3.6769
583,3.6659
584,3.6488
585,3.6317
586,3.6206
587,3.6173
588,3.6193
589,3.6223
590,3.6233
591,3.6211
592,3.6158
593,3.61
594,3.6082
595,3.6129
596,3.6223
597,3.6308
598,3.6343
599,3.6328
600,3.629
601,3.6254
602,3.6234
603,3.6238
604,3.6272
605,3.6334
606,3.6403
607,3.6449
608,3.6448
609,3.6405
610,3.6363
611,3.637
612,3.6431
613,3.6501
614,3.6533
615,3.6521
616,3.6495
617,3.6481
618,3.6485
619,3.6505
620,3.6532
621,3.655
622,3.6546
623,3.654
624,3.6565
625,3.6623
626,3.6688
627,3.6737
628,3.6773
629,3.6801
630,3.6811
631,3.6784
632,3.6724
633,3.667
634,3.6669
635,3.672
636,3.675
637,3.6674
638,3.6491
639,3.6301
640,3.6238
641,3.6365
642,3.6624
643,3.6871
644,3.6969
645,3.6872
646,3.6651
647,3.6425
648,3.6276
649,3.6214
650,3.6215
651,3.6259
652,3.6323
653,3.6366
654,3.6346
655,3.6258
656,3.6146
657,3.6075
658,3.6089
659,3.6191
660,3.6344
661,3.6497
662,3.6625
663,3.6729
664,3.6812
665,3.6854
666,3.6824
667,3.6721
668,3.6587
669,3.6483
670,3.6439
671,3.644
672,3.6447
673,3.6445
674,3.6438
675,3.6433
676,3.6422
677,3.6401
678,3.639
679,3.6414
680,3.6466
681,3.6517
682,3.6543
683,3.6553
684,3.657
685,3.6592
686,3.6596
687,3.6571
688,3.6541
689,3.6528
690,3.6509
691,3.6436
692,3.6286
693,3.6101
694,3.5958
695,3.5914
696,3.5968
697,3.6069
698,3.6166
699,3.624
700,3.6298
701,3.634
702,3.634
703,3.628
704,3.6198
705,3.6165
706,3.6209
707,3.627
708,3.6247
709,3.6091
710,3.5859
711,3.5666
712,3.5589
713,3.563
714,3.5734
715,3.5838
716,3.5897
717,3.5885
718,3.5811
719,3.5731
720,3.5719
721,3.5795
722,3.5897
723,3.5938
724,3.5891
725,3.5807
726,3.5768
727,3.5822
728,3.5964
729,3.6137
730,3.6259
731,3.6278
732,3.6217
733,3.6164
734,3.6192
735,3.6298
736,3.6399
737,3.6408
738,3.6325
739,3.6229
740,3.6193
741,3.6207
742,3.6193
743,3.6096
744,3.594
745,3.5798
746,3.5721
747,3.5697
748,3.568
749,3.5638
750,3.5574
751,3.5517
752,3.5507
753,3.5569
754,3.568
755,3.5768
756,3.5767
757,3.5673
758,3.5554
759,3.5491
760,3.5508
761,3.5566
762,3.5616
763,3.5641
764,3.5636
765,3.5595
766,3.5526
767,3.5471
768,3.5482
769,3.556
770,3.5649
771,3.5686
772,3.5659
773,3.5611
774,3.5593
775,3.5627
776,3.5704
777,3.5804
778,3.5903
779,3.5978
780,3.6014
781,3.6008
782,3.5973
783,3.5921
784,3.5862
785,3.5802
786,3.5751
787,3.5724
788,3.5734
789,3.578
790,3.5836
791,3.5867
792,3.5855
793,3.5809
794,3.5754
795,3.5712
796,3.5707
797,3.5767
798,3.5905
799,3.6098
800,3.6269
801,3.6318
802,3.6205
803,3.6002
804,3.5843
805,3.5803
806,3.5827
807,3.5808
808,3.5704
809,3.5571
810,3.5491
811,3.5496
812,3.5549
813,3.5591
814,3.5576
815,3.5506
816,3.5427
817,3.539
818,3.5419
819,3.5494
820,3.5576
821,3.5637
822,3.5676
823,3.5703
824,3.5718
825,3.5708
826,3.5663
827,3.5585
828,3.5496
829,3.543
830,3.5411
831,3.544
832,3.5495
833,3.5545
834,3.5561
835,3.5531
836,3.5467
837,3.5393
838,3.5335
839,3.5305
840,3.5303
841,3.5326
842,3.5362
843,3.5399
844,3.5421
845,3.542
846,3.54
847,3.5383
848,3.5394
849,3.5441
850,3.5499
851,3.5542
852,3.5564
853,3.5581
854,3.5587
855,3.5565
856,3.5513
857,3.5462
858,3.5441
859,3.5446
860,3.5447
861,3.5419
862,3.5362
863,3.5301
864,3.5259
865,3.5247
866,3.5258
867,3.5275
868,3.5281
869,3.526
870,3.5206
871,3.5135
872,3.508
873,3.508
874,3.5148
875,3.5256
876,3.534
877,3.5344
878,3.5261
879,3.5137
880,3.5028
881,3.497
882,3.4972
883,3.5025
884,3.5096
885,3.5142
886,3.5141
887,3.5107
888,3.5071
889,3.5059
890,3.5077
891,3.5117
892,3.5165
893,3.5211
894,3.525
895,3.5286
896,3.5324
897,3.5362
898,3.5389
899,3.54
900,3.54
901,3.5393
902,3.5373
903,3.5338
904,3.5296
905,3.5266
906,3.525
907,3.5229
908,3.519
909,3.5145
910,3.5122
911,3.5145
912,3.5214
913,3.5299
914,3.5347
915,3.5307
916,3.5171
917,3.4978
918,3.4803
919,3.4717
920,3.4742
921,3.4841
922,3.4946
923,3.4998
924,3.4985
925,3.4942
926,3.4922
927,3.4955
928,3.5015
929,3.5032
930,3.4947
931,3.4773
932,3.4577
933,3.4429
934,3.4349
935,3.4328
936,3.4359
937,3.4442
938,3.4564
939,3.4698
940,3.4826
941,3.4948
942,3.5053
943,3.5117
944,3.5114
945,3.5046
946,3.4955
947,3.4902
948,3.4937
949,3.5057
950,3.5193
951,3.5264
952,3.5247
953,3.5196
954,3.5184
955,3.522
956,3.5241
957,3.5187
958,3.5072
959,3.4974
960,3.496
961,3.5023
962,3.5095
963,3.511
964,3.5054
965,3.4965
966,3.4888
967,3.4847
968,3.4842
969,3.487
970,3.4929
971,3.5001
972,3.5048
973,3.5043
974,3.4992
975,3.4934
976,3.4908
977,3.4925
978,3.4968
979,3.5022
980,3.5076
981,3.5113
982,3.5101
983,3.5024
984,3.4906
985,3.4804
986,3.4753
987,3.4741
988,3.4729
989,3.4712
990,3.4725
991,3.4795
992,3.4891
993,3.4941
994,3.4889
995,3.4753
996,3.4606
997,3.4523
998,3.4522
999,3.4563
1000,3.4591
1001,3.458
1002,3.455
1003,3.4541
1004,3.4577
1005,3.4651
1006,3.4718
1007,3.4721
1008,3.4626
1009,3.4453
1010,3.4262
1011,3.4127
1012,3.4092
1013,3.4167
1014,3.4321
1015,3.4492
1016,3.4613
1017,3.4652
1018,3.463
1019,3.4599
1020,3.4592
1021,3.4602
1022,3.4604
1023,3.4579
1024,3.4517
1025,3.4418
1026,3.4297
1027,3.4199
1028,3.4161
1029,3.4191
1030,3.4251
1031,3.4286
1032,3.4266
1033,3.4213
1034,3.4195
1035,3.4256
1036,3.4363
1037,3.4434
1038,3.4425
1039,3.4384
1040,3.4388
1041,3.4455
1042,3.4533
1043,3.4564
1044,3.4545
1045,3.4513
1046,3.4505
1047,3.4535
1048,3.4595
1049,3.4665
1050,3.4708
1051,3.4689
1052,3.4603
1053,3.4497
1054,3.4437
1055,3.4456
1056,3.4524
1057,3.4575
1058,3.4558
1059,3.4479
1060,3.4401
1061,3.4388
1062,3.4446
1063,3.452
1064,3.4542
1065,3.4487
1066,3.4386
1067,3.4282
1068,3.4199
1069,3.4138
1070,3.4102
1071,3.41
1072,3.4139
1073,3.4214
1074,3.4312
1075,3.441
1076,3.4472
1077,3.4473
1078,3.442
1079,3.4351
1080,3.4294
1081,3.4249
1082,3.4202
1083,3.4152
1084,3.4122
1085,3.4127
1086,3.4149
1087,3.4143
1088,3.4084
1089,3.3996
1090,3.3934
1091,3.3938
1092,3.4001
1093,3.4094
1094,3.4197
1095,3.4317
1096,3.446
1097,3.4608
1098,3.471
1099,3.4709
1100,3.4589
1101,3.4409
1102,3.4265
1103,3.4216
1104,3.4242
1105,3.428
1106,3.4299
1107,3.433
1108,3.4408
1109,3.451
1110,3.4568
1111,3.4545
1112,3.4485
1113,3.4451
1114,3.4449
1115,3.4435
1116,3.4374
1117,3.4289
1118,3.4241
1119,3.4273
1120,3.4372
1121,3.4474
1122,3.4505
1123,3.444
1124,3.4316
1125,3.4209
1126,3.4181
1127,3.4242
1128,3.4338
1129,3.4387
1130,3.4341
1131,3.4237
1132,3.4158
1133,3.4156
1134,3.4214
1135,3.4268
1136,3.4262
1137,3.4177
1138,3.4037
1139,3.3899
1140,3.3825
1141,3.3842
1142,3.3916
1143,3.3985
1144,3.4011
1145,3.4006
1146,3.3994
1147,3.3973
1148,3.392
1149,3.3833
1150,3.3741
1151,3.3677
1152,3.3654
1153,3.3671
1154,3.3732
1155,3.384
1156,3.3979
1157,3.4097
1158,3.4133
1159,3.4066
1160,3.3939
1161,3.3834
1162,3.3826
1163,3.3943
1164,3.4152
1165,3.4372
1166,3.4515
1167,3.4536
1168,3.4454
1169,3.4329
1170,3.4226
1171,3.418
1172,3.419
1173,3.4229
1174,3.4265
1175,3.4285
1176,3.429
1177,3.4279
1178,3.424
1179,3.4175
1180,3.4108
1181,3.4071
1182,3.4075
1183,3.4093
1184,3.4087
1185,3.4041
1186,3.3978
1187,3.3926
1188,3.3897
1189,3.3892
1190,3.3918
1191,3.3975
1192,3.4039
1193,3.4071
1194,3.4055
1195,3.4017
1196,3.3991
1197,3.3977
1198,3.395
1199,3.3896
1200,3.384
1201,3.3809
1202,3.3812
1203,3.3835
1204,3.3867
1205,3.3899
1206,3.3916
1207,3.3903
1208,3.3853
1209,3.3786
1210,3.3735
1211,3.3727
1212,3.375
1213,3.376
1214,3.3718
1215,3.3623
1216,3.3506
1217,3.3404
1218,3.3342
1219,3.334
1220,3.3407
1221,3.3516
1222,3.36
1223,3.3591
1224,3.3478
1225,3.3321
1226,3.3205
1227,3.3175
1228,3.3221
1229,3.3292
1230,3.3345
1231,3.3361
1232,3.3357
1233,3.3355
1234,3.335
1235,3.3307
1236,3.3204
1237,3.3071
1238,3.2974
1239,3.2958
1240,3.3009
1241,3.3087
1242,3.3166
1243,3.3245
1244,3.332
1245,3.3363
1246,3.335
1247,3.3279
1248,3.3177
1249,3.3092
1250,3.3068
1251,3.3123
1252,3.3228
1253,3.333
1254,3.3398
1255,3.3438
1256,3.3469
1257,3.349
1258,3.3489
1259,3.3475
1260,3.3475
1261,3.3506
1262,3.3557
1263,3.3607
1264,3.3643
1265,3.3658
1266,3.3653
1267,3.3644
1268,3.366
1269,3.3718
1270,3.3788
1271,3.3811
1272,3.3744
1273,3.3607
1274,3.3473
1275,3.3402
1276,3.3401
1277,3.3428
1278,3.3438
1279,3.3408
1280,3.3341
1281,3.3259
1282,3.3186
1283,3.3135
1284,3.3101
1285,3.307
1286,3.3033
1287,3.2997
1288,3.2976
1289,3.2974
1290,3.2989
1291,3.3015
1292,3.3045
1293,3.3078
1294,3.3108
1295,3.3122
1296,3.3107
1297,3.307
1298,3.3051
1299,3.309
1300,3.3189
1301,3.331
1302,3.3399
1303,3.3434
1304,3.3424
1305,3.339
1306,3.3345
1307,3.3297
1308,3.3249
1309,3.3201
1310,3.3147
1311,3.3083
1312,3.3022
1313,3.2984
1314,3.2982
1315,3.3004
1316,3.3024
1317,3.3018
1318,3.2989
1319,3.2966
1320,3.2992
1321,3.3082
1322,3.3197
1323,3.3267
1324,3.3245
1325,3.3144
1326,3.3012
1327,3.2889
1328,3.28
1329,3.277
1330,3.2822
1331,3.2947
1332,3.3092
1333,3.3187
1334,3.3196
1335,3.3142
1336,3.3081
1337,3.3065
1338,3.3115
1339,3.3212
1340,3.3299
1341,3.3317
1342,3.3253
1343,3.3145
1344,3.3052
1345,3.3
1346,3.2986
1347,3.2997
1348,3.3029
1349,3.3078
1350,3.3122
1351,3.3144
1352,3.3147
1353,3.3154
1354,3.317
1355,3.3175
1356,3.3142
1357,3.3079
1358,3.3017
1359,3.2981
1360,3.2973
1361,3.2982
1362,3.2997
1363,3.301
1364,3.3016
1365,3.3019
1366,3.302
1367,3.3023
1368,3.303
1369,3.3035
1370,3.3031
1371,3.3017
1372,3.3002
1373,3.3003
1374,3.3027
1375,3.3064
1376,3.3097
1377,3.3115
1378,3.3122
1379,3.3128
1380,3.3134
1381,3.3129
1382,3.3105
1383,3.3085
1384,3.3107
1385,3.3181
1386,3.3268
1387,3.3318
1388,3.3317
1389,3.3287
1390,3.3244
1391,3.3184
1392,3.3108
1393,3.3029
1394,3.2961
1395,3.2904
1396,3.2858
1397,3.2824
1398,3.2794
1399,3.2755
1400,3.2692
1401,3.2618
1402,3.2556
1403,3.2529
1404,3.2542
1405,3.2588
1406,3.2654
1407,3.2726
1408,3.2784
1409,3.2808
1410,3.2795
1411,3.2763
1412,3.2729
1413,3.2695
1414,3.2652
1415,3.2596
1416,3.2545
1417,3.2529
1418,3.2563
1419,3.2626
1420,3.2674
1421,3.2674
1422,3.2641
1423,3.2621
1424,3.2648
1425,3.2711
1426,3.2757
1427,3.274
1428,3.2667
1429,3.2596
1430,3.2587
1431,3.2653
1432,3.2757
1433,3.2843
1434,3.288
1435,3.2874
1436,3.2855
1437,3.2851
1438,3.2863
1439,3.2862
1440,3.2824
1441,3.2757
1442,3.2706
1443,3.2711
1444,3.2763
1445,3.2815
1446,3.2836
1447,3.2834
1448,3.2837
1449,3.2844
1450,3.2825
1451,3.2763
1452,3.2686
1453,3.2655
1454,3.2715
1455,3.2846
1456,3.2969
1457,3.3014
1458,3.297
1459,3.2885
1460,3.2811
1461,3.2765
1462,3.2742
1463,3.2745
1464,3.2786
1465,3.2867
1466,3.2965
1467,3.3046
1468,3.3098
1469,3.3126
1470,3.3136
1471,3.3127
1472,3.3107
1473,3.31
1474,3.3119
1475,3.3141
1476,3.3124
1477,3.3041
1478,3.2903
1479,3.2749
1480,3.2622
1481,3.2547
1482,3.253
1483,3.2548
1484,3.2572
1485,3.2584
1486,3.2595
1487,3.2628
1488,3.2692
1489,3.2776
1490,3.2852
1491,3.2896
1492,3.2891
1493,3.2837
1494,3.2754
1495,3.2672
1496,3.2604
1497,3.2546
1498,3.2489
1499,3.2447
1500,3.2452
1501,3.2526
1502,3.2648
1503,3.2751
1504,3.2772
1505,3.27
1506,3.2585
1507,3.2505
1508,3.2507
1509,3.259
1510,3.2714
1511,3.2834
1512,3.2918
1513,3.2948
1514,3.2922
1515,3.2852
1516,3.2767
1517,3.2704
1518,3.2693
1519,3.2744
1520,3.2836
1521,3.2919
1522,3.2944
1523,3.2901
1524,3.2824
1525,3.275
1526,3.2688
1527,3.2628
1528,3.2572
1529,3.254
1530,3.2548
1531,3.2597
1532,3.2683
1533,3.2799
1534,3.2924
1535,3.3012
1536,3.3024
1537,3.2961
1538,3.2862
1539,3.2785
1540,3.2771
1541,3.2825
1542,3.2909
1543,3.2964
1544,3.2938
1545,3.2831
1546,3.2696
1547,3.2603
1548,3.2591
1549,3.2631
1550,3.2656
1551,3.2625
1552,3.2564
1553,3.2536
1554,3.2574
1555,3.2654
1556,3.2733
1557,3.2787
1558,3.283
1559,3.2879
1560,3.2926
1561,3.2948
1562,3.2929
1563,3.2883
1564,3.2851
1565,3.2867
1566,3.2931
1567,3.3009
1568,3.3048
1569,3.3024
1570,3.2954
1571,3.2878
1572,3.2822
1573,3.2768
1574,3.268
1575,3.2554
1576,3.2434
1577,3.2376
1578,3.2391
1579,3.244
1580,3.2485
1581,3.2533
1582,3.2607
1583,3.2707
1584,3.2782
1585,3.2773
1586,3.267
1587,3.2534
1588,3.2453
1589,3.2486
1590,3.2607
1591,3.273
1592,3.2774
1593,3.2716
1594,3.2605
1595,3.2503
1596,3.245
1597,3.2442
1598,3.2457
1599,3.2479
1600,3.2507
1601,3.2542
1602,3.2569
1603,3.2563
1604,3.2509
1605,3.242
1606,3.2327
1607,3.225
1608,3.2194
1609,3.2161
1610,3.2157
1611,3.2178
1612,3.2207
1613,3.2225
1614,3.2231
1615,3.2241
1616,3.2266
1617,3.2296
1618,3.2317
1619,3.2319
1620,3.2296
1621,3.2253
1622,3.2213
1623,3.2231
1624,3.2355
1625,3.2578
1626,3.2796
1627,3.2876
1628,3.2764
1629,3.2553
1630,3.2409
1631,3.2425
1632,3.2553
1633,3.2662
1634,3.2668
1635,3.2596
1636,3.2536
1637,3.2544
1638,3.2608
1639,3.2673
1640,3.2708
1641,3.2729
1642,3.2768
1643,3.2822
1644,3.2844
1645,3.2788
1646,3.2668
1647,3.2555
1648,3.2507
1649,3.2517
1650,3.2525
1651,3.2482
1652,3.2392
1653,3.2294
1654,3.2225
1655,3.2201
1656,3.2213
1657,3.2244
1658,3.2278
1659,3.2299
1660,3.2289
1661,3.2245
1662,3.2187
1663,3.2158
1664,3.2192
1665,3.2288
1666,3.2405
1667,3.2484
1668,3.2487
1669,3.2433
1670,3.2382
1671,3.2385
1672,3.2442
1673,3.2514
1674,3.2565
1675,3.2589
1676,3.2593
1677,3.2584
1678,3.2566
1679,3.2558
1680,3.2589
1681,3.2668
1682,3.2765
1683,3.2826
1684,3.2827
1685,3.2781
1686,3.2708
1687,3.2607
1688,3.2492
1689,3.2415
1690,3.2432
1691,3.2544
1692,3.2674
1693,3.2738
1694,3.2704
1695,3.2598
1696,3.2476
1697,3.2392
1698,3.2373
1699,3.2413
1700,3.2484
1701,3.2556
1702,3.2602
1703,3.2597
1704,3.253
1705,3.2419
1706,3.2305
1707,3.2223
1708,3.2193
1709,3.2218
1710,3.2288
1711,3.2369
1712,3.2428
1713,3.2454
1714,3.2464
1715,3.2474
1716,3.2482
1717,3.2466
1718,3.2408
1719,3.232
1720,3.2237
1721,3.2188
1722,3.2181
1723,3.221
1724,3.2271
1725,3.2351
1726,3.2424
1727,3.2471
1728,3.2493
1729,3.251
1730,3.2526
1731,3.2527
1732,3.2495
1733,3.2432
1734,3.2354
1735,3.2271
1736,3.2201
1737,3.2172
1738,3.2198
1739,3.2249
1740,3.2266
1741,3.2221
1742,3.2147
1743,3.21
1744,3.211
1745,3.2157
1746,3.2208
1747,3.2255
1748,3.2298
1749,3.2323
1750,3.2315
1751,3.2281
1752,3.2251
1753,3.2246
1754,3.2256
1755,3.2256
1756,3.2225
1757,3.2155
1758,3.2052
1759,3.1931
1760,3.1829
1761,3.1782
1762,3.1798
1763,3.1849
1764,3.1895
1765,3.1921
1766,3.1935
1767,3.1948
1768,3.1957
1769,3.1952
1770,3.1932
1771,3.19
1772,3.1866
1773,3.1835
1774,3.1812
1775,3.1802
1776,3.1818
1777,3.1874
1778,3.1969
1779,3.2074
1780,3.2151
1781,3.2173
1782,3.2132
1783,3.2039
1784,3.1911
1785,3.1777
1786,3.1676
1787,3.1646
1788,3.1687
1789,3.1773
1790,3.1874
1791,3.1972
1792,3.206
1793,3.213
1794,3.2184
1795,3.2222
1796,3.225
1797,3.227
1798,3.2286
1799,3.2296
1800,3.23
1801,3.2297
1802,3.2288
1803,3.2271
1804,3.2238
1805,3.2193
1806,3.2158
1807,3.2166
1808,3.2227
1809,3.2305
1810,3.2343
1811,3.2312
1812,3.2236
1813,3.2167
1814,3.2149
1815,3.22
1816,3.2311
1817,3.2454
1818,3.2593
1819,3.2693
1820,3.2732
1821,3.271
1822,3.2651
1823,3.2583
1824,3.253
1825,3.2503
1826,3.2497
1827,3.2489
1828,3.2444
1829,3.2349
1830,3.2241
1831,3.2173
1832,3.2165
1833,3.2182
1834,3.2179
1835,3.2148
1836,3.2114
1837,3.2102
1838,3.2101
1839,3.2087
1840,3.2053
1841,3.2025
1842,3.204
1843,3.2116
1844,3.2223
1845,3.2313
1846,3.2354
1847,3.2351
1848,3.2331
1849,3.2305
1850,3.2268
1851,3.2213
1852,3.2156
1853,3.2121
1854,3.2125
1855,3.2157
1856,3.218
1857,3.2168
1858,3.2124
1859,3.2071
1860,3.2028
1861,3.1996
1862,3.1972
1863,3.1964
1864,3.1984
1865,3.2025
1866,3.2063
1867,3.2084
1868,3.2106
1869,3.2157
1870,3.2236
1871,3.2297
1872,3.2299
1873,3.2247
1874,3.2186
1875,3.2157
1876,3.2167
1877,3.2194
1878,3.2211
1879,3.2202
1880,3.2164
1881,3.2102
1882,3.2038
1883,3.201
1884,3.2045
1885,3.213
1886,3.2219
1887,3.2273
1888,3.2298
1889,3.234
1890,3.2434
1891,3.2569
1892,3.2691
1893,3.2749
1894,3.2728
1895,3.2657
