second,kW
465,7.127
466,7.1419
467,7.1607
468,7.1842
469,7.2084
470,7.2252
471,7.2292
472,7.2227
473,7.2134
474,7.2082
475,7.2091
476,7.2131
477,7.2132
478,7.2017
479,7.1755
480,7.1413
481,7.1126
482,7.0996
483,7.1022
484,7.1121
485,7.1215
486,7.1283
487,7.1362
488,7.1496
489,7.1665
490,7.1763
491,7.1678
492,7.1429
493,7.1185
494,7.1111
495,7.1205
496,7.1312
497,7.1307
498,7.1225
499,7.1192
500,7.1272
501,7.1425
502,7.1591
503,7.1757
504,7.1914
505,7.199
506,7.1896
507,7.1634
508,7.133
509,7.1147
510,7.1166
511,7.1341
512,7.1553
513,7.1696
514,7.1728
515,7.167
516,7.1574
517,7.1476
518,7.1383
519,7.1289
520,7.1201
521,7.1128
522,7.1078
523,7.1052
524,7.1054
525,7.1091
526,7.1167
527,7.1258
528,7.1316
529,7.1292
530,7.117
531,7.0975
532,7.0761
533,7.0598
534,7.0551
535,7.0643
536,7.0842
537,7.1094
538,7.1372
539,7.1674
540,7.1986
541,7.2257
542,7.2431
543,7.2496
544,7.2492
545,7.2472
546,7.2467
547,7.2475
548,7.2464
549,7.239
550,7.2235
551,7.2026
552,7.1809
553,7.1623
554,7.1477
555,7.1354
556,7.1223
557,7.1052
558,7.0823
559,7.057
560,7.0384
561,7.0371
562,7.0548
563,7.0818
564,7.1043
565,7.1174
566,7.1278
567,7.1441
568,7.1678
569,7.1915
570,7.2051
571,7.2033
572,7.1886
573,7.1693
574,7.1537
575,7.1451
576,7.1421
577,7.1414
578,7.1393
579,7.1343
580,7.1288
581,7.1287
582,7.1383
583,7.1542
584,7.1654
585,7.161
586,7.1401
587,7.1136
588,7.0944
589,7.0874
590,7.089
591,7.0939
592,7.1005
593,7.1083
594,7.1149
595,7.1186
596,7.1219
597,7.13
598,7.1428
599,7.152
600,7.1486
601,7.1339
602,7.1191
603,7.1127
604,7.1114
605,7.1052
606,7.0915
607,7.0812
608,7.0878
609,7.1111
610,7.1349
611,7.1413
612,7.1266
613,7.1015
614,7.0787
615,7.0637
616,7.057
617,7.0593
618,7.0706
619,7.0864
620,7.0967
621,7.0937
622,7.0795
623,7.0675
624,7.0729
625,7.0988
626,7.132
627,7.154
628,7.1567
629,7.1454
630,7.1306
631,7.1187
632,7.1112
633,7.1084
634,7.1114
635,7.1201
636,7.1325
637,7.1456
638,7.1579
639,7.1685
640,7.175
641,7.1736
642,7.1614
643,7.1401
644,7.1172
645,7.1011
646,7.0945
647,7.0913
648,7.0828
649,7.0673
650,7.0515
651,7.0445
652,7.0499
653,7.0634
654,7.0766
655,7.0829
656,7.0823
657,7.0793
658,7.0778
659,7.0789
660,7.0843
661,7.0975
662,7.1196
663,7.1447
664,7.1607
665,7.1576
666,7.1363
667,7.1098
668,7.0947
669,7.0993
670,7.1195
671,7.1439
672,7.1642
673,7.1777
674,7.1834
675,7.1784
676,7.1613
677,7.1368
678,7.1166
679,7.1119
680,7.1236
681,7.1402
682,7.1452
683,7.1317
684,7.107
685,7.0868
686,7.0823
687,7.0936
688,7.1131
689,7.1323
690,7.1476
691,7.1613
692,7.1777
693,7.197
694,7.2124
695,7.2147
696,7.2
697,7.1727
698,7.1426
699,7.1181
700,7.1024
701,7.0924
702,7.086
703,7.0868
704,7.1021
705,7.1304
706,7.156
707,7.1602
708,7.1391
709,7.1085
710,7.0903
711,7.095
712,7.1156
713,7.1372
714,7.1514
715,7.1607
716,7.1714
717,7.1823
718,7.1849
719,7.1739
720,7.1577
721,7.1536
722,7.1713
723,7.2021
724,7.2254
725,7.2274
726,7.2113
727,7.1923
728,7.1824
729,7.182
730,7.1864
731,7.1942
732,7.2073
733,7.2244
734,7.2394
735,7.248
736,7.2526
737,7.2582
738,7.2633
739,7.26
740,7.2433
741,7.2172
742,7.1913
743,7.1733
744,7.1649
745,7.1653
746,7.1733
747,7.1866
748,7.2003
749,7.208
750,7.2058
751,7.1965
752,7.188
753,7.1866
754,7.1915
755,7.197
756,7.2009
757,7.2084
758,7.2255
759,7.2493
760,7.2678
761,7.2707
762,7.2591
763,7.2442
764,7.2358
765,7.2336
766,7.2289
767,7.2151
768,7.1949
769,7.1798
770,7.1811
771,7.1997
772,7.2237
773,7.2362
774,7.2305
775,7.2147
776,7.2018
777,7.1946
778,7.1846
779,7.1645
780,7.1381
781,7.1154
782,7.1017
783,7.0952
784,7.092
785,7.0903
786,7.0901
787,7.0907
788,7.0916
789,7.0949
790,7.1042
791,7.1203
792,7.1384
793,7.1502
794,7.1517
795,7.1464
796,7.1408
797,7.1378
798,7.1365
799,7.1368
800,7.1407
801,7.1495
802,7.1598
803,7.1654
804,7.1622
805,7.1517
806,7.1401
807,7.1326
808,7.1296
809,7.1277
810,7.1231
811,7.1147
812,7.1051
813,7.0972
814,7.0915
815,7.0855
816,7.0775
817,7.0705
818,7.0689
819,7.0745
820,7.0832
821,7.0891
822,7.088
823,7.0805
824,7.0707
825,7.0624
826,7.0551
827,7.0455
828,7.0335
829,7.0243
830,7.0239
831,7.033
832,7.0479
833,7.0642
834,7.0782
835,7.0864
836,7.0877
837,7.0861
838,7.0881
839,7.0959
840,7.1051
841,7.1083
842,7.1004
843,7.0832
844,7.0654
845,7.0563
846,7.0584
847,7.0658
848,7.0719
849,7.0756
850,7.0805
851,7.0891
852,7.1
853,7.111
854,7.1229
855,7.1398
856,7.1647
857,7.1925
858,7.2107
859,7.2083
860,7.1874
861,7.163
862,7.1497
863,7.1492
864,7.1522
865,7.1503
866,7.1436
867,7.1366
868,7.1322
869,7.1296
870,7.1277
871,7.1271
872,7.1301
873,7.1377
874,7.1489
875,7.1596
876,7.1642
877,7.1588
878,7.1457
879,7.1344
880,7.1351
881,7.1495
882,7.1682
883,7.1788
884,7.178
885,7.1739
886,7.1754
887,7.1818
888,7.1846
889,7.1778
890,7.1638
891,7.1475
892,7.1315
893,7.1185
894,7.113
895,7.1158
896,7.1215
897,7.124
898,7.1226
899,7.1206
900,7.12
901,7.1198
902,7.1183
903,7.1156
904,7.1126
905,7.1104
906,7.1094
907,7.1102
908,7.1133
909,7.1186
910,7.1245
911,7.1314
912,7.1444
913,7.1679
914,7.1956
915,7.2113
916,7.2049
917,7.182
918,7.1576
919,7.1427
920,7.1369
921,7.1338
922,7.1304
923,7.1303
924,7.1377
925,7.1517
926,7.1663
927,7.1746
928,7.174
929,7.1685
930,7.1657
931,7.1694
932,7.1736
933,7.1672
934,7.1461
935,7.1201
936,7.105
937,7.1074
938,7.1181
939,7.1236
940,7.1213
941,7.121
942,7.1309
943,7.1473
944,7.1593
945,7.162
946,7.1601
947,7.1587
948,7.1572
949,7.151
950,7.1395
951,7.1274
952,7.1219
953,7.1263
954,7.1349
955,7.1353
956,7.1181
957,7.0859
958,7.0526
959,7.0324
960,7.0291
961,7.0351
962,7.0418
963,7.0477
964,7.0573
965,7.0723
966,7.0882
967,7.0974
968,7.0961
969,7.0859
970,7.0715
971,7.057
972,7.0439
973,7.0327
974,7.0245
975,7.0215
976,7.025
977,7.034
978,7.0464
979,7.06
980,7.0714
981,7.0756
982,7.0694
983,7.0552
984,7.0421
985,7.039
986,7.0476
987,7.0613
988,7.0718
989,7.076
990,7.0769
991,7.0789
992,7.084
993,7.0912
994,7.099
995,7.1069
996,7.1152
997,7.1225
998,7.1263
999,7.1252
1000,7.1185
1001,7.1051
1002,7.0847
1003,7.0601
1004,7.0381
1005,7.0254
1006,7.0226
1007,7.0242
1008,7.0259
1009,7.0309
1010,7.0469
1011,7.0748
1012,7.1032
1013,7.1171
1014,7.1125
1015,7.099
1016,7.0889
1017,7.0845
1018,7.0812
1019,7.077
1020,7.0757
1021,7.081
1022,7.0908
1023,7.0993
1024,7.1033
1025,7.1044
1026,7.1069
1027,7.1155
1028,7.1317
1029,7.1506
1030,7.1631
1031,7.1632
1032,7.1536
1033,7.1436
1034,7.1409
1035,7.1467
1036,7.157
1037,7.1672
1038,7.1754
1039,7.1809
1040,7.1821
1041,7.1764
1042,7.161
1043,7.1358
1044,7.1086
1045,7.094
1046,7.1045
1047,7.1389
1048,7.1815
1049,7.2131
1050,7.224
1051,7.218
1052,7.2073
1053,7.203
1054,7.2092
1055,7.2234
1056,7.2412
1057,7.2589
1058,7.2721
1059,7.2758
1060,7.2682
1061,7.2537
1062,7.2386
1063,7.2261
1064,7.2163
1065,7.2109
1066,7.213
1067,7.2236
1068,7.2387
1069,7.2505
1070,7.2519
1071,7.2407
1072,7.2225
1073,7.2067
1074,7.198
1075,7.194
1076,7.1896
1077,7.1832
1078,7.1764
1079,7.1692
1080,7.1577
1081,7.1396
1082,7.1205
1083,7.1117
1084,7.1176
1085,7.1283
1086,7.1296
1087,7.1202
1088,7.1131
1089,7.1189
1090,7.133
1091,7.1422
1092,7.1405
1093,7.1342
1094,7.1341
1095,7.1441
1096,7.1578
1097,7.165
1098,7.1603
1099,7.1481
1100,7.1383
1101,7.1358
1102,7.1347
1103,7.1251
1104,7.107
1105,7.0941
1106,7.0986
1107,7.1163
1108,7.1303
1109,7.1305
1110,7.1245
1111,7.127
1112,7.1422
1113,7.1577
1114,7.1566
1115,7.134
1116,7.1017
1117,7.0788
1118,7.078
1119,7.098
1120,7.1268
1121,7.152
1122,7.1692
1123,7.1813
1124,7.1911
1125,7.1971
1126,7.1957
1127,7.1867
1128,7.1755
1129,7.1686
1130,7.1688
1131,7.1728
1132,7.1734
1133,7.1644
1134,7.1456
1135,7.1233
1136,7.1056
1137,7.0958
1138,7.0928
1139,7.094
1140,7.0983
1141,7.1053
1142,7.1131
1143,7.1182
1144,7.1164
1145,7.1061
1146,7.0904
1147,7.0763
1148,7.0698
1149,7.0735
1150,7.0862
1151,7.1048
1152,7.1253
1153,7.1435
1154,7.1565
1155,7.1652
1156,7.1722
1157,7.1779
1158,7.1787
1159,7.1734
1160,7.1688
1161,7.1744
1162,7.191
1163,7.2096
1164,7.2222
1165,7.2289
1166,7.2328
1167,7.2317
1168,7.2213
1169,7.2022
1170,7.1805
1171,7.1607
1172,7.1429
1173,7.1266
1174,7.1139
1175,7.109
1176,7.1129
1177,7.1211
1178,7.1267
1179,7.1266
1180,7.1263
1181,7.1326
1182,7.1434
1183,7.1469
1184,7.1357
1185,7.1177
1186,7.1099
1187,7.1191
1188,7.134
1189,7.1385
1190,7.1293
1191,7.1164
1192,7.1091
1193,7.1087
1194,7.1119
1195,7.1155
1196,7.117
1197,7.115
1198,7.1114
1199,7.1117
1200,7.1202
1201,7.1343
1202,7.1459
1203,7.1484
1204,7.143
1205,7.1372
1206,7.1409
1207,7.1608
1208,7.1965
1209,7.2377
1210,7.269
1211,7.2805
1212,7.2761
1213,7.2699
1214,7.2719
1215,7.2803
1216,7.2857
1217,7.2825
1218,7.2722
1219,7.2593
1220,7.2456
1221,7.2302
1222,7.2136
1223,7.2017
1224,7.2023
1225,7.2147
1226,7.2261
1227,7.2226
1228,7.2031
1229,7.1797
1230,7.1649
1231,7.1614
1232,7.1647
1233,7.1686
1234,7.1688
1235,7.1624
1236,7.1474
1237,7.1254
1238,7.1008
1239,7.0794
1240,7.0663
1241,7.064
1242,7.0708
1243,7.0807
1244,7.0886
1245,7.0965
1246,7.1109
1247,7.132
1248,7.1494
1249,7.152
1250,7.1421
1251,7.1346
1252,7.1407
1253,7.1559
1254,7.1658
1255,7.1604
1256,7.1417
1257,7.12
1258,7.1066
1259,7.1099
1260,7.1297
1261,7.1543
1262,7.166
1263,7.1537
1264,7.122
1265,7.0872
1266,7.0656
1267,7.0638
1268,7.0771
1269,7.0936
1270,7.1021
1271,7.1014
1272,7.1026
1273,7.1188
1274,7.1479
1275,7.1725
1276,7.1781
1277,7.1709
1278,7.17
1279,7.1853
1280,7.2064
1281,7.2147
1282,7.2026
1283,7.1793
1284,7.1614
1285,7.1587
1286,7.1682
1287,7.1795
1288,7.1852
1289,7.1841
1290,7.1769
1291,7.1639
1292,7.1479
1293,7.1355
1294,7.1326
1295,7.1386
1296,7.1475
1297,7.155
1298,7.1613
1299,7.1679
1300,7.174
1301,7.1761
1302,7.1724
1303,7.1667
1304,7.1659
1305,7.1728
1306,7.1825
1307,7.1858
1308,7.1777
1309,7.1613
1310,7.1437
1311,7.1298
1312,7.1202
1313,7.1135
1314,7.1091
1315,7.1082
1316,7.113
1317,7.1259
1318,7.146
1319,7.1683
1320,7.1872
1321,7.1996
1322,7.205
1323,7.2023
1324,7.1901
1325,7.1682
1326,7.1403
1327,7.1134
1328,7.0949
1329,7.0857
1330,7.0801
1331,7.0737
1332,7.0698
1333,7.0751
1334,7.0913
1335,7.1122
1336,7.1288
1337,7.1356
1338,7.1337
1339,7.1294
1340,7.1287
1341,7.1315
1342,7.1321
1343,7.1249
1344,7.1094
1345,7.0903
1346,7.0736
1347,7.0628
1348,7.0584
1349,7.0575
1350,7.0551
1351,7.046
1352,7.0299
1353,7.0133
1354,7.0035
1355,7.0003
1356,6.9953
1357,6.9797
1358,6.9525
1359,6.9217
1360,6.9
1361,6.898
1362,6.9186
1363,6.9535
1364,6.9876
1365,7.0082
1366,7.0133
1367,7.0123
1368,7.0174
1369,7.0326
1370,7.0513
1371,7.0632
1372,7.0641
1373,7.0578
1374,7.0528
1375,7.0566
1376,7.0709
1377,7.0911
1378,7.1093
1379,7.1207
1380,7.1249
1381,7.123
1382,7.116
1383,7.1056
1384,7.0955
1385,7.0881
1386,7.0829
1387,7.0777
1388,7.072
1389,7.0662
1390,7.0626
1391,7.0645
1392,7.0746
1393,7.0902
1394,7.1042
1395,7.1108
1396,7.1091
1397,7.1001
1398,7.0844
1399,7.065
1400,7.0499
1401,7.0483
1402,7.0629
1403,7.0845
1404,7.0972
1405,7.0911
1406,7.071
1407,7.0519
1408,7.0458
1409,7.054
1410,7.0694
1411,7.0838
1412,7.094
1413,7.102
1414,7.1112
1415,7.1207
1416,7.1252
1417,7.1198
1418,7.1043
1419,7.0832
1420,7.0611
1421,7.0404
1422,7.0245
1423,7.0199
1424,7.0326
1425,7.0601
1426,7.0889
1427,7.1033
1428,7.0976
1429,7.0794
1430,7.0624
1431,7.0579
1432,7.0703
1433,7.0952
1434,7.1189
1435,7.1252
1436,7.106
1437,7.0684
1438,7.0286
1439,7.0006
1440,6.9893
1441,6.992
1442,7.0018
1443,7.012
1444,7.0198
1445,7.0286
1446,7.0423
1447,7.0587
1448,7.0701
1449,7.0724
1450,7.0694
1451,7.0701
1452,7.081
1453,7.1025
1454,7.1287
1455,7.1507
1456,7.1602
1457,7.153
1458,7.131
1459,7.1019
1460,7.0791
1461,7.0761
1462,7.0974
1463,7.133
1464,7.1636
1465,7.1757
1466,7.1712
1467,7.1628
1468,7.1598
1469,7.1617
1470,7.1628
1471,7.1616
1472,7.1618
1473,7.1659
1474,7.1707
1475,7.1711
1476,7.1643
1477,7.1525
1478,7.1412
1479,7.1389
1480,7.1518
1481,7.1777
1482,7.2037
1483,7.2155
1484,7.21
1485,7.1967
1486,7.1873
1487,7.1847
1488,7.1825
1489,7.1731
1490,7.1573
1491,7.1446
1492,7.1432
1493,7.151
1494,7.159
1495,7.1632
1496,7.1684
1497,7.1791
1498,7.1889
1499,7.1867
1500,7.171
1501,7.1522
1502,7.1403
1503,7.1331
1504,7.123
1505,7.1101
1506,7.1044
1507,7.1134
1508,7.1313
1509,7.1432
1510,7.1411
1511,7.1324
1512,7.1308
1513,7.1397
1514,7.149
1515,7.1493
1516,7.1434
1517,7.1419
1518,7.1496
1519,7.1604
1520,7.1666
1521,7.1653
1522,7.1559
1523,7.137
1524,7.1108
1525,7.0875
1526,7.08
1527,7.0914
1528,7.1123
1529,7.1293
1530,7.1365
1531,7.1374
1532,7.139
1533,7.1454
1534,7.1581
1535,7.1786
1536,7.2071
1537,7.238
1538,7.2578
1539,7.2532
1540,7.2233
1541,7.1828
1542,7.1508
1543,7.1376
1544,7.1405
1545,7.1503
1546,7.1621
1547,7.1783
1548,7.2023
1549,7.2306
1550,7.2521
1551,7.256
1552,7.2397
1553,7.2114
1554,7.185
1555,7.1714
1556,7.1718
1557,7.1786
1558,7.1821
1559,7.1775
1560,7.1673
1561,7.1586
1562,7.1585
1563,7.1695
1564,7.1879
1565,7.2066
1566,7.2188
1567,7.2212
1568,7.2137
1569,7.1984
1570,7.1786
1571,7.1595
1572,7.1463
1573,7.1411
1574,7.1406
1575,7.1379
1576,7.1269
1577,7.1065
1578,7.0823
1579,7.0627
1580,7.0543
1581,7.0576
1582,7.0672
1583,7.0736
1584,7.0681
1585,7.0483
1586,7.0214
1587,6.9997
1588,6.9913
1589,6.993
1590,6.9956
1591,6.9943
1592,6.9929
1593,6.9966
1594,7.0043
1595,7.0098
1596,7.0102
1597,7.0101
1598,7.0167
1599,7.0311
1600,7.0448
1601,7.0473
1602,7.0354
1603,7.017
1604,7.0058
1605,7.0123
1606,7.0367
1607,7.0683
1608,7.0933
1609,7.105
1610,7.1079
1611,7.1122
1612,7.1237
1613,7.14
1614,7.1542
1615,7.1602
1616,7.1543
1617,7.1384
1618,7.1199
1619,7.1085
1620,7.1091
1621,7.1175
1622,7.1231
1623,7.1162
1624,7.096
1625,7.0726
1626,7.0606
1627,7.0692
1628,7.0938
1629,7.1194
1630,7.1312
1631,7.1237
1632,7.1009
1633,7.0704
1634,7.0401
1635,7.0177
1636,7.0098
1637,7.0182
1638,7.0383
1639,7.0601
1640,7.0727
1641,7.0718
1642,7.062
1643,7.0524
1644,7.0484
1645,7.049
1646,7.0499
1647,7.0489
1648,7.0473
1649,7.0462
1650,7.0445
1651,7.0403
1652,7.0343
1653,7.0305
1654,7.0317
1655,7.0365
1656,7.0408
1657,7.0405
1658,7.0352
1659,7.0276
1660,7.0231
1661,7.0274
1662,7.0425
1663,7.0634
1664,7.0808
1665,7.0884
1666,7.0894
1667,7.0922
1668,7.1005
1669,7.1084
1670,7.1064
1671,7.0913
1672,7.0683
1673,7.0434
1674,7.0194
1675,6.9979
1676,6.9831
1677,6.9788
1678,6.984
1679,6.9918
1680,6.995
1681,6.9917
1682,6.9877
1683,6.9903
1684,7.0019
1685,7.0175
1686,7.0308
1687,7.0397
1688,7.0434
1689,7.0366
1690,7.0135
1691,6.98
1692,6.9568
1693,6.9628
1694,6.9962
1695,7.0336
1696,7.0503
1697,7.0414
1698,7.0224
1699,7.0134
1700,7.0233
1701,7.0466
1702,7.0708
1703,7.0837
1704,7.0786
1705,7.0573
1706,7.0308
1707,7.014
1708,7.0177
1709,7.0403
1710,7.0687
1711,7.087
1712,7.0879
1713,7.0778
1714,7.0701
1715,7.074
1716,7.0877
1717,7.1024
1718,7.1088
1719,7.1021
1720,7.0828
1721,7.0549
1722,7.0245
1723,7.0002
1724,6.9909
1725,6.9994
1726,7.0184
1727,7.0359
1728,7.0463
1729,7.0534
1730,7.0629
1731,7.0739
1732,7.0798
1733,7.0773
1734,7.0707
1735,7.0684
1736,7.0735
1737,7.0824
1738,7.0893
1739,7.0916
1740,7.0895
1741,7.0812
1742,7.0641
1743,7.039
1744,7.0132
1745,6.9961
1746,6.9925
1747,6.9989
1748,7.0077
1749,7.0139
1750,7.0175
1751,7.021
1752,7.024
1753,7.0246
1754,7.0227
1755,7.0213
1756,7.0235
1757,7.0297
1758,7.0387
1759,7.0477
1760,7.0521
1761,7.0476
1762,7.0345
1763,7.0194
1764,7.0118
1765,7.0177
1766,7.0365
1767,7.062
1768,7.0852
1769,7.0976
1770,7.0954
1771,7.0821
1772,7.0663
1773,7.0552
1774,7.0507
1775,7.051
1776,7.0531
1777,7.0526
1778,7.0442
1779,7.0279
1780,7.0108
1781,7.0022
1782,7.0048
1783,7.0148
1784,7.0282
1785,7.0446
1786,7.0632
1787,7.0765
1788,7.0754
1789,7.0591
1790,7.0396
1791,7.0301
1792,7.034
1793,7.0443
1794,7.0525
1795,7.0549
1796,7.0522
1797,7.0471
1798,7.0427
1799,7.0405
1800,7.04
1801,7.0403
1802,7.0413
1803,7.0436
1804,7.047
1805,7.0517
1806,7.0586
1807,7.068
1808,7.0775
1809,7.0844
1810,7.0905
1811,7.1005
1812,7.1136
1813,7.12
1814,7.112
1815,7.0934
1816,7.0765
1817,7.0683
1818,7.0673
1819,7.0691
1820,7.072
1821,7.0757
1822,7.0772
1823,7.0713
1824,7.0566
1825,7.0395
1826,7.0305
1827,7.0352
1828,7.0488
1829,7.061
1830,7.067
1831,7.0707
1832,7.078
1833,7.0877
1834,7.0942
1835,7.0958
1836,7.097
1837,7.1011
1838,7.1047
1839,7.1019
1840,7.0911
1841,7.0763
1842,7.0631
1843,7.0544
1844,7.0495
1845,7.0463
1846,7.0426
1847,7.0369
1848,7.0305
1849,7.0268
1850,7.0279
1851,7.0324
1852,7.038
1853,7.0445
1854,7.054
1855,7.0662
1856,7.0779
1857,7.0841
1858,7.082
1859,7.0737
1860,7.0659
1861,7.0657
1862,7.0736
1863,7.0818
1864,7.0809
1865,7.0693
1866,7.0545
1867,7.0455
1868,7.0454
1869,7.05
1870,7.0528
1871,7.0508
1872,7.0465
1873,7.0452
1874,7.05
1875,7.0597
1876,7.0702
1877,7.078
1878,7.0834
1879,7.0895
1880,7.0991
1881,7.1113
1882,7.1233
1883,7.133
1884,7.1394
1885,7.1416
1886,7.14
1887,7.1368
1888,7.1336
1889,7.1288
1890,7.1177
1891,7.0963
1892,7.0662
1893,7.0366
1894,7.0204
1895,7.0247
1896,7.0439
1897,7.0636
