second,kW
1019,21.6869
1020,21.6996
1021,21.6728
1022,21.6186
1023,21.559
1024,21.5146
1025,21.4992
1026,21.5153
1027,21.5505
1028,21.5821
1029,21.5908
1030,21.5744
1031,21.5492
1032,21.5359
1033,21.542
1034,21.5586
1035,21.5716
1036,21.5748
1037,21.5775
1038,21.6009
1039,21.6618
1040,21.751
1041,21.8289
1042,21.8507
1043,21.8031
1044,21.7138
1045,21.6291
1046,21.5849
1047,21.5911
1048,21.6305
1049,21.6641
1050,21.6508
1051,21.5782
1052,21.4776
1053,21.4006
1054,21.3768
1055,21.3939
1056,21.4207
1057,21.442
1058,21.4646
1059,21.4936
1060,21.5162
1061,21.5162
1062,21.4992
1063,21.4892
1064,21.5021
1065,21.5278
1066,21.5415
1067,21.5281
1068,21.4947
1069,21.4616
1070,21.4428
1071,21.4384
1072,21.4445
1073,21.4613
1074,21.4847
1075,21.499
1076,21.4906
1077,21.4655
1078,21.4436
1079,21.4395
1080,21.4549
1081,21.4848
1082,21.5175
1083,21.5307
1084,21.5028
1085,21.4365
1086,21.3674
1087,21.3467
1088,21.4042
1089,21.5206
1090,21.6344
1091,21.684
1092,21.6551
1093,21.5894
1094,21.5477
1095,21.5632
1096,21.6228
1097,21.6879
1098,21.7254
1099,21.7248
1100,21.6927
1101,21.6439
1102,21.5941
1103,21.5556
1104,21.5322
1105,21.5198
1106,21.5115
1107,21.5053
1108,21.5092
1109,21.5349
1110,21.5856
1111,21.6483
1112,21.7015
1113,21.7282
1114,21.7198
1115,21.6746
1116,21.603
1117,21.5313
1118,21.4874
1119,21.4747
1120,21.4675
1121,21.4392
1122,21.3926
1123,21.3596
1124,21.3732
1125,21.4422
1126,21.547
1127,21.6519
1128,21.7219
1129,21.7385
1130,21.7111
1131,21.6709
1132,21.65
1133,21.6592
1134,21.6849
1135,21.7011
1136,21.6827
1137,21.6167
1138,21.5129
1139,21.4039
1140,21.3278
1141,21.3012
1142,21.3081
1143,21.3151
1144,21.3017
1145,21.2742
1146,21.2528
1147,21.2504
1148,21.2637
1149,21.2811
1150,21.2988
1151,21.3286
1152,21.3888
1153,21.4824
1154,21.5857
1155,21.6633
1156,21.6956
1157,21.6915
1158,21.6745
1159,21.6588
1160,21.6406
1161,21.6108
1162,21.5718
1163,21.5368
1164,21.5158
1165,21.5038
1166,21.4876
1167,21.4629
1168,21.4423
1169,21.4415
1170,21.4577
1171,21.4664
1172,21.4445
1173,21.3952
1174,21.3506
1175,21.3485
1176,21.4007
1177,21.4788
1178,21.5292
1179,21.5128
1180,21.4389
1181,21.3634
1182,21.3473
1183,21.4075
1184,21.4979
1185,21.5431
1186,21.5004
1187,21.3964
1188,21.3008
1189,21.2656
1190,21.2892
1191,21.3345
1192,21.3698
1193,21.3936
1194,21.4232
1195,21.4649
1196,21.5019
1197,21.5131
1198,21.497
1199,21.4682
1200,21.4368
1201,21.4018
1202,21.3608
1203,21.3162
1204,21.2736
1205,21.2414
1206,21.2323
1207,21.256
1208,21.3067
1209,21.3658
1210,21.4185
1211,21.4651
1212,21.5123
1213,21.5586
1214,21.5929
1215,21.6044
1216,21.5905
1217,21.558
1218,21.5179
1219,21.4788
1220,21.4407
1221,21.3975
1222,21.3501
1223,21.3165
1224,21.3224
1225,21.3737
1226,21.4422
1227,21.4823
1228,21.466
1229,21.4033
1230,21.333
1231,21.2934
1232,21.2974
1233,21.3301
1234,21.3681
1235,21.3984
1236,21.4174
1237,21.4169
1238,21.3836
1239,21.3191
1240,21.2506
1241,21.2108
1242,21.2088
1243,21.2245
1244,21.2329
1245,21.2279
1246,21.2204
1247,21.2169
1248,21.2075
1249,21.1781
1250,21.1339
1251,21.1006
1252,21.0983
1253,21.1189
1254,21.1337
1255,21.122
1256,21.091
1257,21.0671
1258,21.0702
1259,21.0974
1260,21.1327
1261,21.1658
1262,21.1936
1263,21.2103
1264,21.2066
1265,21.1825
1266,21.1552
1267,21.1495
1268,21.1775
1269,21.2281
1270,21.2739
1271,21.2889
1272,21.2633
1273,21.2085
1274,21.1491
1275,21.1083
1276,21.0963
1277,21.1083
1278,21.1319
1279,21.1559
1280,21.1739
1281,21.1849
1282,21.1904
1283,21.192
1284,21.1927
1285,21.2018
1286,21.2285
1287,21.2661
1288,21.29
1289,21.2819
1290,21.2533
1291,21.2374
1292,21.2573
1293,21.3068
1294,21.3615
1295,21.3991
1296,21.4103
1297,21.3977
1298,21.3762
1299,21.367
1300,21.3814
1301,21.4078
1302,21.4188
1303,21.3954
1304,21.3454
1305,21.2994
1306,21.2884
1307,21.318
1308,21.3623
1309,21.3845
1310,21.3679
1311,21.3269
1312,21.291
1313,21.2806
1314,21.2949
1315,21.314
1316,21.3132
1317,21.2791
1318,21.2182
1319,21.1521
1320,21.1069
1321,21.1028
1322,21.1435
1323,21.2096
1324,21.2677
1325,21.2939
1326,21.2899
1327,21.2724
1328,21.2516
1329,21.2271
1330,21.2029
1331,21.1952
1332,21.2162
1333,21.2546
1334,21.2831
1335,21.2893
1336,21.2898
1337,21.3064
1338,21.3365
1339,21.3553
1340,21.347
1341,21.3241
1342,21.3154
1343,21.3368
1344,21.3728
1345,21.3855
1346,21.3493
1347,21.2812
1348,21.2315
1349,21.2393
1350,21.2983
1351,21.3698
1352,21.4214
1353,21.4455
1354,21.4478
1355,21.4312
1356,21.3995
1357,21.3682
1358,21.3599
1359,21.3822
1360,21.4143
1361,21.4197
1362,21.3739
1363,21.2842
1364,21.1849
1365,21.1127
1366,21.0821
1367,21.0777
1368,21.0715
1369,21.0497
1370,21.0262
1371,21.029
1372,21.0706
1373,21.1315
1374,21.1742
1375,21.1735
1376,21.141
1377,21.1202
1378,21.1505
1379,21.2264
1380,21.2963
1381,21.31
1382,21.2673
1383,21.2166
1384,21.2052
1385,21.2386
1386,21.2885
1387,21.3313
1388,21.3687
1389,21.4164
1390,21.4769
1391,21.528
1392,21.5367
1393,21.4881
1394,21.4026
1395,21.3227
1396,21.2802
1397,21.2769
1398,21.2959
1399,21.3222
1400,21.3486
1401,21.3672
1402,21.3641
1403,21.3293
1404,21.2704
1405,21.2112
1406,21.1718
1407,21.1502
1408,21.134
1409,21.1257
1410,21.1455
1411,21.2009
1412,21.2648
1413,21.2956
1414,21.2782
1415,21.2372
1416,21.2073
1417,21.2006
1418,21.2073
1419,21.2193
1420,21.2426
1421,21.2817
1422,21.3215
1423,21.3372
1424,21.3243
1425,21.3099
1426,21.3283
1427,21.3877
1428,21.4626
1429,21.516
1430,21.5264
1431,21.4969
1432,21.4433
1433,21.3759
1434,21.2955
1435,21.2083
1436,21.1397
1437,21.1193
1438,21.148
1439,21.1889
1440,21.1974
1441,21.1628
1442,21.1138
1443,21.0875
1444,21.0967
1445,21.1263
1446,21.152
1447,21.1627
1448,21.168
1449,21.1898
1450,21.2425
1451,21.3142
1452,21.3676
1453,21.3664
1454,21.3072
1455,21.2224
1456,21.1532
1457,21.1219
1458,21.1298
1459,21.1713
1460,21.2374
1461,21.3051
1462,21.3363
1463,21.3044
1464,21.2258
1465,21.1523
1466,21.1262
1467,21.1459
1468,21.1791
1469,21.2033
1470,21.2263
1471,21.2679
1472,21.3309
1473,21.3972
1474,21.4481
1475,21.4775
1476,21.4844
1477,21.4631
1478,21.4125
1479,21.3503
1480,21.31
1481,21.3159
1482,21.3583
1483,21.3957
1484,21.3878
1485,21.3312
1486,21.2584
1487,21.2059
1488,21.1865
1489,21.1882
1490,21.188
1491,21.1654
1492,21.1172
1493,21.0638
1494,21.0369
1495,21.054
1496,21.1068
1497,21.1727
1498,21.2296
1499,21.2627
1500,21.2659
1501,21.2464
1502,21.2243
1503,21.2194
1504,21.2316
1505,21.239
1506,21.2201
1507,21.1781
1508,21.1396
1509,21.1269
1510,21.1358
1511,21.1456
1512,21.1461
1513,21.1445
1514,21.1465
1515,21.1445
1516,21.1309
1517,21.1151
1518,21.1153
1519,21.1349
1520,21.155
1521,21.1537
1522,21.129
1523,21.0993
1524,21.0848
1525,21.09
1526,21.1033
1527,21.1089
1528,21.0997
1529,21.0822
1530,21.0672
1531,21.0568
1532,21.0432
1533,21.0219
1534,21.002
1535,20.9983
1536,21.0146
1537,21.0373
1538,21.0469
1539,21.036
1540,21.0136
1541,20.9907
1542,20.9672
1543,20.9383
1544,20.9123
1545,20.9106
1546,20.9436
1547,20.9907
1548,21.0135
1549,20.9917
1550,20.9427
1551,20.9041
1552,20.9003
1553,20.9249
1554,20.9504
1555,20.9499
1556,20.9181
1557,20.8776
1558,20.8633
1559,20.8923
1560,20.9448
1561,20.9768
1562,20.9611
1563,20.9164
1564,20.8922
1565,20.9203
1566,20.9864
1567,21.0514
1568,21.093
1569,21.1164
1570,21.1276
1571,21.1164
1572,21.0751
1573,21.0265
1574,21.0124
1575,21.0486
1576,21.0995
1577,21.1087
1578,21.0537
1579,20.9656
1580,20.8986
1581,20.8886
1582,20.9367
1583,21.0156
1584,21.0843
1585,21.1083
1586,21.0839
1587,21.0486
1588,21.0529
1589,21.1122
1590,21.1891
1591,21.2305
1592,21.2197
1593,21.1896
1594,21.1873
1595,21.2327
1596,21.3064
1597,21.3681
1598,21.3829
1599,21.3402
1600,21.2582
1601,21.173
1602,21.119
1603,21.1116
1604,21.1427
1605,21.1869
1606,21.2163
1607,21.2192
1608,21.2086
1609,21.2055
1610,21.211
1611,21.203
1612,21.1659
1613,21.117
1614,21.0964
1615,21.1298
1616,21.2013
1617,21.2625
1618,21.272
1619,21.2297
1620,21.1726
1621,21.1401
1622,21.1439
1623,21.1679
1624,21.1888
1625,21.1941
1626,21.1855
1627,21.1725
1628,21.164
1629,21.1629
1630,21.1647
1631,21.1609
1632,21.1475
1633,21.1319
1634,21.1316
1635,21.1648
1636,21.2355
1637,21.3245
1638,21.3938
1639,21.4101
1640,21.368
1641,21.2899
1642,21.1995
1643,21.1034
1644,21.0025
1645,20.9118
1646,20.8593
1647,20.8634
1648,20.9145
1649,20.9809
1650,21.0331
1651,21.0628
1652,21.0755
1653,21.0672
1654,21.0191
1655,20.9209
1656,20.7956
1657,20.6928
1658,20.6535
1659,20.6778
1660,20.7297
1661,20.775
1662,20.8092
1663,20.8437
1664,20.8734
1665,20.8735
1666,20.8295
1667,20.7598
1668,20.7018
1669,20.6787
1670,20.6867
1671,20.7064
1672,20.7181
1673,20.7097
1674,20.6792
1675,20.6398
1676,20.6199
1677,20.6495
1678,20.7397
1679,20.8725
1680,21.0082
1681,21.1059
1682,21.1442
1683,21.1324
1684,21.1043
1685,21.0996
1686,21.1408
1687,21.2197
1688,21.303
1689,21.3563
1690,21.3654
1691,21.338
1692,21.2912
1693,21.2449
1694,21.2222
1695,21.2437
1696,21.3097
1697,21.3872
1698,21.4231
1699,21.3831
1700,21.2819
1701,21.1723
1702,21.0993
1703,21.0702
1704,21.068
1705,21.0832
1706,21.1176
1707,21.1626
1708,21.1923
1709,21.1833
1710,21.1334
1711,21.0565
1712,20.9713
1713,20.9004
1714,20.866
1715,20.8734
1716,20.9031
1717,20.9276
1718,20.9365
1719,20.9412
1720,20.9587
1721,20.9948
1722,21.0405
1723,21.0773
1724,21.0844
1725,21.0496
1726,20.9812
1727,20.9121
1728,20.8843
1729,20.919
1730,20.9965
1731,21.0687
1732,21.0962
1733,21.0753
1734,21.0292
1735,20.9813
1736,20.9435
1737,20.9243
1738,20.9313
1739,20.9572
1740,20.9766
1741,20.9679
1742,20.9391
1743,20.9218
1744,20.9355
1745,20.9639
1746,20.9713
1747,20.9418
1748,20.8972
1749,20.8723
1750,20.8808
1751,20.9094
1752,20.9411
1753,20.9732
1754,21.0115
1755,21.0547
1756,21.0903
1757,21.1083
1758,21.1169
1759,21.1395
1760,21.1931
1761,21.2729
1762,21.3578
1763,21.4259
1764,21.463
1765,21.4631
1766,21.4312
1767,21.3839
1768,21.3416
1769,21.3127
1770,21.286
1771,21.2426
1772,21.1794
1773,21.1188
1774,21.0931
1775,21.1166
1776,21.1727
1777,21.2291
1778,21.2659
1779,21.2855
1780,21.2987
1781,21.3082
1782,21.3091
1783,21.3021
1784,21.2963
1785,21.2954
1786,21.2837
1787,21.2404
1788,21.169
1789,21.0996
1790,21.0661
1791,21.0775
1792,21.1116
1793,21.1357
1794,21.1316
1795,21.1041
1796,21.0692
1797,21.0394
1798,21.0182
1799,21.005
1800,21.0
1801,21.0036
1802,21.0145
1803,21.0312
1804,21.0553
1805,21.0898
1806,21.1311
1807,21.1672
1808,21.191
1809,21.2135
1810,21.25
1811,21.2907
1812,21.3017
1813,21.2696
1814,21.231
1815,21.2391
1816,21.308
1817,21.3986
1818,21.4562
1819,21.456
1820,21.4138
1821,21.3642
1822,21.3346
1823,21.3356
1824,21.3597
1825,21.3848
1826,21.386
1827,21.3554
1828,21.3116
1829,21.286
1830,21.2969
1831,21.3303
1832,21.3463
1833,21.3144
1834,21.2471
1835,21.1948
1836,21.1974
1837,21.2434
1838,21.2803
1839,21.2645
1840,21.2
1841,21.1299
1842,21.0984
1843,21.1209
1844,21.1777
1845,21.2298
1846,21.2453
1847,21.2191
1848,21.1727
1849,21.138
1850,21.1394
1851,21.1806
1852,21.237
1853,21.2637
1854,21.2247
1855,21.1242
1856,21.0065
1857,20.9234
1858,20.9029
1859,20.9416
1860,21.0169
1861,21.1032
1862,21.1826
1863,21.2463
1864,21.288
1865,21.3003
1866,21.2809
1867,21.2402
1868,21.1985
1869,21.174
1870,21.1753
1871,21.2011
1872,21.2446
1873,21.2949
1874,21.3404
1875,21.3699
1876,21.3729
1877,21.3421
1878,21.281
1879,21.2123
1880,21.1719
1881,21.1847
1882,21.2409
1883,21.296
1884,21.3024
1885,21.248
1886,21.1695
1887,21.1239
1888,21.1425
1889,21.2069
1890,21.269
1891,21.2893
1892,21.2589
1893,21.1962
1894,21.1361
1895,21.1191
