second,kW
151,5.5732
152,5.5805
153,5.594
154,5.6062
155,5.6086
156,5.5953
157,5.5691
158,5.5423
159,5.5284
160,5.5322
161,5.5485
162,5.5669
163,5.5806
164,5.5879
165,5.5901
166,5.588
167,5.5816
168,5.5712
169,5.5599
170,5.5527
171,5.5524
172,5.5571
173,5.5608
174,5.5591
175,5.5535
176,5.549
177,5.5482
178,5.5491
179,5.5489
180,5.5468
181,5.544
182,5.5413
183,5.5401
184,5.5424
185,5.5501
186,5.5622
187,5.5738
188,5.5791
189,5.5759
190,5.5683
191,5.5627
192,5.561
193,5.5586
194,5.5501
195,5.5371
196,5.5283
197,5.5306
198,5.5413
199,5.5504
200,5.5519
201,5.5502
202,5.5541
203,5.5672
204,5.584
205,5.5955
206,5.5952
207,5.5831
208,5.5675
209,5.5615
210,5.5725
211,5.5942
212,5.6111
213,5.6119
214,5.598
215,5.5787
216,5.5618
217,5.5506
218,5.5457
219,5.5472
220,5.5517
221,5.5534
222,5.5477
223,5.5361
224,5.5254
225,5.5227
226,5.5295
227,5.5403
228,5.5472
229,5.5477
230,5.5472
231,5.5538
232,5.5681
233,5.5811
234,5.5826
235,5.5704
236,5.5526
237,5.5403
238,5.5397
239,5.5473
240,5.5519
241,5.5451
242,5.5304
243,5.521
244,5.5259
245,5.5397
246,5.5488
247,5.5457
248,5.536
249,5.531
250,5.5352
251,5.5435
252,5.5467
253,5.5413
254,5.5307
255,5.5207
256,5.5122
257,5.5028
258,5.4916
259,5.4819
260,5.4791
261,5.4853
262,5.4959
263,5.5043
264,5.5087
265,5.5148
266,5.5287
267,5.5473
268,5.5578
269,5.5506
270,5.5312
271,5.5164
272,5.5175
273,5.5301
274,5.5408
275,5.5407
276,5.5303
277,5.5158
278,5.5052
279,5.5041
280,5.5116
281,5.5197
282,5.5202
283,5.5118
284,5.5005
285,5.4937
286,5.4948
287,5.5026
288,5.5127
289,5.5207
290,5.5261
291,5.5326
292,5.5429
293,5.5527
294,5.5549
295,5.5472
296,5.5352
297,5.5254
298,5.5188
299,5.5139
300,5.5124
301,5.5192
302,5.5349
303,5.552
304,5.562
305,5.5636
306,5.56
307,5.5503
308,5.5295
309,5.4984
310,5.4689
311,5.4551
312,5.4582
313,5.4654
314,5.4623
315,5.4477
316,5.433
317,5.4294
318,5.4381
319,5.4515
320,5.4611
321,5.4625
322,5.4565
323,5.4473
324,5.4401
325,5.4385
326,5.4438
327,5.4546
328,5.4673
329,5.4763
330,5.4771
331,5.4698
332,5.4597
333,5.4524
334,5.4479
335,5.4421
336,5.4328
337,5.4229
338,5.417
339,5.4165
340,5.4188
341,5.4193
342,5.4155
343,5.4075
344,5.3975
345,5.388
346,5.3805
347,5.3773
348,5.3818
349,5.3948
350,5.4116
351,5.4249
352,5.4326
353,5.4403
354,5.4534
355,5.4679
356,5.4711
357,5.4545
358,5.4246
359,5.4002
360,5.396
361,5.4107
362,5.429
363,5.4367
364,5.4325
365,5.4268
366,5.4292
367,5.4383
368,5.444
369,5.4394
370,5.4282
371,5.4197
372,5.4202
373,5.4278
374,5.4359
375,5.4378
376,5.4315
377,5.4219
378,5.418
379,5.426
380,5.444
381,5.4626
382,5.4706
383,5.4631
384,5.4451
385,5.4276
386,5.4196
387,5.4232
388,5.4334
389,5.4417
390,5.4412
391,5.4303
392,5.4128
393,5.3949
394,5.3809
395,5.3721
396,5.3677
397,5.3668
398,5.3703
399,5.3806
400,5.3967
401,5.4121
402,5.4197
403,5.4191
404,5.4167
405,5.4173
406,5.4191
407,5.4192
408,5.4193
409,5.424
410,5.4326
411,5.4363
412,5.4275
413,5.4098
414,5.3959
415,5.3942
416,5.4002
417,5.4042
418,5.4003
419,5.391
420,5.3834
421,5.3844
422,5.3948
423,5.4075
424,5.4127
425,5.4074
426,5.3968
427,5.3879
428,5.3834
429,5.3832
430,5.3875
431,5.397
432,5.409
433,5.4182
434,5.4223
435,5.425
436,5.4319
437,5.4429
438,5.452
439,5.454
440,5.4502
441,5.4455
442,5.4423
443,5.4395
444,5.4363
445,5.4338
446,5.4322
447,5.4287
448,5.4209
449,5.4103
450,5.4003
451,5.3911
452,5.3789
453,5.3607
454,5.3402
455,5.327
456,5.3293
457,5.3452
458,5.3622
459,5.3675
460,5.3597
461,5.3499
462,5.3505
463,5.3632
464,5.3789
465,5.3871
466,5.3846
467,5.3761
468,5.3665
469,5.3572
470,5.35
471,5.3505
472,5.3633
473,5.3835
474,5.3976
475,5.3955
476,5.3798
477,5.3622
478,5.3521
479,5.3503
480,5.3532
481,5.3579
482,5.362
483,5.3623
484,5.3572
485,5.3506
486,5.3482
487,5.3514
488,5.3556
489,5.3571
490,5.3567
491,5.358
492,5.3616
493,5.3652
494,5.367
495,5.3684
496,5.3731
497,5.3824
498,5.3932
499,5.3995
500,5.3952
501,5.3771
502,5.3467
503,5.3126
504,5.2884
505,5.2848
506,5.3015
507,5.3268
508,5.3457
509,5.3512
510,5.348
511,5.3459
512,5.3504
513,5.3582
514,5.3631
515,5.3629
516,5.3604
517,5.3591
518,5.3595
519,5.3596
520,5.3592
521,5.3621
522,5.3724
523,5.3889
524,5.403
525,5.4056
526,5.3935
527,5.3705
528,5.3441
529,5.3223
530,5.3114
531,5.3143
532,5.3293
533,5.3504
534,5.3701
535,5.3821
536,5.3849
537,5.3802
538,5.3725
539,5.3673
540,5.3692
541,5.3786
542,5.3894
543,5.3931
544,5.3851
545,5.3682
546,5.3499
547,5.3376
548,5.3355
549,5.3424
550,5.3514
551,5.3537
552,5.3457
553,5.3336
554,5.3285
555,5.3362
556,5.3524
557,5.3668
558,5.3709
559,5.364
560,5.353
561,5.347
562,5.3513
563,5.3645
564,5.3818
565,5.3995
566,5.4167
567,5.432
568,5.4415
569,5.4414
570,5.4325
571,5.4203
572,5.4101
573,5.4024
574,5.3951
575,5.3883
576,5.3849
577,5.3848
578,5.383
579,5.3753
580,5.3644
581,5.3575
582,5.3574
583,5.3606
584,5.3617
585,5.3596
586,5.3574
587,5.3581
588,5.3622
589,5.3687
590,5.3766
591,5.3833
592,5.3839
593,5.3727
594,5.35
595,5.3237
596,5.3042
597,5.2968
598,5.2998
599,5.3089
600,5.321
601,5.336
602,5.3542
603,5.3739
604,5.3908
605,5.4002
606,5.3992
607,5.3891
608,5.3734
609,5.356
610,5.3408
611,5.3316
612,5.3321
613,5.3425
614,5.3577
615,5.3698
616,5.374
617,5.3719
618,5.368
619,5.3641
620,5.3592
621,5.3529
622,5.3466
623,5.341
624,5.3335
625,5.3215
626,5.3062
627,5.2944
628,5.2933
629,5.3033
630,5.317
631,5.3254
632,5.3241
633,5.3149
634,5.3024
635,5.2905
636,5.2815
637,5.2785
638,5.2852
639,5.3005
640,5.3163
641,5.3224
642,5.3164
643,5.3076
644,5.3097
645,5.328
646,5.3537
647,5.3717
648,5.3742
649,5.3662
650,5.359
651,5.3596
652,5.3663
653,5.3718
654,5.3695
655,5.3592
656,5.3466
657,5.3393
658,5.3405
659,5.3468
660,5.3517
661,5.3522
662,5.3501
663,5.3497
664,5.3532
665,5.358
666,5.3595
667,5.3551
668,5.3479
669,5.344
670,5.3479
671,5.3587
672,5.3687
673,5.3692
674,5.3579
675,5.3413
676,5.329
677,5.3239
678,5.3206
679,5.3133
680,5.303
681,5.2958
682,5.2956
683,5.3022
684,5.3135
685,5.328
686,5.343
687,5.3546
688,5.3598
689,5.3582
690,5.3527
691,5.3464
692,5.34
693,5.3307
694,5.3134
695,5.2864
696,5.2557
697,5.233
698,5.2271
699,5.2368
700,5.2511
701,5.2585
702,5.255
703,5.245
704,5.236
705,5.2332
706,5.2369
707,5.2417
708,5.2394
709,5.2244
710,5.1988
711,5.1722
712,5.1559
713,5.1563
714,5.1706
715,5.1897
716,5.204
717,5.2095
718,5.2082
719,5.2052
720,5.2047
721,5.2086
722,5.2168
723,5.2283
724,5.2397
725,5.2452
726,5.2411
727,5.2301
728,5.2191
729,5.213
730,5.2121
731,5.213
732,5.2126
733,5.2099
734,5.2054
735,5.1995
736,5.1922
737,5.1851
738,5.1815
739,5.185
740,5.1962
741,5.2103
742,5.2189
743,5.2171
744,5.2075
745,5.1986
746,5.1964
747,5.2015
748,5.2099
749,5.2161
750,5.215
751,5.2047
752,5.19
753,5.1803
754,5.1836
755,5.2004
756,5.2223
757,5.2374
758,5.2382
759,5.227
760,5.2138
761,5.208
762,5.2122
763,5.2223
764,5.2309
765,5.2316
766,5.2224
767,5.2063
768,5.1882
769,5.1697
770,5.1506
771,5.1329
772,5.1232
773,5.1283
774,5.1486
775,5.1774
776,5.2055
777,5.2276
778,5.2426
779,5.2508
780,5.2521
781,5.2486
782,5.2441
783,5.2408
784,5.2364
785,5.2269
786,5.2116
787,5.1947
788,5.1835
789,5.1843
790,5.1968
791,5.2123
792,5.2188
793,5.2101
794,5.1906
795,5.1711
796,5.1595
797,5.1577
798,5.162
799,5.1674
800,5.1703
801,5.1706
802,5.1714
803,5.1771
804,5.1887
805,5.2031
806,5.2157
807,5.2241
808,5.2288
809,5.2309
810,5.2306
811,5.2276
812,5.2247
813,5.2277
814,5.2398
815,5.2554
816,5.2625
817,5.2535
818,5.233
819,5.2126
820,5.2011
821,5.1999
822,5.2064
823,5.2178
824,5.2309
825,5.2413
826,5.2443
827,5.2383
828,5.2262
829,5.2134
830,5.2043
831,5.2018
832,5.2066
833,5.2163
834,5.2241
835,5.2232
836,5.2116
837,5.193
838,5.173
839,5.1558
840,5.1454
841,5.1449
842,5.1543
843,5.1687
844,5.1818
845,5.1906
846,5.1956
847,5.1967
848,5.1913
849,5.1779
850,5.1605
851,5.1492
852,5.153
853,5.1717
854,5.1938
855,5.2038
856,5.1933
857,5.1673
858,5.1405
859,5.1261
860,5.1264
861,5.1344
862,5.1418
863,5.1476
864,5.157
865,5.1739
866,5.1949
867,5.2121
868,5.2209
869,5.2228
870,5.2219
871,5.219
872,5.2125
873,5.2023
874,5.1916
875,5.1823
876,5.1726
877,5.1606
878,5.1495
879,5.1466
880,5.1551
881,5.1684
882,5.1762
883,5.1736
884,5.1652
885,5.1581
886,5.1557
887,5.1566
888,5.1572
889,5.1547
890,5.1492
891,5.1449
892,5.146
893,5.1527
894,5.1611
895,5.1673
896,5.1705
897,5.1714
898,5.171
899,5.1705
900,5.17
901,5.1695
902,5.1686
903,5.1674
904,5.1665
905,5.1667
906,5.1696
907,5.1764
908,5.1859
909,5.1937
910,5.1951
911,5.1889
912,5.1782
913,5.1676
914,5.1603
915,5.158
916,5.1618
917,5.1718
918,5.1868
919,5.2035
920,5.2159
921,5.2181
922,5.2089
923,5.1948
924,5.185
925,5.1847
926,5.1921
927,5.2017
928,5.2078
929,5.2068
930,5.1985
931,5.1865
932,5.1764
933,5.1721
934,5.1742
935,5.1807
936,5.1893
937,5.1975
938,5.2026
939,5.2029
940,5.2003
941,5.2012
942,5.2105
943,5.2265
944,5.2401
945,5.2424
946,5.2326
947,5.2179
948,5.2067
949,5.2025
950,5.2027
951,5.2023
952,5.1973
953,5.1869
954,5.173
955,5.1587
956,5.1463
957,5.136
958,5.1283
959,5.1244
960,5.1254
961,5.1306
962,5.1374
963,5.1433
964,5.1477
965,5.1516
966,5.1566
967,5.1621
968,5.1649
969,5.1616
970,5.1533
971,5.1454
972,5.1436
973,5.1476
974,5.151
975,5.1457
976,5.128
977,5.1003
978,5.0702
979,5.048
980,5.0403
981,5.0454
982,5.0542
983,5.0586
984,5.0578
985,5.0572
986,5.0612
987,5.0689
988,5.0756
989,5.0769
990,5.0728
991,5.0678
992,5.0673
993,5.073
994,5.0822
995,5.0912
996,5.0986
997,5.1054
998,5.1123
999,5.1177
1000,5.1196
1001,5.1189
1002,5.1192
1003,5.1229
1004,5.1279
1005,5.13
1006,5.1275
1007,5.1231
1008,5.1199
1009,5.1176
1010,5.1124
1011,5.1017
1012,5.0861
1013,5.0683
1014,5.0507
1015,5.0368
1016,5.0317
1017,5.0391
1018,5.0568
1019,5.0776
1020,5.0935
1021,5.1006
1022,5.0998
1023,5.0937
1024,5.0841
1025,5.0717
1026,5.0578
1027,5.0459
1028,5.0403
1029,5.0431
1030,5.0535
1031,5.068
1032,5.0817
1033,5.0888
1034,5.0854
1035,5.0729
1036,5.0584
1037,5.0506
1038,5.0538
1039,5.0661
1040,5.0804
1041,5.0882
1042,5.0839
1043,5.071
1044,5.0605
1045,5.0617
1046,5.0704
1047,5.072
1048,5.0561
1049,5.028
1050,5.0039
1051,4.9962
1052,5.004
1053,5.0161
1054,5.0222
1055,5.0198
1056,5.0134
1057,5.01
1058,5.0137
1059,5.0233
1060,5.0339
1061,5.0408
1062,5.0414
1063,5.0358
1064,5.0268
1065,5.019
1066,5.0166
1067,5.0188
1068,5.0199
1069,5.0151
1070,5.0058
1071,4.9983
1072,4.9969
1073,5.0009
1074,5.0076
1075,5.0156
1076,5.0237
1077,5.0288
1078,5.0281
1079,5.0233
1080,5.0193
1081,5.0192
1082,5.0218
1083,5.0244
1084,5.0268
1085,5.0315
1086,5.0401
1087,5.0513
1088,5.0619
1089,5.0691
1090,5.0712
1091,5.0683
1092,5.0612
1093,5.0515
1094,5.0423
1095,5.0357
1096,5.0317
1097,5.0287
1098,5.0267
1099,5.0263
1100,5.0265
1101,5.0241
1102,5.0182
1103,5.0125
1104,5.0112
1105,5.0134
1106,5.013
1107,5.0071
1108,5.0014
1109,5.004
1110,5.016
1111,5.0305
1112,5.039
1113,5.0386
1114,5.0327
1115,5.0272
1116,5.0265
1117,5.0301
1118,5.0326
1119,5.0285
1120,5.0183
1121,5.0074
1122,5.0
1123,4.9949
1124,4.9894
1125,4.983
1126,4.9783
1127,4.9771
1128,4.9799
1129,4.9864
1130,4.9954
1131,5.0052
1132,5.0139
1133,5.0206
1134,5.0249
1135,5.0261
1136,5.0227
1137,5.013
1138,4.9966
1139,4.9758
1140,4.9549
1141,4.9379
1142,4.9258
1143,4.9175
1144,4.9136
1145,4.9153
1146,4.922
1147,4.9314
1148,4.943
1149,4.9578
1150,4.9745
1151,4.9888
1152,4.9968
1153,4.9989
1154,4.9981
1155,4.9972
1156,4.9961
1157,4.9939
1158,4.9903
1159,4.9866
1160,4.9837
1161,4.9808
1162,4.977
1163,4.9733
1164,4.9727
1165,4.9761
1166,4.9807
1167,4.9827
1168,4.9816
1169,4.9797
1170,4.9787
1171,4.9773
1172,4.9747
1173,4.9734
1174,4.9757
1175,4.9801
1176,4.9808
1177,4.9744
1178,4.9633
1179,4.9549
1180,4.9554
1181,4.9658
1182,4.9809
1183,4.9925
1184,4.9952
1185,4.99
1186,4.9825
1187,4.9773
1188,4.9764
1189,4.9803
1190,4.99
1191,5.0042
1192,5.0178
1193,5.0241
1194,5.0204
1195,5.0102
1196,5.0003
1197,4.9942
1198,4.9893
1199,4.9806
1200,4.966
1201,4.9486
1202,4.9344
1203,4.9275
1204,4.9275
1205,4.9309
1206,4.9346
1207,4.9376
1208,4.9414
1209,4.948
1210,4.9569
1211,4.9635
1212,4.9627
1213,4.9566
1214,4.9547
1215,4.964
1216,4.9808
1217,4.9929
1218,4.9931
1219,4.9845
1220,4.975
1221,4.9683
1222,4.9631
1223,4.9594
1224,4.9613
1225,4.972
1226,4.9875
1227,4.9976
1228,4.9955
1229,4.9837
1230,4.9701
1231,4.9587
1232,4.9468
1233,4.9317
1234,4.9168
1235,4.9086
1236,4.911
1237,4.9225
1238,4.9384
1239,4.9533
1240,4.9611
1241,4.9582
1242,4.9478
1243,4.9393
1244,4.9418
1245,4.9554
1246,4.9718
1247,4.9831
1248,4.9885
1249,4.9922
1250,4.9965
1251,4.998
1252,4.9912
1253,4.9744
1254,4.9531
1255,4.9367
1256,4.9303
1257,4.9307
1258,4.9291
1259,4.9194
1260,4.903
1261,4.8881
1262,4.8823
1263,4.8876
1264,4.8995
1265,4.9121
1266,4.9229
1267,4.934
1268,4.9489
1269,4.968
1270,4.9867
1271,4.9991
1272,5.0024
1273,4.998
1274,4.9896
1275,4.9808
1276,4.9731
1277,4.9649
1278,4.9554
1279,4.9473
1280,4.9454
1281,4.9515
1282,4.9611
1283,4.9669
1284,4.9642
1285,4.9543
1286,4.942
1287,4.9326
1288,4.9288
1289,4.9298
1290,4.9324
1291,4.9352
1292,4.9391
1293,4.9448
1294,4.9502
1295,4.9512
1296,4.9451
1297,4.9328
1298,4.919
1299,4.9098
1300,4.9087
1301,4.9135
1302,4.9176
1303,4.9163
1304,4.912
1305,4.9106
1306,4.9152
1307,4.9224
1308,4.9261
1309,4.9228
1310,4.9144
1311,4.9059
1312,4.9018
1313,4.9034
1314,4.9095
1315,4.9174
1316,4.9249
1317,4.9296
1318,4.9301
1319,4.9274
1320,4.925
1321,4.9258
1322,4.9286
1323,4.9292
1324,4.9261
1325,4.9233
1326,4.9258
1327,4.934
1328,4.9429
1329,4.9476
1330,4.9488
1331,4.9509
1332,4.9554
1333,4.9583
1334,4.9532
1335,4.9374
1336,4.916
1337,4.8984
1338,4.8907
1339,4.8909
1340,4.8918
1341,4.8892
1342,4.8859
1343,4.8871
1344,4.8945
1345,4.9053
1346,4.9165
1347,4.9267
1348,4.9349
1349,4.939
1350,4.9374
1351,4.931
1352,4.9231
1353,4.9166
1354,4.9117
1355,4.9074
1356,4.9061
1357,4.9124
1358,4.9274
1359,4.9441
1360,4.9524
1361,4.9491
1362,4.9421
1363,4.9417
1364,4.9501
1365,4.9585
1366,4.9568
1367,4.9449
1368,4.9327
1369,4.9283
1370,4.9301
1371,4.9319
1372,4.932
1373,4.9335
1374,4.9361
1375,4.9344
1376,4.9244
1377,4.9084
1378,4.8926
1379,4.8808
1380,4.874
1381,4.8729
1382,4.8795
1383,4.893
1384,4.9082
1385,4.9182
1386,4.9192
1387,4.912
1388,4.9006
1389,4.8893
1390,4.8803
1391,4.8736
1392,4.8694
1393,4.8694
1394,4.8758
1395,4.8861
1396,4.8931
1397,4.8911
1398,4.8817
1399,4.8726
1400,4.87
1401,4.8736
1402,4.878
1403,4.8781
1404,4.8734
1405,4.8675
1406,4.864
1407,4.8631
1408,4.8627
1409,4.8625
1410,4.8646
1411,4.8716
1412,4.8829
1413,4.8942
1414,4.9002
1415,4.8979
1416,4.8875
1417,4.8721
1418,4.8566
1419,4.846
1420,4.8438
1421,4.8502
1422,4.8619
1423,4.8741
1424,4.8833
1425,4.8894
1426,4.8939
1427,4.898
1428,4.9014
1429,4.9037
1430,4.9038
1431,4.8989
1432,4.8843
1433,4.8591
1434,4.8309
1435,4.8128
1436,4.8125
1437,4.8251
1438,4.8378
1439,4.8438
1440,4.8482
1441,4.8595
1442,4.878
1443,4.8935
1444,4.8961
1445,4.8852
1446,4.8695
1447,4.859
1448,4.8583
1449,4.8655
1450,4.8754
1451,4.8832
1452,4.8858
1453,4.8821
1454,4.8733
1455,4.8626
1456,4.8544
1457,4.852
1458,4.8551
1459,4.8595
1460,4.8584
1461,4.8483
1462,4.8324
1463,4.8188
1464,4.813
1465,4.8131
1466,4.8128
1467,4.8087
1468,4.8043
1469,4.8066
1470,4.8193
1471,4.8383
1472,4.8537
1473,4.8587
1474,4.8547
1475,4.8491
1476,4.8483
1477,4.8531
1478,4.8593
1479,4.8611
1480,4.8555
1481,4.8445
1482,4.8343
1483,4.83
1484,4.8326
1485,4.8408
1486,4.8536
1487,4.8692
1488,4.883
1489,4.8899
1490,4.889
1491,4.8851
1492,4.8841
1493,4.8886
1494,4.8977
1495,4.9084
1496,4.9164
1497,4.9171
1498,4.9088
1499,4.8955
1500,4.885
1501,4.8828
1502,4.8892
1503,4.9007
1504,4.9128
1505,4.9206
1506,4.9204
1507,4.9115
1508,4.898
1509,4.8881
1510,4.8886
1511,4.9005
1512,4.9175
1513,4.9303
1514,4.9325
1515,4.9251
1516,4.9144
1517,4.9069
1518,4.9052
1519,4.908
1520,4.9125
1521,4.9154
1522,4.9148
1523,4.911
1524,4.9062
1525,4.9021
1526,4.8986
1527,4.8952
1528,4.8919
1529,4.8879
1530,4.8809
1531,4.8686
1532,4.8534
1533,4.8423
1534,4.841
1535,4.8478
1536,4.8541
1537,4.8523
1538,4.842
1539,4.8307
1540,4.8276
1541,4.8359
1542,4.8506
1543,4.863
1544,4.8676
1545,4.8654
1546,4.86
1547,4.8536
1548,4.8459
1549,4.8369
1550,4.8286
1551,4.8238
1552,4.824
1553,4.8277
1554,4.8312
1555,4.8307
1556,4.8266
1557,4.8256
1558,4.8374
1559,4.865
1560,4.8987
1561,4.9221
1562,4.9263
1563,4.9169
1564,4.9071
1565,4.9059
1566,4.9126
1567,4.9206
1568,4.9246
1569,4.9231
1570,4.9185
1571,4.9141
1572,4.9115
1573,4.9083
1574,4.8995
1575,4.8831
1576,4.8644
1577,4.8526
1578,4.853
1579,4.8627
1580,4.8745
1581,4.8832
1582,4.8884
1583,4.892
1584,4.8951
1585,4.8979
1586,4.9011
1587,4.9051
1588,4.9075
1589,4.9053
1590,4.8973
1591,4.8858
1592,4.8738
1593,4.8632
1594,4.8545
1595,4.8483
1596,4.8458
1597,4.8479
1598,4.853
1599,4.8575
1600,4.8593
1601,4.8613
1602,4.8682
1603,4.8806
1604,4.8914
1605,4.892
1606,4.8809
1607,4.8674
1608,4.8647
1609,4.8781
1610,4.8989
1611,4.9107
1612,4.9022
1613,4.8758
1614,4.8448
1615,4.8247
1616,4.8245
1617,4.8427
1618,4.8675
1619,4.8848
1620,4.8872
1621,4.8789
1622,4.8711
1623,4.8725
1624,4.8827
1625,4.8948
1626,4.9024
1627,4.9033
1628,4.8983
1629,4.8888
1630,4.8763
1631,4.864
1632,4.8557
1633,4.8531
1634,4.8544
1635,4.8551
1636,4.8521
1637,4.847
1638,4.8449
1639,4.8474
1640,4.8481
1641,4.8393
1642,4.8219
1643,4.8071
1644,4.8051
1645,4.8151
1646,4.8267
1647,4.8305
1648,4.827
1649,4.8256
1650,4.8351
1651,4.8543
1652,4.8722
1653,4.8777
1654,4.8704
1655,4.8594
1656,4.8533
1657,4.8531
1658,4.8533
1659,4.8491
1660,4.8404
1661,4.8315
1662,4.8267
1663,4.8272
1664,4.8315
1665,4.837
1666,4.8417
1667,4.8436
1668,4.8413
1669,4.8367
1670,4.8337
1671,4.8347
1672,4.8373
1673,4.8357
1674,4.827
1675,4.8149
1676,4.8078
1677,4.811
1678,4.8225
1679,4.8359
1680,4.8474
1681,4.8574
1682,4.8672
1683,4.8745
1684,4.8744
1685,4.8658
1686,4.8541
1687,4.8469
1688,4.8458
1689,4.8449
1690,4.8363
1691,4.8194
1692,4.803
1693,4.7983
1694,4.8079
1695,4.8227
1696,4.8295
1697,4.8216
1698,4.8033
1699,4.7852
1700,4.776
1701,4.7758
1702,4.7771
1703,4.7739
1704,4.7685
1705,4.7687
1706,4.7788
1707,4.7939
1708,4.8048
1709,4.8055
1710,4.7977
1711,4.7885
1712,4.7838
1713,4.7844
1714,4.7871
1715,4.7908
1716,4.7977
1717,4.8085
1718,4.8191
1719,4.8228
1720,4.8177
1721,4.8081
1722,4.7999
1723,4.795
1724,4.7907
1725,4.7854
1726,4.7827
1727,4.7887
1728,4.8051
1729,4.8244
1730,4.8362
1731,4.8354
1732,4.8241
1733,4.8064
1734,4.7855
1735,4.7667
1736,4.7585
1737,4.7655
1738,4.7812
1739,4.7915
1740,4.7875
1741,4.775
1742,4.7687
1743,4.7779
1744,4.7975
1745,4.8126
1746,4.8137
1747,4.8054
1748,4.8021
1749,4.8127
1750,4.8319
1751,4.8455
1752,4.8433
1753,4.8272
1754,4.8084
1755,4.7989
1756,4.8029
1757,4.815
1758,4.825
1759,4.8263
1760,4.8191
1761,4.8082
1762,4.7985
1763,4.7937
1764,4.7961
1765,4.8043
1766,4.8124
1767,4.8143
1768,4.8078
1769,4.7958
1770,4.784
1771,4.778
1772,4.7809
1773,4.7907
1774,4.801
1775,4.8055
1776,4.8024
1777,4.7952
1778,4.7894
1779,4.788
1780,4.7907
1781,4.7953
1782,4.7988
1783,4.7982
1784,4.7928
1785,4.7867
1786,4.7877
1787,4.7984
1788,4.8114
1789,4.8167
1790,4.8127
1791,4.8063
1792,4.8041
1793,4.8075
1794,4.8143
1795,4.8223
1796,4.8293
1797,4.8342
1798,4.8372
1799,4.8392
1800,4.84
1801,4.8392
1802,4.8375
1803,4.8366
1804,4.8362
1805,4.8347
1806,4.8309
1807,4.826
1808,4.8227
1809,4.8236
1810,4.8282
1811,4.8318
1812,4.8296
1813,4.8211
1814,4.8112
1815,4.8054
1816,4.8065
1817,4.814
1818,4.8252
1819,4.834
1820,4.8329
1821,4.8169
1822,4.7891
1823,4.7601
1824,4.7424
1825,4.7413
1826,4.7538
1827,4.7723
1828,4.7893
1829,4.8002
1830,4.8053
1831,4.8093
1832,4.816
1833,4.8243
1834,4.83
1835,4.8302
1836,4.8243
1837,4.8141
1838,4.8036
1839,4.7988
1840,4.8026
1841,4.8109
1842,4.8152
1843,4.8114
1844,4.8036
1845,4.7988
1846,4.8005
1847,4.806
1848,4.8094
1849,4.8069
1850,4.7992
1851,4.7907
1852,4.7857
1853,4.7866
1854,4.7924
1855,4.7992
1856,4.8014
1857,4.7955
1858,4.7836
1859,4.7724
1860,4.7685
1861,4.7725
1862,4.7794
1863,4.7844
1864,4.7874
1865,4.7911
1866,4.7937
1867,4.7884
1868,4.7707
1869,4.7468
1870,4.7301
1871,4.7305
1872,4.7463
1873,4.7678
1874,4.7842
1875,4.7912
1876,4.7922
1877,4.7959
1878,4.8098
1879,4.834
1880,4.861
1881,4.8804
1882,4.8864
1883,4.8813
1884,4.8726
1885,4.8671
1886,4.8659
1887,4.8664
1888,4.8648
1889,4.8595
1890,4.8516
1891,4.8445
1892,4.841
1893,4.8414
1894,4.8432
1895,4.8443
1896,4.8451
1897,4.8473
